,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.084525556296134,0,0.0487585317548129,0.0292815928390844,0.0344383559245584,0.0660464265739828,0,0.095710653871084,0,0.0697405407376024,0,0,0,0,-0.00530903841023813
ETH,0.307048812006374,0,0,0,0.0204017279727673,0.1215194906611,0,-0.0726516006360135,0,0,0,0.492788791027335,0,0,0,0.0784770982000695
XRP,-0.307570642745357,-0.351349488359455,0,0,0.0263908538009464,-0.0588127758996848,0.215282209572507,0.068398689645058,0.476756493833405,0.628096032766287,0,-0.183866982230425,0,-1.09758304646121,0,0.162836087050924
LTC,0.307841016379444,-0.0587522583342355,0,0,0.014310184649467,0.106936654432756,0,0.0158379499627346,0.141890649965304,0,0.0526308703602533,0,0,0,0,0.0496724151362144
XMR,0,0.879116512951442,-0.111233257030362,0.327505914794133,0,0,0.398377504394921,0,-0.468156767875269,0.203566289080415,-0.525769025924844,-1.30652349928688,0,0,0,0
ETC,0,0,0.121052973258131,0.18518101297647,-0.000000000000000000867361737988404,0,0.277846620920761,-0.0387408733016352,0,0,0.0719745239071286,-0.15057794655942,0,0,0,-0.00668575426783091
DASH,0,-0.297246666703465,-0.0156908358256837,-0.165967654537306,0.0250341143779772,0.0533073690144506,0,0.0616048912935441,0,0.0324005063573524,-0.0245242832606033,0,0,0,0,-0.102418735988755
XEM,1.02540338853582,0.343276780506705,0.0971380743802075,-0.590494967755906,0.0595669594212548,0,0.213318939946615,0,0,0,-0.0213093857998303,0,-0.955452374128092,0,0,-0.0228229788296499
DOGE,0,0,0,0,-0.0202570641770605,0.0606533659226347,-0.0287318092556488,0.130138809874197,0,0.108082343056209,0,-0.594681254128476,0.287898951778154,0,0,0.0228573013166253
XLM,0,-0.202687609032418,0.560361724125372,-0.232522534155688,0.0350445069472096,0.140924638843132,-0.280303403237848,-0.204176234160996,0.0435889796701757,0,0.0164326146153842,0,0.484854541062021,0,0,-0.00853360215285554
DGB,0,-0.27462148639409,0.256095841284913,0.334319343985141,-0.0973326939085161,-0.190443327470351,0.302460547853266,0.266126154800176,0.195290135132264,0.0401949944031424,0,1.09541702895788,0.82607342065927,0,0,0.00894244501139707
BV010082.INDEX,0,0.0906466482723941,-0.0476296341268486,0,0.0175143104884709,0,-0.0291233831671078,0,-0.332984946932496,0.0544544700744144,0.0456157777509374,0,0,0.999291877013503,0,0.0278467769941466
CVIX.INDEX,-0.191916447250595,0.130797263381845,0,0.187833229174801,-0.00573260843585017,0.102877678489623,0.153307685082493,-0.0934936808151892,0,0.088844452124913,0.0708883417717167,0.0459135330312744,0,0,0,0.0886212897811106
DXY.INDEX,0,-0.00844693053577301,0.00199514361250319,0,0,0,0,0,0,0,0,0.0917169120341557,0.0257096193228175,0,0,0.00192271931452401
SPX.INDEX,-0.00578035981800261,0.0298414173986926,0.00404127188570618,0,0.00627088947233075,0,0,0,0.0436819158217184,-0.00432272363236989,0.0189099023810543,-0.0364737297172978,0,0,0,-0.0626855204191453
VIX.INDEX,-0.710551131651729,0.165559008309919,0.0379258009313376,0,0,-0.392526048516747,-0.554348970092992,0.329784512140822,0.0764888885171047,-0.167624921052674,0.105190768312576,0,1.09492936868104,0,-5.25684490248367,0
