,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0607486600768918,0.0685780011831455,0.180153413661949,0.0454371709647157,0,0.00724243208063171,0.00102450464331743,0.15318345136013,0,0,0,0,0
XRP,-0.214622859080834,0,-0.028921830621726,0,0.179836740485872,0.454859453673726,-0.109564221788222,0.12772136326659,-0.0457574032583874,0,0,0,0,-0.0275475730007129
LTC,1.34516814787937,0.0863369496836894,0,-0.978814522123194,0.585405099623313,0,0,0.00810019263831313,0.469909176029518,0,1.14368724103811,0,0,0.00401727641179859
DASH,0,0,0.0595291710004035,0,0.349374897212601,-0.160356358851603,0.156901072444451,-0.0662196153252485,0.225810677353577,0,0,0,0,0
DOGE,0.429402579084761,0.343127117621879,0.154075108288903,0,0,0.390184511762246,0.108072998997364,0,0,0,-0.231930690764105,0,0,-0.084969166564519
XLM,0.518035500300743,0.141070907253621,-0.0284998774067809,-0.00000000000000000173472347597681,0.324886432776766,0,0.123719121931083,-0.0438700859280555,0.0835290390180658,0,0,0,0,-0.102052985791772
XMR,0,-0.0440771726048698,0,0.267754701959035,0,-0.0764254161660107,0,0.200991081727732,0,0,0,0,0,0
XEM,0,0,-0.152158271896139,0,0,0,0.357708663214854,0,0,0,0,0,0,0
DGB,0,0.701182690421002,0.0829154187817527,0,-0.143851643441772,0.140803130271272,0.39536574996867,0.0746430333020956,0,0.466190803705701,0.413209323972149,0,0,0.0862555648326879
BV010082.INDEX,-0.0896519166524499,0.00259440490333084,0,0.021328826170993,0.0828500998988649,0,0,-0.0420054763467893,0.042313420062208,0,0.169065863502304,0.67987476213585,0,-0.0551841280341654
CVIX.INDEX,0,-0.0984925443634168,0.0522134302394627,-0.0547778969329527,-0.0301247274953564,0,-0.000000000000000000433680868994202,0,0.0710784295890977,0.161840704630421,0,0,0,0.0249787010525301
DXY.INDEX,-0.0934841804561008,0.0518382255774393,0,0.0573214013713535,-0.0105338707236446,0.00800598144365569,0.00724389333912434,0.00545167646419014,-0.0131341682113171,0.162343402532376,0.0689022961160583,0,0,0
SPX.INDEX,0,0,0.0100659892142708,0,-0.0272187037178348,0.0330641089562887,0,-0.00399931240467625,0,0,0,0,0,-0.0713826153363501
VIX.INDEX,0,0.0353558757867557,-0.0220212623742633,0,0,0,-0.0000000000000000277555756156289,0,0.212486271178637,-1.13111529158801,0.402500007515761,0,-6.87348346895827,0
