,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.593321168764451,0.018490646673507,0.0608297991207203,0.26598039253784,0.0498083822295131,-0.0453829506417708,0,0,0,0,0,-0.0110056860463738
XRP,-0.0101947134099432,0,0.136971057411628,0.108810312217433,0.270923140279331,0.513068976471902,-0.234226311565094,0,0,0,0,-1.24089979555793,-1.11785208787684,-0.224500900557916
LTC,0.722477163800298,-0.0218146523132207,0,-0.00568793958120882,0,0.0451650763245042,0.00883259540951157,0.0383836093214694,0.0162100298176833,-0.337767508208765,-0.138726524158189,0,0,0.191677706799
DASH,0,0.0716777674890721,-0.161429892498252,0,-0.114381675481771,1.5723691709601,-0.129841989602883,-0.0584974520460516,-0.0571571621698752,0.443613858356572,0.21995960803601,0,0,0
XLM,0,0.109983303440788,0.627720204917848,0,0,0,-0.0128179653143238,-0.0948508124636341,-0.000000000000000000216840434497101,0,0,0,0,0.143022286846986
DOGE,0.330220633179596,0.124434249613851,0.194175332360949,0.09259126344815,0,0,-0.0161407820241009,-0.000000000000000000867361737988404,-0.0138189648401313,0,0.120507575584711,0,0,0
XMR,1.21215109563933,0,0,-0.137419945410087,0.0852418486709617,0.327296818466571,0,-0.0684181356377197,0,0.853101519628847,-0.117402134250557,0,0,-0.50630832573437
XEM,-1.01417669960313,-0.896864157982293,0.9760465521338,0.423957612455841,-0.0711126792630883,1.63867077164771,-0.210974492894191,0,0.202930697948074,0,0,0,0,-0.465876271542979
DGB,0.302991020641059,0,0,-0.349869503600475,0,0,0.271574249586236,0,0,0,0,0,0,0
BV010082.INDEX,0,-0.0252565448394643,0,0.0248332757549229,0.0119910510235664,-0.0838590380097022,0,-0.0149283698626549,0.0211918893629194,0,0.0392813888742203,0.298477065225016,0,0.0265028961985067
CVIX.INDEX,0.744937358222172,0.0531108630214125,-0.0550803034002521,-0.0289049054651654,-0.152375154581304,-0.416591147972484,-0.0325179192191409,-0.00113813620786962,0,0.530723363374202,0,0,0,-0.0290589364084685
DXY.INDEX,0.0805087567604309,-0.00694479323807381,0,-0.00934529398168291,0.0115125968140649,0,0.011450901779224,0.00316791778044675,-0.0149675362167108,0.140214545301324,0.121086214607238,0,0,0.0378425011325141
SPX.INDEX,0,0.000857560107626636,0,-0.0121515419170474,0.0266197060024702,-0.0303398410934466,0.0028634395862041,0.00294591586961784,0.013024759223531,0,-0.0201374155558679,0,0,-0.110954404737988
VIX.INDEX,0,0.12080721134655,0.0718673410555938,-0.00332989787681902,0,0,-0.0729759377945894,0.0703299994591643,-0.0795855760232671,1.0630946653334,0,0,-2.33649529205326,0
