,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.00923472485774579,0,0.720264387163684,0.0181518758555542,-0.0412744954799512,-0.00923806861857702,0.00000000000000000010842021724855,0,0.00998449173864109,-0.0362100445400123,0.0626974371364634,0,0,0.0268014119713912
ETH,-2.95290795619394,0,0.404530996438511,0,0.612547097200034,0,0.071191856183501,0.14012509253814,-0.0532741331745784,-0.040396447418836,0.418512809513551,0,0,0,-0.538512823614482
XRP,0.140116632746181,0.0985122494207614,0,0,0.0874186632285742,0.208688458137425,0.0154239288805181,0.0783830101751093,0.151489477867788,-0.0851481181375709,-0.38019377183634,0,0,0,0
LTC,0.343410364486036,-0.035506204149318,0,0,0,0.0348027357020135,0.010889004384928,0,0.0242204630648155,0.00143879854733218,0,0,0,0,0
DASH,0.624895607519027,-0.15717485013554,0.330258644310238,0,0,0.210119499305126,0.0199186401517386,0.0880150816521972,-0.466071706733912,0.0266863580641242,0.311962727448982,-0.584975334407364,0,0,0.538093964204067
DOGE,0,0.00117530333433669,0.180920158996036,0.278666073004317,0,0,0.0136078481457264,-0.101928992269215,0.168840791263071,0.0296313505526258,0,0,0,0,0.100545061169004
XEM,0,0,0,0,0,0,0,0,0,0.146060793399798,0,0,0,0,0
XMR,0.831084277992802,0.397441823559477,0,0,0.0260775476526161,-0.0943172219731443,-0.329075549641335,0,0.826147416391752,0,0.0000000000000000138777878078145,0,0,-2.09360807517976,-0.698876816950776
XLM,0,-0.0628381789029594,0.466606219208713,0,-0.454090737031325,0.269270111909539,0.241383696808562,0.0759042825372623,0,0.0277715597776039,0,0,0,0,0.177106648180808
DGB,0.851876963432712,0.551228318649463,-1.66549191650715,0,0,0.792078554088645,0.0690507281591748,-0.0960235110177845,0.678763280846598,0,-1.21357294368184,-0.416285721901709,0,0,0
BV010082.INDEX,0,0.073973001201421,-0.139235569290928,0.447135177329395,0.0664394752228124,-0.000000000000000000433680868994202,0.0322168677348167,0.0190661327383545,0.10092275188826,-0.111683393317222,0,0.0392977085954021,0,0.504402378244582,0
CVIX.INDEX,0.0438199035159758,0.0428606394614332,-0.184271914637334,0,0.00423936654197767,0.132480680477526,0,0.0446211057822097,0,-0.0122196852033074,0,0,0,0,0.187228966268279
DXY.INDEX,0.014388879724088,-0.00123271313684089,-0.0261424766086573,0,0,0.00408040115579931,0.0159382270300697,0,-0.0239930452800291,0.00120274559691073,0,0.0524647921634617,0,0,0.0177865210427139
SPX.INDEX,0,-0.00672413181281568,0,-0.0629666262598095,0,-0.0271678340837797,0.00529964178826366,0.00117617734152944,0.00539841954302598,-0.0094702068013822,0,-0.0129141461149504,0,0,-0.0814622071753059
VIX.INDEX,0,0.0768109707225855,0,-0.418990972138363,0.138482569100062,0.172006926831628,0,-0.097511205750821,0.109699736300209,-0.0334485665827936,0.0922747254748294,0,0,-5.84372350438243,0
