,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,-0.0151191600336189,0.61697828324876,0.0487848710443984,0,0,0.0694118276979964,-0.0278652625367685,0.010154907032232,0,0,0,0,0
ETH,1.03338158960151,0,0.119823765540239,-0.556954704692061,-0.035661349393202,0.748296750333375,0,-1.48927552651975,0.0623241928831058,0.30180086288472,0.400708395848945,0,0,0,0.200799739173576
XRP,-0.175145596696118,-0.0402797827105549,0,0.172938860283839,0,0.0807517750166219,0.140774153389,0,0.090219875328154,-0.0645313058856952,0,0.422144370789973,0,0,-0.0878399338332422
LTC,0.748789719858417,-0.0718347508413858,0,0,-0.0447919393504229,0,0.330357681568746,0,0.135029204723404,0.0456470165054466,-0.315396498880936,0,0,0,-0.185397619115522
XEM,1.18645955639478,0.169317644312504,0,0,0,0,0,0,0.548305823325257,0.345423806063271,0,0.536756609676808,0,0,0.18896283214569
DASH,-0.435476490313955,0.0371295046197245,0.305034062408732,0.368268781829205,-0.0165187321404317,0,-0.0176944603629453,0.137624910652812,0.0823580568041424,0.132596967033348,-0.47363395085346,0.0684380211116965,0,0.834210562599511,-0.00740337420637317
DOGE,0.24823231344371,0.079413799290082,0,0.331326335039372,-0.0626752756015255,0.0324864488946313,0,0.210766481046506,0,0,0,-0.139425779366001,0,0,0.0650224264329143
XMR,0.717831385261053,-0.237903323202012,0.243617281620058,-0.237384956363214,-0.0833758634729876,0.152852595890317,0.168473749029705,0,0.0141203806696753,-0.00667484397812023,0,0.0491382655177908,0,0,0
XLM,0.266145526873847,0.224572575392981,-0.203667720625935,0.137921813991588,0.166111964972654,0,-0.181879957538398,0,0,-0.252228734985427,0.0163538038027297,-0.164154050849993,0,0.648780740687613,0.188780726469303
DGB,-0.732189317057558,0.247471762777395,0.0486212063287862,0.581063629304735,0.126256356474551,0,-0.0950931598166756,0,-0.180122651328029,0,0,0,0,0,0.084055147553644
BV010082.INDEX,-0.201696432068849,0.00220990733410043,-0.112785891979742,0.00731865287428274,0.0299233648744639,-0.104503722842533,0,0,0.0390321858583668,0.0177620241856224,0,0.0997514583411573,0,1.31614237153635,-0.0193426220984834
CVIX.INDEX,0.299399771769179,-0.0913952888154069,0.114189811010975,-0.299739937075657,-0.0145383578676731,0.203762559139544,0.0126687664343183,0.0766481590645846,0,0,0.23139540899711,0,0,0,0.183594345564596
DXY.INDEX,0,-0.000807161328927147,0.00199877071655503,0,0.0000903157860295848,0.0328288139877783,-0.0265533610880023,0,0,0.00300504836352955,0.0691797830572956,0.0456286547721284,0,0,0
SPX.INDEX,0,0,0,0,-0.00601756551930271,0,0,0,0.0160394925330304,0,0.0084078277522221,0,0,0,-0.0830748700511917
VIX.INDEX,0,0.314490462398175,-0.637571346739246,-0.147740528679775,-0.15026821438231,0,-0.554658009028579,0.363154434895398,0.563310635439196,-0.299961451102944,0,0.932513128120285,0,-2.26582580478008,0
