,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.422580361789559,0,0.0968707575944174,0.337503691766782,0.0736411124898755,0,0.0295809715558265,0,0,0,0,0
XRP,0,0,0,0.219534639844781,0.237353184087761,0.470486884119965,-0.284094870757338,-0.067147866846621,0,0,0,0,0,-0.131710473927842
LTC,0.715474367690839,-0.020216556772559,0,0,0,0,0.0242410514017702,0.00124508349296722,0,-0.336342660759434,0,0,0,0.037115226156015
DASH,0,0.230533564085722,-0.190896126972623,0,0,1.27031077954715,-0.117246613100946,0.0316325366019826,0,0,0.23843050799857,0,0,0.052344533266806
XLM,0.516464444302687,0.52317649628781,0,0.195159022575215,0,0,-0.0778251253656624,-0.211129808953033,-0.0647843738243148,0,0,0,0,0
DOGE,0.459547491253298,0.0502992984979114,0,0.0619309265952118,0,0,0,0,0.000000000000000000867361737988404,0,0,0,0,0
XMR,0.624196994121343,-0.368741769634678,0,0.210730241484642,0.0589298507950429,0.809231587861518,0,-0.0889723155891834,-0.11812723518549,0,-0.231632489534422,0,0,-0.563302190265407
XEM,0,-0.555501459281636,0.0524752867245612,0.503305770692277,-0.370779406518285,1.14584638620357,0,0,0.347124560028144,0,-0.377314821505771,0,0,0.155857450783991
DGB,0,0,0,-0.16577156206333,0,0,0.404979191930282,0,0,0,0,0,0,0
BV010082.INDEX,0,-0.016731199218883,-0.0578523494729286,0.0149033428211068,0,-0.0801899965893785,-0.0142369756617596,0,-0.00000000000000000010842021724855,0,0.0552793597972493,0.650376317315346,0,0
CVIX.INDEX,0.395279770797053,0,0,0,-0.254317051242082,-0.599830217099673,0,0,0.00178931202487688,0,0,0,0,0.0269513355518211
DXY.INDEX,0.0311260242670862,-0.019793898689206,0,-0.014847572244236,0.0058156947054916,0.0648895568666898,0.0139473391943057,0,-0.0103104156331451,0.159531240297946,0.117315380184105,0,0,0.0212131569709032
SPX.INDEX,0,0,0,-0.010363801069956,0.0166861269839342,-0.0228437734853457,0.00076463397958412,0,0.0134511654790386,0,-0.0255857643513719,0,0,-0.110837708830361
VIX.INDEX,-0.120114162548562,0,0,-0.0287096708737263,0,0,-0.0844541031511532,0.0451157934705149,-0.00195539501393813,0,0.311397796399156,0,-4.13754940396357,0
