,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.106383616655596,0.0214179755170908,0.0534625249343157,0.0132465270788511,0,0.0746984861709293,0.043341473690594,0.0856121785413218,0,0,0,0,0
XRP,0,0,0,0,0,0.145637694661455,0.128491741437561,0,0.0584641137536191,0.05902696805995,0,0,0,0,-0.0562298564540204
LTC,0.689967651309462,0,0,0,-1.81867038789109,0.849640114269982,0,0,0,0.268962841084824,0,0.631384940470426,0,0,0.14766824950723
ETH,0,0,0,0,0,0,0,0.185956976573347,0.121889840288948,0,0,0,0,0,0
DASH,0.176865973206221,0.124015894835227,0.0565537088606479,0.00116479188173879,0,0.107894401911247,-0.0492088206436588,0,-0.130276246833407,0.175845370099379,0,0.327622053941642,0,0,0
DOGE,0,0.242745069220469,0.196069901265656,0.0138529972995433,0,0,0.213514987075848,0.0728571771613405,-0.0781809655624083,0,0,0,0,0,-0.0720753868058577
XLM,0.416831366542033,-0.000000000000000000867361737988404,-0.0609306422647131,-0.0495453307507775,-0.0682947572007901,0.236875404452332,0,0,-0.0625193300694511,0.145703343824885,0,-0.178206605668665,0,0,-0.0617498011190243
XMR,0.618953105431284,0,0.0335134733600405,0,0.192772591822127,0,0.204249527734773,0,0.0101041603082528,0,0,0,0,0,0
XEM,1.14875431032256,0,-0.13904819274212,-0.0280703327407594,-0.0660681065008691,0,0,-0.0985255827005825,0,0.0268636485572538,1.38103960963485,0.653568140361908,0,0,0
DGB,0,0.435457991948541,0.0135829352683621,-0.00922660690035703,0.207515895683064,0,0.40333795709322,0.417932735075535,0.000000000000000000433680868994202,0,0.420107333462201,0,0,0,0.082474466448542
BV010082.INDEX,0.000000000000000000867361737988404,-0.0449780378507952,0.0143180882692936,-0.0316554133865354,0,0.0739475875791152,-0.057722202385718,-0.0233358155922823,-0.0241949946246223,0.0521931976798996,0,0.106506873362615,0.397891797073377,0,-0.0681930566440741
CVIX.INDEX,-0.0852979268811316,-0.164694183670124,0.0600746007727052,-0.000830235720467989,0,-0.133185627284139,0,0,0.00000000000000000693889390390723,0.107464317889853,0,0,0,0,0.0153672837752693
DXY.INDEX,-0.0745275645827367,0,0.0113763286588192,-0.000403347840279771,0.0694838372382927,-0.0373261750231882,0.0069631860545305,0.0225563323437923,0,0,0,0.00285576404112313,0,0,-0.0240392718480989
SPX.INDEX,0,-0.0107980912069672,0.0105079831756721,0.00153486774570612,0,-0.0227506346609664,0.0233579928842859,0.00531705078518087,-0.00486180981411345,0,0,0,0,0,-0.0745165329911448
VIX.INDEX,0,0,0.0623861994678015,-0.0445828284332403,0,0,-0.369016715495165,0,0,0.235980672533371,-1.45241206526344,0.247919034567424,0,-5.73674474126443,0
