,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00772335619669115,0.160792867492588,0.178275463457115,0.434181656839589,0,0.128703258728693,0.0215934739280433,0,-0.026531136960201,0,0,0
XRP,0,0,0.0446218038459735,0.169025219897241,0,0.404110872418495,0.0989786720780364,0,0,0,0,0,0.139208771267761
LTC,0.341978942096861,0.0668184175030317,0,-0.0000000000000000138777878078145,0.783162356475013,0,0,0.106192667534024,0,0.512375720217876,0,0,0
DASH,0.999040386140044,0.00000000000000000173472347597681,0,0,0.0311411990136329,-0.0151363149340841,-0.182741036038301,0.0918783310986135,0,0.154961996827857,0,0,0.0853973900797389
DOGE,0.348970329955477,0,0.145978960738234,0.0491628821229196,0,0,0.088696472241696,0.0527111556200142,0,0,0,0,0
XLM,0.786893535734251,0.22904896199846,0,0,0,0,-0.261553175465713,0,0,-0.12876425959473,0,0,0
XMR,0.993908713881693,0,0.121117897339639,0,0,0,0,0,0,0,0,0,0
DGB,0.241286599664632,0,0,0.100935361913287,0.396004891651656,0.140826886805484,0,0,0,0,0,0,-0.131806423667851
BV010082.INDEX,-0.162514816161089,0,0.0429342573649393,0.0229875434591192,0,0.0366663969086116,0.0579612044850051,-0.0168043360417479,0,-0.0539437214624209,0.184011418103205,0,-0.0538159157140327
CVIX.INDEX,0,0,0,0.0844898275801622,0,0,0,0.0358576581084039,0,0,0,0,0.0564780165800222
DXY.INDEX,0.0367963742952025,-0.024950706840242,0.000000000000000000433680868994202,-0.0274985274801529,0.0135035188116688,-0.00425545052386714,0.00607302443694775,0,0.145625581808761,0.0227160343209385,0,0,0.029031687324115
SPX.INDEX,0,-0.0255554854968526,0.0131074554567282,0.00802844389946981,0.0263253912957221,0,-0.0234396096081562,-0.0039971158367513,0,-0.00606835775726956,0,0,-0.0974273186851805
VIX.INDEX,0,0.010303550329655,0.139683817597279,0.0672225065540146,0.0777764854093754,-0.127272281463324,-0.135837261894197,0,0,0,0,-4.50167026012191,0
