,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.119586623989806,-0.0634037870721811,0,-0.0273285313574715,0,0,0,0.000231691911968664,0.00278519959322584,0,0,0,0,0,0.011237941086388
ETH,0,0,0,0.481549875238333,0.130810189533307,0,-0.0916119956486661,0,0.265124941065371,0.353628129937124,0,0.0178595737056121,0.0563451525034529,0,0,0,0,-0.153959193422982
XRP,0,0,0,0,0.0381409013739088,0.0351362024021374,0,0,0,0,-0.0621074846882107,-0.0355376578481323,-0.125052626899405,0,0.0508641448252538,0,0,-0.149180589507794
LTC,0.60934776092316,0,0,0,0,0,0.0852853942605893,0,0,-0.083857794238333,0,0.000000000000000000433680868994202,0,0,0,0,0,-0.0194218215386479
XMR,-0.920624890557627,0.171670997078908,0,-0.41490736488017,0,0,0,0.240684471938345,0,0.107398469078887,-0.0472608800008046,-0.0992021554160169,-0.0546765953961537,0,0,0,0,-0.0164573783400687
ETC,0,0,-0.265520881960851,0,0,0,-0.141624076863452,-0.0243630647022802,-0.0457128200231269,0.205744433501178,0.00267797041437432,-0.0712581195480484,0,0,0,0,0,-0.182483667520144
DASH,0,-0.0411129910721965,-0.0466451963687119,0.158424436952294,0.137784260332678,0.0374563976318443,0,0,0,0,-0.0804536843678311,-0.0643607107893533,0,0,0,0,0,0
XEM,-0.413044861884886,0,0,0.571628699953285,0.135147627245562,0.193132755784966,0,0,0,0,-0.0296431754790129,-0.0128653959792769,-0.112631403159686,0,-0.564654706266703,0,0,-0.0224994636267975
DOGE,0,0.148095960013725,0,0.0487080488365983,-0.0458865637149723,0.0185859174989003,-0.0335172093219579,0.0639740178235293,0,0,-0.0100324101124088,0.0358910972274238,-0.0756597026808656,-0.230130916944011,0.0671089311159922,0,0,0.0427574279807515
XLM,0,0.278254221850712,0.0582278757286439,-0.355949104794986,0.0522520320083523,0.187953823500118,-0.209906178515414,-0.142397274251858,0,0,-0.0597113317845828,0.0308443141291585,0,0,0.140197307107531,0,0,0
ZEC,0,-0.476054307179487,0,0,0.196730498972936,0,-4.2378752026531,0,0,-0.978292829432686,0,0,-0.400469732190073,0,0,0,0,-0.559756211430511
NEO,0,1.18964717385272,-1.01823604193899,0,0,0.236220888411588,-1.38933680640199,-0.292792522258938,3.48188777395584,0,-0.0137624306092712,0,-0.250399225355195,0,0,0,0,0.411453966425748
DGB,0,0,-0.0191083045132023,0,-0.0998004295539084,-0.168590240030745,0.261820194791324,0.132253991303104,0,0.00550846882539159,0,-0.0844152475000659,0,0.472731076412258,0.00000000000000000346944695195361,0,0,-0.0764849996914786
BV010082.INDEX,-0.152951944882456,0,-0.0501363866161334,0,-0.0519786851507229,0.036406889459929,0,0.0597526685653442,0,0.00324268140377279,-0.00191209058751602,0.0120698059316412,0.013557400779116,0,0.0716872945617114,0,0,-0.147502450731358
CVIX.INDEX,0,0,0,0,0.0113561087574223,-0.203230905348378,0,-0.105091933502546,0,0,-0.0273665388633396,-0.0234826151330449,0.119849703161428,0,0,0,0,0.187076340381754
DXY.INDEX,0,0.0245567093599632,-0.00579613445859253,0.0114295715041862,-0.0100401431989427,0,0,0.0177075287960312,0,0.00401791332024014,0.00169174462839645,0,0,0.136617713266538,-0.00756520960743938,0,0,-0.00916184215902572
SPX.INDEX,0.0279166949680078,-0.00631662262029837,0.0105104317718421,0,0,0,0.0116461470670941,0.0206547187931596,0,0,0.00128702087055987,-0.00490691431039632,0,0,0,0,0,-0.0490046451116031
VIX.INDEX,-0.179554209795793,0,-0.22001222564219,0,-0.215115728995259,0,0,0.303173031730786,0,-0.0554590634119595,-0.00491377439626092,0.015797536437913,-0.0215617384589861,-2.1232926697737,1.09000440590819,0,0,0
