,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.329070077195342,-0.00926493197855426,0,0,0,0,0,0.00432753042961549,0.0203582572691629,0,0,0,0,0,0
ETH,0,0,0,0.00590317392092095,0.104751044690616,-0.0764111487870079,0,0.161391735850841,0,0.11987383630182,-0.0097702723407631,0.0333030577770548,0,-0.239999631779083,0,0,0,-0.149272368069021
XRP,0.126494489706177,0.162266205029728,0,0,0.0812678291826303,0.027969602566546,-0.158539164712316,0,0,0.0844077440379283,-0.0507401627562284,-0.0671888243456121,0.012004719719466,0,0,0,0,0
LTC,0.526961458489696,0,0,0,-0.0347240099004212,-0.0532289508285238,0.0555866748684558,0.0261984653911214,0,0,0,-0.0381599426465445,0,0,0,0,0,0
XMR,-0.938637112069077,0,0,-0.0766990081330396,0,0.0885170421206763,0.509635336558541,0.131403354207441,0,-0.00457934312275325,-0.0242598318124373,0.0458241714469493,0,0,0,0,0,0
ETC,0.16736452451359,0.02808975320341,0,-0.350576541374331,0,0,-0.106238112010317,0.135818753908641,-0.142030330823249,0,0.0265549977198968,-0.119804730078307,0.437067681577107,0,0,0,0,0.116059755519953
DASH,0,0,-0.145472786693459,0.147670186101493,0.0258388503821192,0.267794468703294,0,0.188481554769588,0,0.0618103632137379,-0.0157151978914132,-0.0762748428429715,-0.172297831354296,0,0,0,0,-0.0726822009493331
XEM,-0.0985997537646057,0.0479640613651391,0.220490150913339,0,-0.0548131299454189,0,0.206721225648384,0,0,0,0.0215043624117855,-0.0874643461085989,0.22067254464181,0,0,0,0,0.057497262527791
DOGE,0,0.0696491480565954,0,0.164761848071967,-0.0733488736048597,0,0,0.0735278443443633,0,0,-0.00983245728062029,0.0350206672070963,-0.0345096384814727,0,0.0403227105402454,0,0,0.0686770851436528
XLM,0,0.103309617658685,0,-0.242170524747384,0.254389196259321,-0.000389232505374219,-0.135779228217195,0.0844656802286075,0,0,0,0.105331655914057,0.716091117933139,0,0,0,-2.55690607076748,0.12672554877518
ZEC,0,-0.62553528732723,-2.07379567084143,1.07599066910677,0.394954790000969,0.497448596273942,-4.77180833076561,0.109402737720042,0,0,0,-0.153674758023068,-0.599098804667318,0,0,0,0,-0.672739618586367
NEO,0.558321201840469,0,0.543011815742735,-0.80732571105486,-0.0722581919027851,-0.404482486423851,0.573435089416541,-0.125755846465353,1.00368843076579,-0.0580574600636928,0.0498333914418778,0,0.361613869786846,0.339859974955826,0,0,0,-0.0770442569362189
DGB,0,0,0.146898079228002,0,-0.108352313176848,0.0633537976715665,0,0.172361325662612,0,-0.0187111182453675,-0.023120632761669,0.100295195055793,0,0.361462964282595,0.0791580684179012,0,0,-0.0284464889559865
BV010082.INDEX,0,0,0,0,0,0.0805755235229953,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.INDEX,0,0,0,0,0,-0.0937523125637702,0.241358336098828,-0.019337250657834,0.0791682483713519,0,0.0114105745114818,0.044795351722157,0.101132662203021,0,0,0,0,0.238743752015961
DXY.INDEX,-0.01437744800463,0.00311196059913362,-0.0144351783806033,0,-0.00237537727437996,-0.00958936727925547,0,0.0291238809894682,0,-0.0127338701368969,0.00211380164792722,0.0042722043521312,0,0.0960316403678942,0.0139855122871932,0,0,-0.0214739197985593
SPX.INDEX,0,0,0,0,0.00759998580642724,0,0.0105964447628302,0.00166124909721631,0,-0.00887492198231736,-0.000277166095166911,0.016961857191653,0,0,0,0,0,-0.0297073793615835
VIX.INDEX,0,-0.162666982075072,0,0,0.0967860608943174,0.0914096176597814,0,-0.320257405747481,0,-0.0469615920793321,0.0223854838602624,0.0738901658634039,0,-0.382137764843501,0.614478042305368,0,-4.75863623068762,0
