,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.25346311435936,0.0375095368588641,-0.0275604167441927,0,0.0865862058930376,0.207773808377044,0.0601169889225573,0.0753712191955176,0,0,0,0,0
ETH,0.212624406133492,0,0,0,0.0204864713996579,-0.047364332754913,0,0.275380470807762,0.368865610856233,-0.133404780732178,0.232043543356527,0,0,0,0,-0.0791061841607737
XRP,0,0.0277403163990269,0,0,0.0406908490739882,-0.006305740854646,0,0,0,0,0.0566223272891046,0,0,0,0,-0.0243761514683799
LTC,0.824816508765646,0.0156795079913252,0,0,0.0119674431688832,0.00196266224698421,0.00947308648853438,0,0,0,0,0,0,0,0,0
XMR,0.602804504587231,0,-0.849464266711366,0.106148005100609,0,-0.0671152841226578,0.450558039030142,-0.114836455538066,0,0.264371325275985,0.108750346849379,0.045624440580209,0,0,0,0.266414647530152
ETC,0,-1.07955564124803,0,0,0.131048644740781,0,0.645453028185175,0,-0.614506407030017,0.297205907278934,0.368069705971652,0,0.998501871551295,0,0,-1.14654740176408
DASH,0,0.238178860197649,-0.525703443904415,0,0.0515584511244582,0.0268818683047595,0,0,0.0521931172215681,0.187257791494716,-0.1552312664804,-0.119701723961191,0,0,0,-0.367596580597009
XEM,1.34529600285595,0.207756149380946,0.429142492051631,0,0.0973950016698298,0.102167495916156,0.0534025527776384,0,0.229494685262981,0.481299242682016,0,0,0.746989053324399,0,0,-0.369177733715811
DOGE,0.436537451933434,0,0.276493077424997,0.272231652639071,0,0.0117762761870517,0.0249205676988344,-0.0151926060673438,0,0.0814217280712184,-0.0748856360841234,0.131189695887249,0,0,0,0
XLM,0.205211989112653,0.000000000000000000433680868994202,0.412524257335817,0.0613070542137688,0,-0.0395058957486326,0.0475440638320207,0.0383576107759252,0,0,-0.0367693901094541,0,0,0,0,0.162020968812675
DGB,0,0.649390835567047,0,0,0,0.118369317707102,0,0,0,0.427659167627825,0,0,0.612923436974935,0,0,0
BV010082.INDEX,0,-0.0371501187174343,0.155676794862088,-0.047482647492624,0.0202655448115595,-0.0177577651557174,0.0523247247846061,-0.0501481411282974,-0.0906067142852851,-0.085319873651826,-0.0408427171990839,0,-0.0163995767483597,0.690151083356511,0,0.0493665673395534
CVIX.INDEX,0,-0.121038178322324,0,0.0958671604018233,-0.0282418045524648,-0.0163395418447322,0,0.0215763820307121,0.0968966660945823,-0.107111368146766,0.0888890249465248,0,0,0,0,0.154256119185047
DXY.INDEX,0,0,0,0,0.00189775184338298,0.0010627260831826,0.0300354255625523,-0.00517653531124915,0,0.0103427830944259,-0.0267950587656011,0.102338084602273,0,0,0,0
SPX.INDEX,0,-0.00476612029315713,0,0,0,0,0,0,0,0,-0.00651290101861939,0,-0.00296350748593637,0,0,-0.0455465332802204
VIX.INDEX,0,0.0110207264299871,0,-0.0404444435974819,0.0815759467815261,0.0265514466054251,-0.00173721013700285,-0.220061385746934,-0.252700809488839,0.205172189124484,0.0658513974392325,-0.0384627083734858,0.681118136845424,0,-3.22712579924289,0
