,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.18099765660922,0.154127385542869,0,0.0825696567986675,0.112404130597507,0.109865596130686,0.171748889727271,0.0160969400612116,0.0774667842563513,0,-0.08690102407871,0,0,-0.127337171683892
XRP,0,0,0,-0.0543586901528421,0.134541277083407,0,0.927418118431808,-0.223957379711556,0.073591419818914,-0.014572857015644,0,-0.0296768887693318,0,0,0
LTC,0.786168668698571,0.0140773330598984,0,0.0590009242336811,0,0.145983713591331,0,-0.170917334798099,-0.00754902548415963,0.0246809668876727,0,0,0,0,-0.0619306306706261
ETH,0,-0.137616264432243,0.44237584775449,0,0.471526215628696,0,-0.533385507755479,-0.0668060685707862,0,0.182910503615593,0,0,0,0,0.0835544660113753
DASH,0,0.112952369841503,0.36398893238754,0.066744508558415,0,0.181252038584546,-0.258128915647003,0.0246151379619553,0.0858853008082259,-0.0407037586138449,0.320561000869328,0.593334057192378,0,0,0
DOGE,0.203380577813285,0,0.286183793792948,0,0.106383373970549,0,0,0,0.0787216899208402,0.0319273457015702,0,0,0,0,0
XLM,0,-0.0695673155687731,0.224137815707564,-0.266815610246485,0.113071801909438,-0.505844390098072,0,0,0.159522366997837,0.262192778005209,-0.0493159416967503,0,0,0,-0.00997165380288095
XMR,0,0.30761091615012,0.106201772185133,0.0205475778147316,0.290354469228993,0.218706320545365,0,0,-0.0866418594428751,0.0555147825181281,0,-0.616415666563582,0,0,-0.0314476260158882
XEM,0,0.273023609331921,1.0144897378353,0,0,0.070554129740451,0.0495047164482334,0.202467871008394,0,0,0.939635337291697,-1.85658526280268,0,0,0.46481435764593
DGB,0,0,0,0,0,0.192996355758175,0.40630225000325,0.214023028089121,0.164014190119352,0,0,0,0,0,0
BV010082.INDEX,0,-0.0300409595986919,0.051992407264559,0.0156696677498155,0,0,0.0356850146746581,0.020484643170291,0.0257034947067663,-0.0218714858025707,0,0,0,0,-0.0549320150769856
CVIX.INDEX,0,-0.0411362941730624,0.170600199707899,0.0391779978722643,0.0470411360858943,-0.229833208954287,-0.127119825396763,-0.148690639509232,-0.0265680183382389,0.0493900034716451,0,0,0,0,0.0333567812492906
DXY.INDEX,0,0.00175470691369571,0,-0.000000000000000000867361737988404,0.00942728172859045,-0.0199266430173966,-0.0445300154778771,0.0258694108098941,0.0000272515559702592,0.00524827691243194,0,0.133868397172785,0,0,-0.02529686074559
SPX.INDEX,-0.00523599150247278,0.0275572792218037,0,0.0129427953975689,-0.013372151853375,-0.00132274082914111,-0.020093296981585,0,0.0139436555122579,0.00627243786079643,0,0,0,0,-0.0936865233885347
VIX.INDEX,0,0,0,0.0984688190007818,0.0146203050944252,-0.49243394422435,0,-0.102556981983056,-0.0188115487106794,0.172711694045787,0,0.206489228314899,0,-5.99308801267518,0
