,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0271469910079325,0.0762039488101346,0.346398935984814,0,-0.0464019804873773,-0.00677724319778718,0.0119693941094088,0.0985806616804475,0.0311395129382283,0,0.0786306440956326,0,0,0.0579496067472181
ETH,-0.866230467151182,0,0.390290812427503,0,0.337172149877295,-0.152415202603392,0.0597671444500222,0.232221403702473,-0.328443876820118,-0.0539620202796105,1.28478437949756,-0.62414192742552,0,0,-0.306545463753069
XRP,0.424053067620595,0.113072711233447,0,0.200960639895463,0.14833693980671,0.196477692635904,0.0566877088639037,0.0626910198554182,0.163632887980112,-0.114618096255527,-0.432399394449808,-0.227196056055884,0,0,0.0511864012700598
LTC,0.32077482198988,-0.0342831998645762,0,0,0,0.0341787425770732,0.0136785988387843,0,0.0245556698084501,0.00281714541595909,0,0,0,0,0
DASH,0.265937584305576,-0.0911946298482093,-0.152575175585024,-0.149923650574604,0,0,-0.0858421369829398,0.189320618977581,0,0.0151852302579443,0.462185716816278,0,-3.07367808707916,0,0.384891039854967
DOGE,0,-0.0601610020606959,0.207014795676067,0,-0.0720480054580755,0,0.00108482807195729,-0.0689000109706027,0.289629708539525,0.0654485807550524,0.308757771964194,0.0426879731882552,0,0,0.123365739179568
XEM,0,0,0,0,-0.0763790570982108,0,0,0,0,0.14451935207743,0,0,0,0,0
XMR,0,0.331982509095816,0.12980812834954,0.848603454741562,0.435040511298556,-0.319284888954805,0.118805638542434,0,0,-0.0656503054460005,0,-1.11500098467296,0,0,-0.0131966602456455
XLM,0.430085132467788,-0.0971599325682148,0.350917275359892,0.495881763413642,0.0326703867670517,0.318493166027868,0.171578120771843,-0.0940214923909437,0,0.103110945294632,-0.0997929107544314,0.404876483493876,0,0,0.00000000000000000693889390390723
DGB,2.67258597390856,0.284292533449332,-1.41299831672282,-1.75721139551552,-0.334693404007882,0.855565926275597,0.0658111004762024,0.123727612827715,0.339464702824544,0,-1.09919032531178,-0.309521118397456,8.47259241716942,0,-0.34812491070306
BV010082.INDEX,0,0.073690448265164,0.120411403688036,0,0.0492803322788627,0.123058009992249,0.065508995993165,0.00715559711840479,0,-0.106603919135131,0,0.114441096083854,0,0,-0.0320229533863732
CVIX.INDEX,0,0.0314573239044639,-0.186264226434746,0,0.0157431463728068,0.0965294168055586,0,0.0231638657270845,0,-0.00665860788758385,0,0,0,0,0.198021339443245
DXY.INDEX,0.145251560094632,0.0144256373405932,-0.0609678255203395,0.0190377699597713,0,0.0150966503933113,0.00241853905410181,0.0147235983647902,0,0.00247102882683429,0.00972169450449961,0.0527998161837017,0,0,0.0133926569830653
SPX.INDEX,0,-0.0108616753300137,0,0,-0.00570967831544098,0,-0.0000282273272947178,0.00421508416150138,0,-0.00571584105305543,0.0397007693381434,0,0,0,-0.100269748682353
VIX.INDEX,0,-0.021454995214362,0.156696037785141,0,0.174161095067903,0.130262844954889,0,-0.102988018193369,0,-0.0660462205886742,0,0,0,-4.48784800758776,0
