,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.130340684875882,0.0129082349649456,0.060530643072755,0,0,0.153932339834478,0.0357714723808195,0.0716236156260682,0,0,0,0,0
XRP,0,0,-0.0190466431505569,-0.0609655107710786,-0.0393801291326602,0.182569295029471,0.117920699349926,-0.0258932988673158,0.138659043193647,0.0453225891574946,0,0,0,0,0.0173313200640195
LTC,0.384642475087961,0.64580764809787,0,-0.0280803027423311,-1.89425292962062,1.27213819625355,0,0.292135434496693,0,0.45815026846331,0,0.381907767586323,0,0,0
ETH,0,0,0,0,0,0,0,0.0861812470896987,0,0.248617360906417,0,0,0,0,-0.0591416385780084
DASH,0,0,0.133458332312628,0,0,0.10230593751001,0,0.140979739705755,-0.0468445911414457,0.188310331023039,0,0,0,0,0
DOGE,0.00510582901904302,0,0.103155825070289,0,0.441542833978574,0,0.221205351332559,0,0,0,0,0,0,0,-0.0408452332959272
XLM,0.4328890519944,0,-0.0513489322077818,-0.061242228738907,0,0.323187170088496,0,0.0337742784097858,-0.0694802738911332,0,0,0,0,0,-0.0808803509874498
XMR,1.16913247762195,0,0,-0.0192188153201821,0.0598945161014342,0,0.317813948424612,0,-0.0127528433209876,-0.0850033273615711,0,0,0,0,0.0457364407477674
XEM,0.658535005649538,0.372829724904053,-0.0555875259648497,0,0,0,0,0,0,0.0919091224761444,0,-0.348387653444377,0,0,0
DGB,0.0987890321792333,0,0,0,0.223777818122907,0,0.110717814888391,0,0.343750444845032,0,0,0,0,0,0
BV010082.INDEX,-0.0791507587580232,0.108135765910452,0.0186111987365848,-0.0236530184708458,0,0,-0.0598975716711557,-0.00151217908583032,-0.0304871485901454,0.0745341756539659,0,0,0,0,-0.0135595411809869
CVIX.INDEX,-0.210200539591951,-0.255105974547862,0.0744461541640709,0,0.0436868070679251,-0.0357090788918787,-0.0290474335210043,-0.0439629392044024,0.0508646898742577,0.148708334905961,0.132025168883991,0,0,-1.33221731305339,-0.0366128939723837
DXY.INDEX,-0.0723165191434436,0.052796691318679,0,0.00491788730172674,0,-0.0226825393491121,0.00399458469937506,0.0182878681339734,0,0,0,0,0,0,-0.0264158082147047
SPX.INDEX,0,-0.0151240756308626,0,0.0025243748684024,0,-0.0236727514762255,0,-0.0171592027996731,0.0117018310792687,0.0238048378481256,0,-0.104711467973491,0,0,-0.0735581105439979
VIX.INDEX,0,-0.148847231267116,0.163833190657751,-0.0601562561839188,0,0,-0.518773061408124,-0.0345844558499406,-0.201684194396602,0.347577525991166,0,0.769316002140567,0,-3.91089152267842,0
