,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.063987564323302,0.137793708532218,0.0709875199385408,0,0,0.0284136010749149,0.133080171467449,0,0,0,0,0
XRP,-0.127507969001263,0,-0.00866784985368958,0.00169167545392245,0,0.551468972658444,-0.171137694208677,0.163139767261179,0.0317540504377734,0,-0.227831144524816,0,0,-0.0303273263985644
LTC,1.81015269710822,0.33160161808673,0,-1.89770723462423,0.215753599238013,-0.111783705980776,0.0775097225020872,0,0.800842618702841,-0.192282933081647,0.808731068543829,0,0,0
DASH,0.428731480656907,0.304205699986521,0.095300512997794,0,-0.0605253593077531,-0.0506588138536209,0.269034320251496,-0.0938726806069018,0,0,0,0,0,0.16417978158246
DOGE,0.168243584683084,-0.0570976897786335,0.129658171957739,0,0,0.538406726831027,0,0,0.192633256054041,0,-0.296462356154329,0,0,-0.10526272662663
XLM,0.421598698932077,0.149113790012657,0,0.0600044635800426,0.32649064134835,0,0.154441824502855,0,0.0239095447251903,0,0,0,0,-0.0627032794556292
XMR,0,-0.136464936995603,0.0398229670933692,0.34176377897036,-0.0810463306528296,0,0,0.20956489761313,0,0,-0.161310031097275,0,0,-0.029889200635903
XEM,0,0.137909743789696,0.043600281860986,0.369785845778159,0,0.220859514291578,0.0787690622467739,0,0,2.33579475938401,0,0,0,0
DGB,0,0.312086475031455,0.0778754535610253,-0.277928445635346,0.0637861742563462,0.156852080024188,0.702748022633676,0.190014070035952,0,0,0.363819160314659,0,0,0.0553168684938777
BV010082.INDEX,0,-0.0313775402925663,-0.016795086444784,0,0.0235632426903015,0.0378394013118165,0.0469617432668968,-0.0571019380577327,-0.00826606151362004,0,0.216749095235628,0,0,-0.10717546268365
CVIX.INDEX,0,0.0151681863910503,0.0456467976987463,-0.100738018662062,0.0917740579276206,0.0126915771992358,0.0171302032163087,-0.106398687170823,0.0381946531802301,0.846703462262983,0,0.446649136793709,0,0.0737400668427056
DXY.INDEX,-0.0616480354093111,0.0419476305155357,-0.0230478109020433,0,0.0350624916699315,0,0.0239400687316918,0,-0.0206248570204274,0.143212208118962,0.0631266027614912,0,0,0.0217414880767575
SPX.INDEX,0,0,0.00649355851911175,0,-0.0063825642506435,0.0339301020370066,0,-0.00379616258270155,-0.00255036433343785,0,-0.0287377491027976,0,0,-0.0732072649092551
VIX.INDEX,0,0,0,0,0,0.152930477469953,-0.252872316628958,-0.0150584599323962,0.432616624859871,-0.856388228575253,0.136935146500745,0,-5.03365876024216,0
