,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0924288503220919,0.152491105499251,0.0332511321046592,0,0,0.0391754705179908,0.166759632243942,0,0,0,0,0
XRP,-0.119275991694091,0,-0.00830409718022446,0,0,0.54983347045189,-0.167469879498827,0.162568343781004,0.0287996296403571,0,-0.230015301436064,0,0,-0.0307118371296265
LTC,1.70041088196479,0.0408751315037815,0,-1.74093164900766,0.250996717549281,0,0.50160190280496,-0.0798430137043432,0.330220710534798,-1.2329570387721,1.39907028056305,-4.00881173288721,0,0.177543976991581
DASH,0.192792119786325,0.276545506354306,0.157385268133246,0,-0.0565348384991699,-0.0538876609559582,0.257815280916554,-0.0679608631088157,0.0804826519523124,0,0,0,0,0.0828519138542275
DOGE,0.435737794824933,-0.176484039835935,0.0929825546771107,0,0,0.597875113049267,-0.0259651003497123,0,0.143266117749813,0,-0.345511072891283,0,0,-0.130467671466878
XLM,0.417206513178619,0.146987596282474,0,0.0604423966999534,0.328946981586964,0,0.157616778869469,0,0.0222265920697933,0,0,0,0,-0.0628500591837325
XMR,0.313509075948324,-0.160808904482696,0.0470039385571466,0.341995536122229,-0.0583657023525863,-0.0903950091578836,0,0.150058991504611,0,0,0,0,0,-0.0989817970101997
XEM,0,0.294923745458366,0.0687695782264585,0.364345841754466,0.186534997485108,0,0.116438195999573,0,-0.0685679347256993,3.42903998310772,0,0,0,-0.0000000000000000277555756156289
DGB,0,0.312077660268887,0.0778561738672635,-0.277934031107335,0.0638069222764266,0.156851016933931,0.702729305639615,0.190006072334515,0,0,0.363790843309569,0,0,0.0553245879286295
BV010082.INDEX,0,-0.0663791955594362,0,0.0780301884410563,0,0,0.0451208542869203,0.012673118968524,0,0,0.082583623734767,0,0,-0.103270886312775
CVIX.INDEX,0,0,0.0473481285937898,-0.0902235953977587,0.0824584309155883,0.0289858860158497,0.00888574979202309,-0.0932957735663515,0.038150246517618,0.673940692451337,0,0.446442938669261,0,0.0499059563301285
DXY.INDEX,-0.0638543878683354,0.0460108759545376,-0.0195377147532914,0,0.0373904351768589,-0.0227349854471986,0.0374757729339241,0,-0.00417544164595194,0.166877916120311,0.0541348784935957,0,0,0.0241686859398309
SPX.INDEX,0,0,0.00403595452010577,0,0,0.030935205572523,0,-0.00338305985692896,-0.000237511787814905,0,-0.0349764997491457,0,0,-0.0741481392829746
VIX.INDEX,0,0,0,0,0,0,-0.0279938940676587,-0.0264020644941827,0.186474055028078,-1.14147322616924,0.343277753709178,0,-7.1658888998922,0
