,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.120520590141455,0.107489969032321,0,0.0999140398818986,0,0.125390260190929,0.0858973933912389,0.0410418713113155,0.0453862751341063,0,0,0,0,0
XRP,0.619104609660603,0,-0.337116337562114,-0.112057661911457,0.113544643937298,0.996942980705723,0.574902998320121,-0.365672790958276,0,-0.181309629622283,0,0,0,0,-0.0956153318582921
LTC,0.296848823388746,0.166841399250449,0,0,0,0.192728912745718,0,0,0.0148887811093226,0.0794051039537401,0,0,0,0,-0.0544435986340638
ETH,1.48833162759552,-0.391662571600523,-1.41720786319905,0,1.38613178141343,0.963481098765342,1.00362636618553,-1.32512460273532,0.0583083865267602,-0.76959639702435,0,-0.591917063472914,7.02874172368714,0,-0.227157652089481
DASH,-0.0121201842576212,-0.0537932901792538,0.609167708653883,0,0,0.126585116272816,-0.208396430980594,0,0.024770575211908,0.0291488886856556,0,0,0,0,-0.0733992454601838
DOGE,0.225473220803947,0,0.311468935689971,0,0.132125565910253,0,0,0.0583823294623984,0.0173207518630394,0.0570271455161552,0,0,0,0,0
XLM,0.0886898759230148,0,0.127415388351967,0.066977626752966,-0.0334129196909294,0,0,0.206152418612358,-0.0384697448788939,0.152513774937047,0,0,0,0,-0.0414829206243306
XMR,0.227543128079472,-0.0188351506555274,0,-0.0110843221399314,0.00021217193377987,0.372784035214585,0.167522643844192,0,0.0803159896444973,-0.04929536766057,-0.537354550711479,-0.904632715702399,0,0,-0.198377615143512
DGB,-1.05942228037437,-0.176162796995857,0.258184768001641,0.360035185027618,0,0,1.12601879132303,0.19007563151567,0,0.681936684180115,0,1.08723711915687,-5.93340623413166,0,-0.667767858851457
XEM,-0.386264929127259,0,-0.383321414067998,-0.0644042445560937,0.258418244085065,1.42883906906841,1.13800535793388,-0.190199008964803,0.146253707201202,0,0.479038957921437,0.446517801017968,0,0,0
BV010082.INDEX,0,0,0,0,0.0798969503600112,0.124749922722325,0,0.034599121023388,-0.020882772118974,0.0879371707567531,0,0.0714292582723211,0,0,-0.0548063573494996
CVIX.INDEX,0.173407380230765,0,0.0140936360450997,0.0236222996416585,0.0173509808734087,-0.21462686015625,-0.256512897662041,-0.246289989157369,0.0127182731360797,0.0644736683028507,0,0,0,0.426036105038404,0.0485645662630573
DXY.INDEX,0,-0.0212939495024891,0.00758114024817466,0.0107595573882019,0,0,-0.0315649753600784,0.0393762426744588,-0.00889950583855071,0.0154008061919761,0.0430076790991783,0,0,0,-0.019400448233707
SPX.INDEX,0,0,0.0117591803830246,0,0.0140249914803286,0,0,0,0,-0.00435874631392359,0.00943614802778099,0,0,0,-0.0821485645094366
VIX.INDEX,0,-0.341824884943174,0,0.154889510322753,0,0.0751908337374772,0.323390384539704,0.113367863289403,0.0307410774352254,-0.134877396584828,0,0,0,-5.32269044290943,0
