,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0175915666144073,0.12545319956899,0.107000147440178,0,0.113878360473276,0.0794538329379424,0.0336080352002836,-0.0221218233877993,0,0,0,0,-0.0306010075725176
XRP,0.297671456598675,0,0.207341923533986,0.125867249813233,0,0.179798314954391,-0.132191897998388,-0.124088493898416,0,0,0.187847873698031,0,0,0
LTC,0.451665700679213,0.133158918279243,0,0.127049193184337,-0.060250014923842,0,0.00397151012014819,0.00221637022212631,-0.0284736517427016,-0.222026635910086,0,0,0,0.0651005584147997
DOGE,0.372262134242037,0,0.169530180864501,0,0.0911129092520049,0.065412145212381,0.0685774429875133,0.0639903305169196,-0.0429381246777057,0,0,0,0,-0.0359556328930604
XLM,0.52179771088163,0,0.545984937175189,-0.00515831202153817,0,-0.142318572143205,-0.418491372641092,-0.0545183323379381,0,0,-0.0925819623684378,0,0,-0.40061607750996
DASH,0.457254822271052,0,0.363017241944789,0.0290973008822161,0,0,-0.0332985728242749,0,0,0,0,0,0,0
XMR,0,0.408362050176869,0.174597360972373,0.428932483236745,0,-0.174052181734762,0,-0.0668359795712285,0,0,0,0,0,-0.589369180402116
XEM,0,0,0.211789044564091,1.02951589199358,0,0.386854886739674,-0.449911526554986,0,0,0,-0.240913356505997,0,0,-0.542370062723432
DGB,0,-0.00000000000000000693889390390723,0.188186106090777,0.485745374488683,-0.0335985232523866,0.310426037815744,0.350006207085945,0,0,1.60370989612017,-0.239965809156265,0,0,0.0391466237626365
BV010082.INDEX,0,0,0,-0.0372928230994373,0.0770208472789735,0.0377535976793608,0.0171362610926409,-0.0297280342538717,0.0556832164122467,0,0.00902611254688249,0.559579089363757,0,0.0632309827186337
CVIX.INDEX,0,0,-0.00531133451455766,0,0,0,0,0,0,0,0,0,0,0.140213622183619
DXY.INDEX,0,0,-0.0466588804382039,0,0.0200149170548435,0.0267025777129041,0,-0.0166550436833115,-0.0142672377687688,0.164427477575743,0.0646714702761209,0,0,0
SPX.INDEX,0,0,-0.00175242652263544,0.0105689530251708,0,-0.00584882985085142,-0.0159322350100439,-0.00740704313365479,0,0,0.0130030773284002,0,0,-0.0914360447693433
VIX.INDEX,0,0,-0.107824539768921,0.161422477382372,0,-0.0373960515539526,-0.279612134048482,0,-0.0218951751748219,0,0.0679682870756594,0,-4.48188325728683,0
