,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0708177692244816,0.0658046938664282,0.297589954077651,0,-0.0408104732571562,-0.016462770613968,-0.00210154565473456,0.074033784858413,0.0181118580106693,0,0.0470265009333806,0,0,0
ETH,-1.59814723838757,0,0.299163591649498,0,0.278861187590133,-0.0496201276440884,0.0247299790345045,0.223285287689462,-0.290974534258209,-0.0393515798301366,1.07166727136212,-0.853574593265713,0,0,0
XRP,0.135741037604756,0.0818834906931172,0,0.234702194415263,0.137230895947824,0.180892627199404,0.041259277281461,0.0600535541654761,0.183132488877514,-0.106451990238119,-0.386525996657311,0,0,0,0.00000000000000000693889390390723
LTC,0.691628758336497,-0.00869047052313425,0,0,0,0,0.0161760449304533,0,0,0.0043017045326066,0,0,0,0,0.01866513482272
DASH,0,0,-0.19045780192091,-0.287128155381753,0,0,-0.116659633871546,0.147670722310618,0.10776817802241,-0.0101341258999947,0.22739631120377,0,0,0,0.127489232718854
DOGE,0,-0.00000000000000000346944695195361,0.131641822135125,0.349979089993304,-0.14171971569113,0,-0.0309626632260195,-0.0569114959757427,0.207225106613735,0.108701155574041,0.585533986050863,0.118408242988602,0,0,0.114659310640946
XEM,0,0,0,0,-0.143388893680951,0,0,0,0,0.162398587915331,0,0,0,0,0
XMR,0,0.376297689570353,0,0,0,0,0.0449380017765012,0,0.0750822990622369,0.117427986614175,0,-0.359535004426371,0,0,-0.395839543787369
XLM,0.0260827164669548,-0.141183396387841,0.380955674280495,0.568164717156634,0,0.278951731563617,0.168577715879066,-0.0937104057793493,0,0.107590646609189,0,0.346032623394753,0,0,0.0180355048687386
DGB,3.49570714523019,0.529224109295915,-1.98594533281157,-0.695756710201516,0,0.820302466941258,0.119579095992422,0.180637511136257,0.104761490392003,0,-1.02330160270878,0,0,0,-0.246587347392894
BV010082.INDEX,0,0.0818133290098945,0,0.0825751775646434,0.0488869927511358,0.139390437507353,0.0572817218066394,0,0,-0.11002665279715,0,0.123996914725019,0.528421958477561,0,-0.1110983945557
CVIX.INDEX,0.205015258260239,0.0334393943083813,-0.122731488237759,-0.250883121196246,0,0.0930742112257135,-0.0341870830999372,0.0395902676591603,-0.0131003728331117,-0.0108834483474598,0,0,0.0145913260346171,0,0.203968889405326
DXY.INDEX,0,0,-0.0788706042814957,0.0644281644042199,0.0166931963737296,0.0190896377897634,0.0171197666583739,0.0188355553462696,0.00206715953203525,-0.000276765894331676,0,0.0437623204648575,0,0,0.00457181796624186
SPX.INDEX,0,-0.00749496249450607,0.0119845515849889,0,0,-0.0167851730787238,0.00546412931494579,0,-0.00578823354803602,-0.00146876287235318,0.0391450479605696,0,0,0,-0.0799109551993635
VIX.INDEX,0,0.0906337297730785,0.0829414118127844,0,0.036849807617514,0.12948323904558,0.00471350629824936,-0.127948703171949,0.0686040529892391,-0.0248318913833504,0,0.322793965129437,0,-6.25145304603616,0
