,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00552886958047865,-0.0572041225155042,0.594907516698919,0.0556234762304586,0.0616882119313076,0.0212779063411908,0.0914784140459645,-0.0356154928872139,0,0,0,0,0,0
ETH,0.349850161466604,0,0,-0.158820560881081,0,0.762111239954196,0,-1.42536389039966,0,0.349216940189967,0.414682309126784,0,0,0,0.244962368063889
XRP,-0.19138006131111,-0.0359691618571081,0,0.245427456972245,-0.00000000000000000173472347597681,0.0563080927479661,0.108236415667617,-0.0393094529570532,0.0913553024639336,-0.0876194343102889,-0.0848798610488849,0.458552184782069,0,0,-0.0815445819626468
LTC,0.919666252497173,-0.144883129844561,0,0,-0.0966739024332638,0,0.2864251123792,-0.136968189276403,0.203514417695063,0.0653440240944657,-0.356446273593139,0,0,0,-0.103044637920216
XEM,1.33111440940731,0,0.347665483402456,0,0,0,0,-0.0663670101779095,0.494953301906861,0.404907520385266,0.435678708271126,0.572186774636663,-2.1261624413037,-3.86236597259707,0
DASH,-0.424659358499456,0.0317758596025928,0.246517640738375,0.378072787093275,-0.00932826411293496,0,-0.0349287226667575,0.12498618071759,0.0855389235538939,0.102285141223502,-0.494662715326785,0.106380566581286,0,0.986938058279454,0
DOGE,0.300261344957724,0.0750746834103774,-0.049829279154622,0.287816839938517,-0.0603071991283408,0,0,0.222056530340486,0,0.0136626556747222,0,-0.18100370932311,0,0,0.0831017253870058
XMR,1.07628149134737,-0.166910074732893,0.303755166990276,-0.349424101676747,-0.0893395703790719,0.059401077032937,0.0638579874114884,0,0,0,0,-0.103971372020796,0,0,0
XLM,0,0.188078111429323,0,0.226983685568822,0.133333668664643,0.0930059881513078,0,0,0,-0.272488850632182,0.330307552209171,-0.119162741176018,0,0,0.167677931966963
DGB,-0.735455238967339,0.254292743581217,0.0574324301715779,0.600877323942605,0.126909565800008,0,-0.127619852390545,0,-0.151627602961133,0,-0.0476339861911948,0,0,0,0.062686954487799
BV010082.INDEX,-0.130627679634103,0.0219214197817001,-0.171319317387417,-0.00000000000000000693889390390723,0.0256238176029021,-0.245298588762006,-0.0140856280440687,0,0.0563428043244888,0,0,0.0940804963045643,0,1.00997409704362,-0.0621414485418415
CVIX.INDEX,0,-0.0746529535464643,0.0112399773617986,-0.243612225551714,0.0297583075248505,0.374429632667293,0,0.128148107146341,0,-0.0100838949999721,0,0,0,0,0.16090966810338
DXY.INDEX,0,-0.0120767926979469,0,0,-0.00209880840264661,0.040165243680706,0,-0.0239200646565503,0,0,0,0.0379186987513522,0,0,0
SPX.INDEX,0,-0.0000000000000000000067762635780344,0,0,-0.00944552461475216,0,0,0,0.0140136024445635,-0.0053535619488938,0.0216353502213927,-0.0106516449388697,0,0,-0.0819615682816615
VIX.INDEX,0.357176907972889,0.220523003645345,-0.67953852373596,0,-0.187232017130896,0,-0.883588703974584,0,0.577861132394726,-0.235682481501116,0,1.08338533762165,0,-2.14112084208058,0
