,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0350564607997283,0.106063660168893,0.211121028628079,0,0,0.00740667614335465,0.04140575971842,0.156223372287962,0,0,0,0,0
XRP,0,0,-0.0396150562549547,0,0.12697600693975,0.583050724411576,0,0,0.0820086839258143,0,0.287178223419618,0,0,-0.0583121203618674
LTC,1.02530246989235,-0.321104965908167,0,-1.18283578047784,0.157439709825371,0,0.502281767041836,-0.15594699981545,0.391102397468612,0,0.506025824496711,0,0,0.275330775433094
DASH,0,0.168898900122981,0.162702180191694,0,0,-0.0390650534884685,0.203550182055312,-0.0628959175932418,0.205541785621696,0,0,0,0,0.00000000000000000173472347597681
DOGE,0.209723443519063,-0.132796255004439,0,0,0,0.545424217577112,0,0.0642890559308089,0.326323959677459,0,-0.0984455184337664,0,0,-0.142380819957742
XLM,0.704673665753927,0.432434099645792,0.0580036130678326,0,0.23995804568419,0,0,0,-0.029433330601373,0,0,0,0,-0.146475299966808
XMR,0,0,0.0415167578110099,0.458359689637939,0,0,0,0.0737750278091404,-0.153629841628902,0,0,0,0,-0.0795128382780692
XEM,0,0.129768540665575,-0.00250301755524133,0.355734750350461,0.783479467587538,-0.0000000000000000138777878078145,-0.00000000000000000693889390390723,0,0,0,0,0,0,-0.291046417843397
DGB,0,0.253967062331273,-0.0202159234099809,0,0.16326737126755,0.208001608395434,0.253582246266672,0.204067188737115,0,0,0,0,0,0.0757483622372518
BV010082.INDEX,0,-0.0311989960996977,-0.0071184665155539,0,0,0,0,-0.0339618217708419,0,0,0.16646527455681,0,0,-0.105281653827039
CVIX.INDEX,0,-0.0289770801135542,0.0319890913539852,-0.102615188678473,0,0.116694389346316,0,-0.0801547481521638,-0.0395218999681196,0.91300743366171,0,0,0,0.155217422675179
DXY.INDEX,0,0.0125166419144355,-0.022706516914853,0,0.051312989991243,0.0295473042250724,0.0211103498939352,-0.010155285870127,-0.0348704836903607,0,0.100367330460496,0,0,0
SPX.INDEX,0,0.000654422732664323,-0.00338173537072918,0.0116283629306807,0.0158704786899517,0,0,0,0.00183096045951633,0,0,0,0,-0.0731943562963271
VIX.INDEX,0,0,-0.013913811523981,0,0.241215607122333,0,-0.206586865858038,0,0.333824000455314,-0.384993066809711,0.153335378385593,0,-5.22912858908543,0
