,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0386825956777533,0,0.304046109753867,0.0351147597569446,-0.0119514259710953,0,0.0711260313417,0.181296400656986,0.0252404042971824,0.0694888083971371,0,0,0,0,-0.0932986723915006
ETH,0.678428621641873,0,0.103429268006126,0,-0.0248587160450717,-0.0616113728585343,0,0.381723999913579,0.309590593716559,-0.124175789562403,0.00251633999584708,-0.467439611071655,0,0,0,0.219783619467854
XRP,0,-0.0533860254111539,0,0,0.0305948208725779,-0.010008162478141,0,0.0433668768886948,0,0.146737648410349,0.054551377298201,0,0,0,0,0.077416846593496
LTC,0.608064036191009,0.040484711464983,0,0,0.00751805546004336,0.00501224617284307,-0.000000000000000000867361737988404,0,0.0967648212198464,0,-0.00632322814403153,0,0,0,0,-0.00882517031264403
XMR,0,0,-0.268110981097635,0.317186113439176,0,0,0.386287912136707,0,0,0.364681621556068,0,0,0,0,0,0
ETC,0,-0.512200082315525,0,0,0,0,0,0,-0.900078814904109,0.354810639412048,0,0,0,0,0,-0.361206998614976
DASH,0,0,0,0,0.0459937656156672,0.000702875171870235,0,0.148645027220285,0,0.152840482560185,-0.14133615277354,0,0,0,0,-0.242489754015648
XEM,0.181146971303211,0.288280876880231,0,0,0.0682479680425175,0.0370885823495718,0.240111002552088,0,0.119949902091307,0.314991116646136,0.16525157172021,0,0,0,0,-0.118276184716979
DOGE,0,0.1555996789301,0.18267087102868,0,0,0,0,0.0358761880502238,0,0,0,0,0,0,0,0
XLM,0.41796066734537,-0.0878459737856039,0.501981996561724,0.024965131375404,-0.0135146016066673,-0.0469249793483226,0,0.0397791450172721,-0.0570203815141057,0,0,0,0.171261208083207,0,0,0.0991369896850984
DGB,0,0.57201049395365,0.205408351371406,0,0.0118369028507685,0.111133894604897,0,0,0.20431178906773,0.265820661669086,0,0,0.685944296005554,0,0,-0.0411573599305223
BV010082.INDEX,0,-0.0360667318392266,0,-0.037463198830538,0.0186295422387537,0,0.000000000000000000867361737988404,-0.0066169221526541,-0.104927722985663,-0.0940514339137518,-0.00961453670869868,0,0.176610056792347,0.860580927193263,0,0.0391129751774444
CVIX.INDEX,-0.120938922913691,-0.108012834057391,0,0,-0.016651169377669,-0.00475304838116772,0.0580883462443113,0,0.113732050328804,0.025160854788785,0.10191610937893,0,0,0,0,0.164307861724865
DXY.INDEX,-0.0455212908272066,0.0267180532352989,0.00180170302595593,0,0.00239464964317458,0.00490341517044244,0.02734171641229,-0.0187788955068244,0,0.0506201234871082,-0.0259404645634375,0.164779238875774,0,0,0,0
SPX.INDEX,0,0,0,0,0.004262573991528,0.00129637953874026,0.0157009542266243,0,0.0148793305298759,0,0,0,0,0,0,-0.0663031587111628
VIX.INDEX,-0.316205586100007,0,0.0556446100146244,0,0.0972747291126956,0.0596959373223062,0,-0.368757149197817,0.148620075882099,0.0330730909007413,0.0878900151793071,0.0475971100721045,0.766145561227517,0,-5.14858970565835,0
