,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.359621920931137,0.0708422142610164,0.0516591905624876,0,0,0.12537877369227,0.0399294842774659,0.0311871579388558,-0.02760861500367,0,0,0,-0.0706473260924343
XRP,0,0,0.314128510142968,0.0837381659224164,0,0.336099227972454,0.0469334928051324,0,0.0186916067378037,0.0935397077118367,0,0.427978933822838,0,0,-0.27037959081341
LTC,1.00520821061583,0,0,-0.0778945610161917,-0.0895361281810224,0.547205445532721,0.0113039744003566,-0.280486190852235,-0.0175407386216316,-0.0571343927592733,0.162114986434568,0.0399220600725065,0.133762936100826,0,0.0590528158569523
ETH,0.584959310070301,-0.237911587522218,-1.79505941178987,0,-0.551564724449635,0,0.375817749271855,0.0234441096265377,-0.054817796021078,-0.242612954271802,1.01632510573185,0,0,0,0.00000000000000000346944695195361
DASH,0.269544143824325,-0.131168760297465,0,-0.138438841094,0,0.439563082682494,-0.0237571722276566,-0.179062179142683,0.0191983145141337,0.0141954010164158,0,0,-1.24246741895503,0,-0.177422838215404
DOGE,0.0968126301613041,0.177118527984707,0.0767492932880578,0.0246657179057511,0,0,0.0265327850966689,0.175021041460953,0.00729100954207407,-0.0403184779384564,0,-0.0543750595883809,0,0,0.0281903978950645
XLM,0,0,0,0,0,0,0,0,-0.0513587538141686,0,0,0,0,0,0
XMR,0.820444148556423,-0.0367295485101024,0,-0.0591406651398203,-0.30445087009296,0,0.14993395354433,0,0.00967959317797752,-0.0784452758628197,0,-0.324549247793889,0,0,0.0976358420906462
DGB,0,0,0,0,0,0,0,0,0,0.265107615196854,0,0,0,0,-0.0957892121117317
XEM,0,0.381909125087568,-0.352835434908246,-0.105266420475498,0,0,0.565522022347033,-0.549486939181431,0.107506144239099,0,0,1.06707011621336,2.06339242648822,1.6386018716096,0
BV010082.INDEX,0,0,0.207231977145823,0,0,0,0,0,0,0.0792645908854491,0,0,0,0,0
CVIX.INDEX,0,0,0.263778861665001,0,0.0706077058429406,0,-0.0959786748399502,-0.104109590570611,0,0.0541954147631413,0,0,0,0,0.0637625919627826
DXY.INDEX,0,-0.0226217893626658,0.0130429669989183,0.0126699499545722,0,-0.0310897715659604,-0.0197929928611841,0.0365783814827471,-0.00917998995946272,0.022827931511433,0.0312305281960675,0,0,0,-0.0278415627902128
SPX.INDEX,0,-0.0630350310068832,0.100552094369638,-0.00519899562476995,0,0,0,-0.0463923296285985,0,-0.0148839767756305,0,-0.0790647575635049,-0.131668594338106,0,-0.146360700438379
VIX.INDEX,0,-0.357306612703471,0.447921335008891,0.0717161189581874,0,0.245440631337394,0,0.0345567042693475,0,-0.0317613671773573,0.0822897131764549,0.310353949510291,-2.66158526953458,-3.99804318396534,0
