,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0705365496463237,0.533887900952521,0.00401991879687068,0,0.0610738013683933,0.0782573988340901,0,0.0524898270058962,0,0,0,0,-0.0415202868390869
XRP,0.44181514911364,0,0.265391976442836,0.126283605723398,0,0.00332199371994314,-0.183761483685541,-0.146404262460433,0.0278934044672594,0.969363336005959,0,-1.48889039485111,0,-0.255943761662943
LTC,0.766675368304676,0.0872221521433059,0,0,0.081506157084023,0,0.0583593378000694,0.0269577021780223,0.0659430850257266,0,0,0,0,0.0743843924428576
DASH,0.792430046018441,0,0,0,0,0.245904350504278,-0.0672365121268006,0.00692720634896452,-0.0894393225177624,0,0.0595158856834523,0,0,0.0519491849653885
XLM,0.641830798637022,-0.280664568537013,0.653507269001715,-0.0801066150955094,0,-0.00400808869475225,-0.371565153323405,-0.033613482513431,-0.165795832163537,0,-0.819659811220047,0,0,-0.250692493547829
DOGE,0,0,0.450515038606221,0,0.0378488094899791,0,0.0695812537337743,0.0270469573302077,-0.0516514519857418,0,0,0,0,-0.0154699456752016
XMR,0,0,1.37772573418836,-0.271273346237066,-0.142320618661462,0.235556848458589,0,-0.0588468044843302,0.139551857166981,0,-0.540148035225955,0,0,-0.710047158972453
XEM,-0.631271960611863,-1.08210668261113,1.41436785359469,0.229717510659043,0,0.78412580952862,-0.353646728605136,0,-0.0525635368765524,0,0,0,0,-0.609814638534839
DGB,0.363442862444398,0,0.302376439095406,0,0,0,0.0872944834693544,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0.00349638272025123,0.0326971887163807,0,-0.026954722958953,-0.0453032704829743,0,0,0.0556375355359406,0,0,0.0586400782614838
CVIX.INDEX,0,0,0,-0.0148478790629774,-0.112672750507464,0,-0.0749863828442741,0,0,0,0,0,0,0.0859242155481777
DXY.INDEX,0.0159149279733846,-0.018519682604246,0,-0.0181410761859527,0,0.0118443607109919,0,-0.0292136852716652,0,0.157017025089209,0.0135554464828172,0,0,-0.000000000000000000216840434497101
SPX.INDEX,0,0.00588138401819813,0,-0.00698314146207776,0.0144730245172754,0,-0.00371141544768952,-0.00317618580067803,0,0,0,0,0,-0.0976780490550748
VIX.INDEX,0,0,0.119235221259602,0,0,0,-0.253282638308179,-0.0346172306962753,0.0255439601605364,0,0,0,-4.90895265984948,0
