,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.16682104804005,0.294658109143381,0.0566067392813863,0.072942938045203,0,0.0375354844942749,0,-0.000000000000000000216840434497101,0.0441958737391654,0,0,0,0,-0.0744161319242823
XRP,0,0,0,-0.0604691702990825,0.153849276940339,0,0.912292321154214,-0.228730051213704,0.0631245824548886,0,0,-0.0889354578107634,0,0,0
LTC,0.787061190781536,0.0114660679638305,0,0.0626099129838064,0,0.147336158606447,0,-0.169708006980859,-0.00790906427760013,0.0209619917166292,0,0,0,0,-0.0585075041829842
ETH,0,0,0.0198137859933677,0,0.567587465481873,0,0,0,0.0955381342015451,0.255040937954713,0,0,0,0,0.10814933180205
DASH,0,0.118596800806983,0.443084276402407,0.0326405749464971,0,0.326954954841448,-0.3091451748471,-0.116310152711198,-0.00000000000000000693889390390723,0,0.0336851224780568,0.0477302930941596,0,0,0
DOGE,0.135101149068916,0,0.305361760202711,0,0.165610648690402,0,0,0,0.0642251958143851,0.0317390109098559,0,0,0,0,-0.0462863067357796
XLM,0,0,0.464406260515236,-0.0361843168135757,0.0304970908085605,-0.515242343053696,0,-0.270956987463845,0.0875576109902904,0.158516767444491,0,-0.154424665977611,0,0,-0.0554712346341621
XMR,0.28276809318799,0,0,0,0.0325955071744515,0.269416899229088,0.0295249422331628,0,-0.0408870277284403,0.0296324901445807,0,0,0,0,-0.0785432683348301
XEM,0,0.18789855523206,0.339931095939896,0,0,0.765969099762283,0.276227427203219,0.266558547028182,0,0,0.924143477191867,-1.23966318793836,0,0,0.422450348999102
DGB,0,-0.00000000000000000693889390390723,0,0,-0.323238486477667,0.709782699266726,0.386885755604798,0.351219264450005,0.187195125672863,0,-1.37765177936251,0,0,0,0.0833448491957967
BV010082.INDEX,0,-0.0243986953826188,0.0312315440288551,0.00343890363092215,0,0,0.0694215977638777,0.0346539666559347,0.0309447613974419,0,0,0,0,0,-0.0700789381442975
CVIX.INDEX,0,-0.0349559425419132,0.147907358826524,0.0371283729714674,0.0444164762056343,-0.176534604200409,-0.148138899090636,-0.133743018889477,-0.0159789689274051,0.0420934258260576,0,0,0,0,0.0525704207892868
DXY.INDEX,0,0.00125336605084063,-0.0162536994036666,0,0,-0.00632169215412321,-0.0502153880530038,0.0231011954289744,0.00196722739987917,0.00606978972437574,0,0.138819081933572,0,0,-0.0282461750650575
SPX.INDEX,0,0,0,0.00697730167067786,0,0,0,0,0.0126425423428535,0.00872755535752613,0,0,0,0,-0.0935889625220597
VIX.INDEX,0,0,-0.0191021515594853,0.138264508036521,0,-0.518029166516726,0,-0.0927541857252718,0,0.152807651832285,0,0.430756020281567,0,-5.73972973912548,0
