,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.721774102674978,0,0.0395739496246909,0.079421198900082,0.080646559253806,-0.0304206996831868,0,0,0,0,0,-0.00652231827898264
XRP,0.262272728458206,0,0.347481526237082,0.123029029875287,-0.166656743845202,0.0532136288372625,-0.224870642612935,0,-0.0379856746535376,0,0,0,0,-0.140607408952781
LTC,0.876197897072637,0.162671297701736,0,-0.0183508240471107,0.0417578534543301,0.0142964792782158,0.0226415009904569,0.0118997599261072,0.0582167644124912,0,0,0,0,0.102080465379741
DASH,0.803673531403327,0,0,0,0,0.245235489101562,-0.0683205578748147,0.00428288901946087,-0.0816007975544149,0,0.09584679903384,0,0,0.0524453136030354
XLM,0,0,0.687459513518302,0,0,-0.105410635464699,0,-0.0865257932769685,0,0,0,0,0,0
DOGE,0.0287218885317765,0,0.438564541251807,0,0,0,0.0592984865199557,0.0104844588594488,-0.0740834061669335,0,0.0576115221251541,0,0,-0.0900984877953841
XMR,1.03801911689606,-1.24313585026979,1.37120781683735,-0.155432508851229,-0.299323577065248,0.0345712958485535,0,0.0134310011443825,0.0250642790923086,0,-1.23388563110825,0,0,-0.525152137491205
XEM,-0.724481182457895,-0.779449732159928,0.861434640764937,0.446995054174019,0,0.798993739435225,-0.343292217488254,0,0.159349736490495,0.181282499250553,0,0,0,-0.617929406542655
DGB,0.309038710337949,0,0.345523989275928,0,0.00000000000000000346944695195361,0,0.077118605009122,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0.0174144803181353,0,0,-0.0240585108222629,-0.0472997790636698,0.0168676389016586,0,0,0,0,0.0665560287396252
CVIX.INDEX,0,0,0,-0.0388577531993262,0,0,-0.0731517835557578,0,0,0,0,0,0,0.0995935449053019
DXY.INDEX,0.0148886288740139,-0.0173947139165296,0,-0.018709307644655,0,0.0101755334914251,0,-0.0269694416858458,0,0.148213007818612,0.0107298234451023,0,0,0
SPX.INDEX,0,0.00648087312732329,-0.0148898606411695,-0.00802984686829734,0.0181096456022429,0,-0.0037578438804836,-0.00191759682499113,0.00589041560098687,0,-0.00654866204547733,0,0,-0.100995615568235
VIX.INDEX,0,0,0.0681061326132888,-0.00402436726943882,0,0,-0.200609902170264,-0.0338139794667868,0.0321989785950504,0.0131177195147959,0,0,-5.56015177548986,0
