,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0614668604204749,0.147299677352906,0.0398482091163842,0.0397179696498626,0,0,0.0814183914283397,0.0432516259343765,0.103531392985953,0,-0.311804551378516,0,0,-0.00846605628214771
XRP,0.689030498895355,0,-0.292485943449306,-0.100565463365341,0,0.933274825887607,0.487546420972597,-0.344830494777205,-0.0103783567804744,-0.141498614817056,0.055315112994625,0,0,0,-0.13349537248772
LTC,0.51561139369423,0.157695429649431,0,0,0,0.275280438397351,0.0513435991206721,-0.12956158363704,0.0177869032104881,0.0658768565215661,0,0,0,0,-0.0462263634997363
ETH,0.852695719992737,-0.107398809864154,-0.911563545296778,0,1.36022528803166,0.478652016706544,0.782625076193314,-0.99981531948178,0.0242325700453206,-0.666628959434942,0,0,7.3291035214999,0,0
DASH,-0.0318861781208901,-0.0587926045321253,0.607062305692446,0,0,0.0818170735706624,-0.20682836368356,0.0447020580178385,0.0254455800860113,0.0272320538166637,0,0,0,0,-0.0750595699147587
DOGE,0.170111506859604,0,0.532388415811861,0.0247579990754903,0.123316645488199,0,0,0,0,0.00534269712958118,0,0,0,0,0.0108458772693655
XLM,0.0886898759230148,0,0.127415388351967,0.066977626752966,-0.0334129196909295,0,0,0.206152418612359,-0.0384697448788939,0.152513774937047,0,0,0,0,-0.0414829206243306
XMR,0.336255476533995,-0.166159167556496,0.101517965419786,0,-0.00000000000000000693889390390723,0.676440836877376,0.698405043421459,0,0.0984804392220917,-0.365089159808411,-0.198046877962857,-0.37798264430591,0,0,0.0885024067846716
DGB,-1.00124454001738,-0.0431960873251993,0,0.271324035222482,0,0,0.617331021972356,0.281346869073431,0,0.731233981538699,0,-0.0000000000000000138777878078145,-2.04285802639119,0,-0.652777217206387
XEM,0,0.147789626073871,0,0,0.390180865052449,0.760308732868826,1.13625864918028,-0.0672213524380005,0.136276965366365,0,0.606990252691334,0.031487818766307,0,0,0.207459951349317
BV010082.INDEX,0,0,0,0,0,0,0,0,-0.0092246564454207,0.0798521233377854,0,0,0,0,0
CVIX.INDEX,0.140397097299363,0,0.0153879097040789,0.0163644326199229,0.0159713304669429,-0.169508397820116,-0.307379604159412,-0.267914440119002,0.00349552587155545,0.0714464736392877,-0.0704846041318969,0,0.402645203665787,0.842522993201427,0.107144662071431
DXY.INDEX,0,-0.0195995893474826,0,0.00968470871835811,0,0,-0.0342122471696073,0.0370054880266653,-0.00396186558664493,0.0154709550091716,0.0436774966925,-0.00614175363481786,0,0,-0.0186406149400317
SPX.INDEX,0,0,0.0199188413077707,0,0.0242805643943306,0,0,0,0,-0.0119282809916147,0.0138710621654034,0,0,0,-0.103131632347304
VIX.INDEX,0,-0.341825632265614,0,0.154890311324313,0,0.0751881505110862,0.323392982160818,0.113371663649725,0.0307409681296934,-0.134876943837094,0,0,0,-5.32268731580451,0
