,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0438655924019021,0,0.357977238352389,0.149410002054601,0.00964173961626446,0.216793437352817,0,0,0.0407944287761723,0.0526116270681174,0.0273226969162089,0.041016308969042,0,0,0,0,0
ETH,-0.515099398322457,0,0.405658882084665,0.148748116766014,0.318607156029354,0,0.23866323240066,0.19615489663612,0,-0.0289751263427244,0.12001171531169,0.108634233753145,0,-0.342211118535839,-0.289098750012723,0,0,0
XRP,0.087923215502001,0.106293871788826,0,0,0,0,0.128418049350406,0,0,-0.0780602659508273,0.0648132963408878,0.0178725843486133,0,0,0,0,0,0
LTC,0.654532907129243,0.0761466351035786,-0.0343313297034466,0,0.046041410444973,0,-0.199413264517734,0.0750867443728834,0.455801252408465,0.0731100878133027,0.0696638052652098,-0.0725403449663146,0,0,0.188173811062519,0,0,0
XMR,0.312219440697959,0,-0.258480315127987,0,0,0,-0.00000000000000000693889390390723,0.200032777960431,0,0.120657505553749,0.149299957519959,0.173837673370812,-0.225924965686432,0,0.280800488435297,0,0,0.335756496640737
ETC,0.0782704086267219,0.139454009108091,0,0,0.10715584859763,0,0,0.42393246568562,0,0.0456477531436628,0,0.184833518671896,0.245308482547541,0,0,0,0,0
DASH,0.740409689638983,0,-0.126417293820254,0,0.00793082730183102,0.376243824085959,0,0.193684392353056,-0.169322455982999,-0.00000000000000000173472347597681,0.0724901309660978,-0.0324916471985818,-0.067833855073132,0,0,0,0,0.0189954050461429
XEM,0,0.1569301396505,0,0.107014069113574,-0.0832113756200077,0,0.327287375465138,0,0,0,0,-0.0526148741450227,0.0183216845419357,0,0,0,0,0.193004254516922
DOGE,0.184128137770089,0,0,0.00445234454506513,-0.0144766480898543,0.094193577453977,0.0164977449446737,0.00471371013395748,0,0.0234592707039204,0,0.143424052322599,0.0312602171474805,0,0,0,0,-0.134040761285488
ZEC,0,0.684189444814859,-0.512800392466944,0.0932349919445683,-0.00000000000000000693889390390723,0.222767642432704,0.090339431156294,-0.113814906439181,0,0,0.0399427308089025,0,0,0,0,0,0,0.246946762978787
XLM,0,0.116100104349914,0.0810725724450721,0,0.0298768136183678,0,0.0914530918496669,0.0403504876941415,0,0.0953489158506939,0,0.0923121693157041,0.150574450709172,0,0,0,0,0
NEO,0.619624760619564,0.199468748710677,0.803291964316691,-0.424743637400837,0.177364720714863,0,-0.322451664833327,0.00393576155153753,0.246107064379502,-0.0457306978895119,-0.0230575690010689,0,0,0,0.0461946656111939,0,0,-0.0399911221184509
DGB,1.33839728082306,0.226566644685333,0,-0.806818236978879,0.00000000000000000173472347597681,0.107558717500608,-0.191991448069662,-0.0691036903389622,0,-0.0823025953333136,0.00220299389138899,0.069125441289621,0,0,0,0,0,0.169719568243228
BV010082.INDEX,0,-0.106084353426191,0,0,0.0565776587776066,0.0130913926460178,0.0155184818967476,0,0,-0.0250396841605274,0,0.0234261390626253,0,0,-0.179166805385663,0,0,0
CVIX.INDEX,0,0.0623533338109449,0,0.0894928228440265,0.0659905037900194,0.0560035944008588,0,0,0,-0.0566310301534153,-0.0389543109395343,0.0139699214549819,0,-0.0321545357404598,0,0,0,0.0544602123450233
DXY.INDEX,0,0,-0.0211665807518673,0.0261154634034002,0,0,0.00670185554137751,0.0304702069997242,0,-0.0018765226879263,-0.0111243316748343,0.00471025118256102,-0.00333015396965735,0.0505737339798078,0,0,0,-0.0264291631058412
SPX.INDEX,0,0,0,-0.0217504972142471,0.00580249639384404,0,0.0143189171074169,0,0,-0.00369069497439836,-0.0103154512820889,0.0135109875072079,0,0,0,0,0,-0.0766353109619599
VIX.INDEX,0,-0.649275107482486,0.419567791330516,0,0.226679990111329,0,0,-0.00000000000000000346944695195361,0,0.0491514448259176,0,0.123987706963084,0.203581130775137,0,0.00237318536921101,0,0,0
