,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0493764765500437,0,0.331889328135262,0.0228897625160237,-0.0137312453164363,0,0.0663133807317012,0.122704367470785,0.0628982833260694,0.0691237803503355,0,0,0,0,-0.0885625202709491
ETH,0.0663666867563104,0,0.222323373844146,0,0.0600298390150698,-0.243363197382774,0.336635349532452,0.0858897674390444,0.0573358071977884,0,0.247086126298268,0,-0.693186656597538,0,0,0
XRP,0,0.0613463392792438,0,0,0.0373955101996466,0.00262227112368465,0,0.0158035901361945,0,0,0.0503142412171684,-0.132673483285868,0.135255053248835,0,0,-0.104343878331104
LTC,0.783778515273767,0.00222561920227855,0,0,0.0109525079887358,0,0,0.0203892257978289,0,0,0,0,0,0,0,0
XMR,1.01160776338644,-0.22278092636299,-0.619318607301045,0.534152998044803,0,-0.0340557879029182,0.292892495251146,-0.107743623519703,0,0,0.132812133358485,0.190667867632145,0,0,0,0
ETC,0,-0.826319270609377,0,0,0,0,0.295679300783055,0,-0.906091574125247,0,0,0,0,0,0,-0.431619185191667
DASH,0,0.217798994388795,-0.600315993388602,0.137608807954681,0.0531099771006661,0.0500574616176359,0,-0.0359057829260556,0.0581073590891052,0.220559496289242,-0.149477149291896,-0.459927163201573,0.370765901658617,0,0,-0.398014675437264
XEM,1.11965435539836,-0.0711207785208596,0.400423971049985,-0.0271847432307846,0.0687100186631066,0.0616359236734359,0.656372516941172,0,0.394884592337929,0.468110564189991,0.151023469883602,0,0,0,-2.03561329041374,0.177459342032391
DOGE,0.429824313199703,0.00000000000000000173472347597681,0.251268820425745,0.311995788458621,0.0125277275553228,0,0,0,0,0,-0.0366973350817968,0,0,0,0,-0.0588098138019486
XLM,0.433858109093242,0,0,0,0,-0.0582294619680835,0.216546986816886,0,-0.0388876211692975,0,-0.0630637790641688,0,-0.300335619336117,0,0,0.433238782642558
DGB,0,0.839952739052027,0,0,0.00201178148543037,0.138862970687854,0,-0.206712763867303,0,0.490775671074272,0,0.348296704176185,0.767523823497502,0,0,-0.148414906918874
BV010082.INDEX,0.223951242938173,-0.0958160121943884,-0.360927524529376,0,0.00413976802379606,-0.0118647591252932,-0.0533246606432233,0.0750069561507596,-0.031298663473388,-0.0777330040748165,0.0304293394914884,0,-0.205109410749732,1.53425381117179,0.257954860486251,0.101306866034583
CVIX.INDEX,0,-0.141041113355847,-0.000000000000000000867361737988404,0,-0.0323636282038982,-0.0174326440771745,0,0.00862934674777388,0.123855161987507,0,0.0786258550969226,0,0,0,0,0.267331066931233
DXY.INDEX,0,0.00096031697871222,0.0470145850989723,0.0174334504568373,0.00261863409222018,0.00215048861789805,0.0398651306022707,-0.0170189616672409,0,0.00101491055480939,-0.0229332037599222,0.107924403551312,0.00599198694522821,0,0,-0.00000000000000000010842021724855
SPX.INDEX,0,0,0,0,0,0,0,-0.0113208059419457,0,0.00276624456263179,0,0,-0.0541992576483025,0,0,-0.0275504669373846
VIX.INDEX,0,0.254346193768006,-0.627104312354555,0,0.0467259336881808,-0.114377044997522,-0.0586311366381702,-0.235863617472593,-0.365435334721175,0.430337805493749,-0.224432093054769,0.481329071231515,0.792936082504727,0,-2.43871298879513,0
