,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0250638493757607,-0.117705115531484,0.648760662618314,0.0745114257532737,0,0,0.0789663222988031,-0.0193266261989792,-0.0688744898562405,0,0.0634442769257924,0,0,0.0546533967122625
ETH,0.140733918535942,0,0,0,0.0430319031720305,0.732498737423078,0,-1.41092630567698,0,0.362056959635191,0.557271118793034,0,0,0,0.277415046792346
XRP,0,-0.0602581582124102,0,0.0552154784143091,0,0.0721538003096218,0.121761671553224,0,0.106494004767645,-0.190463190845182,0,0.259891130642487,0,0,-0.0257039441103066
LTC,0.55712117047836,-0.0080465638231241,0,0,0,0,0,0.109847837015418,0.0762559555602695,0,0,0,0,0,-0.118341725980361
XEM,0.800832642441729,-0.103593178822762,0.599071296053085,0.0656097419177645,0,0.0883935980856431,0,0,0,0.20018119362096,0,0.522451333853974,0,0,0
DASH,-0.192149384538875,0.0994414673353008,0,0.157045057248652,0,0,-0.0878716404623692,0.189243395374754,0.178736207497153,0.125799229148827,-0.440118647627132,0.195033773871931,0.292386452353808,0,-0.091788320917126
DOGE,0.274725968271177,0.0673489817319991,0.157492443191482,0.277676405436138,-0.179794819686093,0.0195331407240096,0,0.211720045594435,0.389588169066586,0.0944382715810746,0,-0.39457417594232,-0.551810287360585,0,0.135044891548061
XMR,0.721510231294059,0.12483428822755,0.12632999685033,0.0477960407057406,-0.106489046795832,0.218108399722871,0.311607394607358,0,0,0,0,0,0,0,0.070890495006481
XLM,0,0.167591214545428,0,0.197614125439826,0.140685148245525,-0.179288636981961,-0.285304119609686,0.249551930447318,0,0.000000000000000000433680868994202,-0.280326018468727,-0.124097031512618,0,2.47431147322293,0.296712367835646
DGB,-0.331382620586408,0.298905818497928,0,0.188973170743604,0.198708685618785,0,0.0303917861462869,0,-0.140573278216568,0,-0.0944478712368413,0,0,0,0.0756572448306284
BV010082.INDEX,-0.0791189217406085,0.0926319869311016,0.00780242599890579,0,0.00012021462637104,-0.244567791316552,-0.013602298477091,0,0.0811359016311839,0,0,0.0323655620514935,0,0.42286703584262,-0.115005147419949
CVIX.INDEX,0.370972623015705,-0.071293642698039,0.184073005633911,-0.432247088140257,-0.0763419410416791,0.0845599107827898,0.0488595358379446,0.0672485753680244,0,0.0618031845106297,0.131499377348224,0,0,0,0.0971467093316494
DXY.INDEX,0,-0.00432133150266942,0.000753659078789894,0.0596337872878761,0,0,0,-0.00288151031781106,0,0.0177400227493003,0.158446271522259,0.0129875211214666,0,0,0.0309480779757737
SPX.INDEX,0,0,0,-0.0217838853060266,-0.00584659246042197,0.0268993772998667,-0.00626824607534635,0,0.0221004341663149,0,0.0160593780502016,-0.0421938900653118,0,0,-0.0773298220986167
VIX.INDEX,0.532767600892107,0,0,-0.591102038445627,-0.27155202342449,0.0333208414702149,0,0.117796293157765,0.344173710977902,0,-0.279238869954212,0.373570096924568,0,0,0
