,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.133099380153005,0.153829378071265,-0.0253607442952972,0,0.108848948945719,0.159092700224551,0.0188994691361113,0.104197709878093,0,-0.0911460315555015,0,0,0
XRP,0.438391210731735,0,0.210651899533231,0.157248545118474,0,0,-0.135438564660282,-0.119468627190813,0.0125551198299307,0,0,0,0,0
LTC,0.570546933356448,0.0616214395749719,0,0,0.0520938518907503,0.0829705961666535,0.058366004824375,0.0410646020007408,0.02757021118211,0,0,0,0,0.0802867771187853
DASH,0,0.0622426588479512,0.327437418549047,0,0,0.239678813725226,0,0,0,0,0,0,0,0
XLM,0,-0.190317263326771,0.595639294663081,-0.0681576113557077,0,-0.049518108580989,-0.316641070699184,-0.0197722661879126,0,0,-0.734825251074603,0,0,-0.251580344848593
DOGE,0.477029057239236,0,0.207582236399104,0,0.0364147518184419,0,0.0322037716257428,0,-0.0536253983464496,0,0,0,0,-0.049693124861156
XMR,0.791459936020489,0,0.160239552565244,-0.368431753548125,-0.248434367202132,0.349390837156763,0,-0.0554730882175397,0,0,-0.417788374588402,0,0,-0.747452288612503
XEM,0,-0.582408736547973,0.225048949809877,0.42009364201516,0,0.932045494056836,-0.46383737930123,0,0,0,-0.333005847696312,0,0,-0.538058861882859
DGB,0.426829718324613,0,0.243133942976921,0,0,0,0.083057640279728,0,0,0,0,0,0,0
BV010082.INDEX,0.0498329602697663,0,0,0.026273413508556,0.0731397909643013,-0.0534890279999948,-0.00000000000000000173472347597681,-0.0268861568855965,0.0481231473452161,0,0.0143368944029559,0.56019400870956,0.00120557700803548,0.0547351795991386
CVIX.INDEX,0,0,0,-0.0278797721200133,0,0,-0.0903557226747416,0,0,0,0,0,0,0.0750302365803994
DXY.INDEX,0,-0.0505305754839604,0.0163361651229334,-0.0125208596156289,0.034282214210162,0.0311919794431989,-0.0169384937125407,-0.0320713585785838,0,0.293418027518838,0.0807190789317249,0,0,-0.027147919193024
SPX.INDEX,0,0.00464338860665603,-0.00708930191788536,-0.00245346703355734,0.0149772711428597,0,-0.0130414193962731,-0.00577624974962801,-0.000583377298414429,0,0.0172364545283949,0,0,-0.0924321887252496
VIX.INDEX,0,0,-0.081811313378551,0,0,0.0244858645281507,-0.278806626344218,0.00748623663644621,-0.0451782101229553,0,0.0534101797454996,0,-3.77145591866127,0
