,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00686104731856164,0,0.54381436352282,0.0501929945126042,0,0.137302204866273,0.0224700060336601,-0.115551733621369,-0.0429932896804969,-0.237406633433381,0.200580505655744,0,0,-0.0656515041158452
ETH,0,0,0.384691716775374,-0.00000000000000000346944695195361,0.0460323740337814,1.11200701840743,0.208429518275857,-0.985096480052414,0,0.287888933222,0.465698505391325,0.225506078207459,0,0,0.300754238427808
XRP,0,-0.0532622697905074,0,0.0511063485568435,-0.0100619670888973,0.11219826762234,0.119194843395834,0,0.116437270218932,-0.172069310876462,0.0533522446421473,0.282038376539013,0,0,-0.021578335267028
LTC,0.658005145443711,0,0,0,-0.0138150576942775,0,0,0,0,0,0,0,0,0,0
XEM,0.651461484857509,-0.128138955183812,0.430081761496244,0.277821235553278,0,0.321317091094586,0,0.0413834847479131,0,0.212671791330248,0,0.30546427800013,0,0,0.120115082153212
DASH,0,0.0100027264025336,0,0.116921267706073,-0.0197173379028135,0,0,0,0.120275321343949,0.0842832876111187,-0.415653664722751,0.279952017292442,0,0,-0.0993892651306196
DOGE,0.265738365540225,0.0662577867588418,0.148892312175333,0.264503692097222,-0.177184299145297,0.0507045370511293,0,0.22392853084792,0.382870183804608,0.101241761468168,0,-0.419031300175456,-0.496964905986521,0,0.136604243330759
XMR,1.04659608573783,0.22752702619801,0.481933353910959,0,-0.183630720038,0.0449573137561233,0.02878719602869,0,0.189592543128175,0.191088395712749,0,0,0,0,-0.0369420306445152
XLM,-0.157875067336099,0.0102323587972394,0,0.182819256418205,0.0761029942299032,-0.109124824020694,0,0.130727643799753,0,0,0,0.182019270210379,0,0,0.0404843904112277
DGB,-0.153862713598937,0.24076478360591,0,0.0416639668977124,0.213627707164634,0.0158888301377681,0.00997965385685285,0,-0.0554499236665846,0,-0.602479901405015,0,0,0,0
BV010082.INDEX,-0.275024363454159,0.0700337978125864,0,0.104756500798865,0.00800603956793325,-0.185217528106892,0.0116924710040617,0,0.011901454029488,0,0,0.219457203386297,0,0,-0.151435553134296
CVIX.INDEX,0.239871619528874,-0.0552677774313597,0.0980708945633998,-0.364692542770899,-0.0941943941865872,0.112506980369767,0,0.112219716362848,0.095639548374419,-0.00000000000000000693889390390723,0.111416515100366,0,0,0,0.093874334075252
DXY.INDEX,0,0,0,0.0161140590869479,0.00195359618489732,0,0,-0.000689677083980052,0.0113294568654925,0.0128190579286406,0.0946452278821308,0,0,0,0.0149805856754898
SPX.INDEX,0,-0.00851525266848369,0.00890807743033724,-0.0242160731657028,0.00281545878527199,0.0172821565278231,0,-0.0242699261709938,0,0.00500809190766834,0.0144936267636472,0,0,0,-0.0878760135749283
VIX.INDEX,0,0.0479386530646565,0,-0.340038703703339,-0.0335422848598345,0.184751345639551,0.327525772028372,-0.0988274073321629,-0.000564886151334855,-0.169842031392916,-0.333303033198402,0.66889743468544,0,-3.87187445736381,0
