,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.544279131960622,0.0160662180159106,0.0782543348462615,0.318282471675807,0.0531090994914132,0,0.031500131658299,0,0,0,0,0
XRP,0.230210646036799,0,0,0.144542250280909,0.197941380923657,0,-0.114266735180901,-0.173000638399455,0.0271391718662254,0,0,0,0,0
LTC,0.643848698868161,0,0,0,0.0553167770382593,0,0.0298295492225655,0.0139251092854364,0,0,0,0,0,0
DASH,2.19992190341169,0.0706277980806031,-2.00524897348903,0,0.301126600429136,0,-0.207886551980412,0.154518571273986,0.114960383220266,0,0.251742120203115,0,0,0.0526105552352404
XLM,0.162972640584682,0.607640920587056,0,0.173102274837954,0,0.526113736372164,-0.0781235456619715,-0.196262526016617,-0.082969176522372,0,0,0,0,0
DOGE,0.40275630698541,0,0.0684655070641288,0.0355365780616231,0.0095765461870858,0,0,0,0.0383872420178183,0,0,0,0,0.043720679124274
XMR,1.22190223639109,-0.000000000000000000867361737988404,0,-0.0236430623965887,0,0,0,-0.1187865477933,0,0,-0.0556547376538291,0,0,-0.237554923464625
XEM,0,-0.278843826460678,0,0.128953258114076,-0.0250321049889456,0.34891587021695,0,0,0.102471771969197,0,0,0,0,0
DGB,1.13899811192415,0,-1.59099737906185,-0.0605558477921948,0,1.9955536571235,0.169406364915821,-0.3729776812869,0,0.569716137960201,0.656638737421513,0,0,0.0222429989295137
BV010082.INDEX,0,-0.0218170822707163,0,0,0,-0.174340160829082,-0.0322863052413717,-0.00567708064841894,0.0185715656729825,0,0.00718302420092169,0.590726468819606,0,0.0262820267614359
CVIX.INDEX,0,0,0,0.0575719478821528,-0.33252782632262,0,0,0,0.00652220584908581,0,0,0,0,0
DXY.INDEX,0.048519085713692,-0.0281131037252764,-0.0396893622428719,-0.0277817582408406,0.0149923864154954,0.0783280508439665,0.0169083332462026,-0.0158323370287766,-0.0154914344153824,0.220978079980946,0.0805529437950717,0,-0.00000000000000000693889390390723,0.0136577425219524
SPX.INDEX,0,0,0,-0.0103637376063827,0.0166858222228981,-0.0228451525793438,0.000764605930359716,0,0.0134509089821622,0,-0.025585237082346,0,0,-0.110837218250814
VIX.INDEX,0,0,0,-0.0136991679375664,0,0,0,0.0962043736465749,-0.0801931600930929,0.727136683629342,0.160106274605054,0,-3.11533846633481,0
