,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.127419531750776,-0.0589029918929505,0,-0.0267636127706097,0,0,0,0,0.00292695823105752,-0.0106867267883963,0,0,0,0,0.0122667485286037
ETH,0,0,0.0999079332479003,0.465597863316238,0.135670569545732,0,-0.0879779903861415,0,0.268003150107797,0.319253566665672,0,0.0200529245380963,0.0468158490045312,0,0,0,0,-0.147963282164477
XRP,0,0.2371291107663,0,0,0,0.0139524886905997,-0.103415487556695,0,0.0642427825483591,0,-0.0706598695931809,-0.0485269321227625,-0.254001037966262,0,0.00401313764606621,0,0,-0.13622122452059
LTC,0.657515194793797,0.0111095356501442,0,0,-0.0281149421725368,0,0.102215758745185,-0.0125893535413387,0,-0.0526659439992735,-0.000964605870475363,0,0,0,0,0,0,-0.0237951831190601
XMR,-1.18255225250469,0.027366951693159,0,-0.182167402356927,0,0.105720330620751,0.111741973957172,0.154688909041286,0,0,-0.0212207062589273,-0.0771614481371764,-0.0647649453921219,0,0,0,0,-0.0283590320182276
ETC,0,0,0,0,0.126096219413546,0,-0.24813518469662,0,-0.101675814498154,-0.0725574425598825,0.0172175333457154,-0.04426824068396,0.00672431219598511,0,0,0,0,-0.174441226372205
DASH,0,-0.00000000000000000346944695195361,-0.0930961464221167,0.359339136754468,0.175806795391452,0.0325876064660896,0,0,0,0,-0.0786114319786571,-0.0948570936458835,-0.0180997645799311,0,0,0,0,0
XEM,-0.302046477150692,0.0126572245881548,0,0.506481521351087,0.153493941994517,0.191491446071972,0,0,0.247115428382324,0,-0.0414602484831774,-0.0447137350015823,-0.0837632553979511,0,-0.726212051529213,0,0,-0.0264002189905689
DOGE,0,0.0163221451140361,0.0000000000000000000271050543121376,0,-0.143908952911089,0.027450688870546,0.0304372147991396,0.0795620839902646,0,0,-0.0102895111980696,0.0118757424481371,-0.0238966117242532,0,0,0,0,0.0438206685089614
XLM,0,0.372950553861192,0,-0.461989991313629,0.0204002780469801,0.201316894850249,-0.237885480424463,0,0,0,-0.0764304464917657,0.0159456098630791,0.0751636859541316,0,0,0,0,-0.0763709106669928
ZEC,0,-0.043873934838491,0,0,0.420291251253328,-0.0884862729466252,-5.74264589657698,0,0,0,0,-0.675048796670398,-1.54270540629882,0,0,0,0,-0.549042292369079
NEO,0.536920517583541,1.26000578730766,-0.844438200963532,0,0.187745738798662,0.157866565303475,-1.46070729086452,0,1.37189435303356,0,-0.0503331154789527,0,-0.275507715237561,0,0,0,0,0.268301386278221
DGB,0,0,0,0,0,0,0.0113198405008853,0.171759341540347,0,-0.0443592719331291,-0.0151304243442588,-0.0980599391143579,0,0,0.174417673112522,0,0,-0.165593079705685
BV010082.INDEX,-0.191943212198556,0,-0.0473706484179195,0,-0.0579130698540853,0.0231408614010915,0.0179886326008359,0.0449853768008919,0,-0.000000000000000000216840434497101,-0.0021189000284164,0.0138711754896563,0,0,0.0893358802685831,0,0,-0.151281794786589
CVIX.INDEX,0,-0.0268602893656142,0,0,0.0380813290406565,-0.239165312846819,0,-0.124885550877705,0.114577823980557,0.0143601808590762,-0.0288279561161256,-0.0371332002771258,0.12315359358195,0.282533696858542,0,0,0,0.211690185719188
DXY.INDEX,0,0,-0.00582396286391075,0,-0.00247817231973289,0.00216662205157687,0,0.026912475325914,0,-0.0120554497662781,0.00260422777144378,0,0,0.102880318156257,0,0,0,-0.0154978887569074
SPX.INDEX,0,-0.00548698600495008,0,0.0157849817750008,-0.0028963689481208,0,0.0118487456195586,0.0122688602312238,0,0,0,0.011543513136168,0,0,-0.00325561742658848,0,0,-0.043413946879585
VIX.INDEX,0,0,0,0,-0.0613691254067402,0,0,0.146158200529871,0.323512240265572,-0.10160396000512,-0.0368381903815583,0.0175026833348877,-0.012836970115376,-1.3896511028008,0.837085744797387,0,0,0
