,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0297004653262543,0.093265736192097,0.118416295974158,0,0.0100684041827494,0.010575724653505,0.0799323108768545,0,0,0,0,0
XRP,0,0,-0.0157225667604718,0,0.0898174790097671,0.467842367545992,-0.117419835492471,0.0600870279705882,-0.0107065296843525,0,0,0,0,-0.052073710719043
LTC,1.15543741882146,0.12248084907436,0,-1.21333077763937,0.641535694303674,0,0,0.0355751114105892,0.483591369854189,0,1.29050555318798,0,0,0
DASH,0,0,0.0595295997030704,0,0.349372337942486,-0.160362083509611,0.156900287515188,-0.0662186171868984,0.225812042961392,0,0,0,0,0
DOGE,0,0.332145259711428,0.21807121095873,0,0,0.255930065082728,0.189514521244899,-0.110499403626707,0,0,0,0,0,-0.0897581810679456
XLM,0.808295189482785,0.260143094212186,0,0.0430560520806359,0.303081500038148,0,0,-0.0363552192681574,0.076678681071871,0,0,0,0,-0.142799722796333
XMR,0,-0.0440771726048698,0,0.267754701959035,0,-0.076425416166011,0,0.200991081727732,0,0,0,0,0,0
XEM,0,0,-0.152159362654389,0,0,0,0.357692607910857,0,0,0,0,0,0,0
DGB,0,0.49290669555426,0,0,0,0,0.681150690537066,0.222264284491407,0,0,0.123446315113013,0,0,0.102586016298959
BV010082.INDEX,0,-0.111537588595661,0,0.000000000000000000867361737988404,0.0183254189950188,0.00218280529564582,0,0.00441368391786569,0.0420795431463414,0,0.0219003172132185,0,0,-0.0951850489722299
CVIX.INDEX,0,0.0776202900250961,0.0625683709634387,-0.0464448390214015,0,-0.0553311645744949,0.0372595967150963,-0.105000974171339,0.0137557937902766,0.863291995878806,0,0,0,0.0929310411762133
DXY.INDEX,-0.0680526624515003,0.0460132896178551,0,0.0507759131574534,-0.00765885343649745,0.00802695528700279,0.0181930893689358,0,-0.0125385590688443,0.133879554632669,0.0577783813928181,0,0,0
SPX.INDEX,0,0,0.014316617887734,0,-0.0237145063771876,0.0244152641233012,0,-0.00768677030640136,0,0,0,0,0,-0.0755066622680564
VIX.INDEX,0,0,-0.0183872605858192,0,0,0,0,0,0.203214529422418,-1.24288881974102,0.36404729851062,0,-6.85510611554978,0
