,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0495548282167095,0,0.364574436567549,0.141515526766411,0.00466059188074314,0.223911442741061,0,0,0.036186012672841,0.0490362152164319,0.0337034389871969,0.041558306824026,0,0,0,0,0
ETH,0,0,0,0.0878124722222985,0.207287966254775,0,0,0.0737557962693543,0,0,0.202119403691121,0.212476692019071,-0.0297345797617179,-0.366182333598645,-0.0755100485880163,0,0,-0.163372453457837
XRP,0,0.115041636621083,0,0.0690550695691032,0,0,0.0969067260732551,0,0,-0.0706792253540757,0.0871538671309973,0.01223976610141,0.0734541767245174,-0.143794310268391,0.0729017430079434,0,0,0.0303144203017868
LTC,0.910489367267552,-0.00550982257870219,0,0,0,0.00801986944818995,-0.175475260737024,0.166627221387759,0.155328574982922,0,0.056639346298291,-0.0542821254044975,0,0,0,0,0,-0.000000000000000000867361737988404
XMR,0.0713114683762886,0,-0.397555362304797,0.219313751437438,0,0,0.00000000000000000173472347597681,0.207407289890932,0,0.0484486073539066,0.16587267893072,0.201552511370506,-0.175780792098257,0,0.298766137053758,0,0,0.34470820325892
ETC,0.269209387374635,0.31788931993864,0,0,0.0683536016149851,0,0.0395308298787778,0.313394236824669,0,0.0585914199616563,-0.0770614745660724,0.133986077652961,0.124913344449431,0,0,0,0,0
DASH,0.743591201348573,0,0,0.0260182901155585,0.0754080156822837,0.344640629694495,0,0.148925547691866,-0.34826803125005,0,0.078238209533231,-0.018143121091824,-0.097715308734101,0,0,0,0,0
XEM,0,0.14984900469376,0,0.117861705083664,-0.0866282606195884,0.037619640762907,0.218246840902897,0,0,0.0460339762011622,0.0049709116855978,-0.0642866980004408,0,0,0,0,0,0.159858066399712
DOGE,0.194619264825543,0,0,0,0,0.0545746405832291,0,0,0,0.0156921489877127,0.0356937629967989,0.152486030331946,0.0348688244953506,0,0,0,0,0
ZEC,0,0.898155656017223,-0.729573482111091,0,-0.298886471119426,0.121554911646703,0,-0.28932075827974,0.183358906762993,0,0.0302088468648926,0,0,0,-0.445462421679678,0,0,0.570998826194277
XLM,0,0.176303288011917,0,0,0.0154650428905895,0,0.177287884582939,-0.00000000000000000346944695195361,0,0.0275923032910874,0,0.0804804090946214,0.197048133456892,0,0,0,0,0
NEO,0.232812893914663,0.164964499552967,0.762739237455759,-0.256959722164362,0.175361725834285,0,-0.173456526039548,0.0652152209296854,0,-0.0393367316180065,-0.0394155903562695,0,0,0,0,0,0,-0.100790432776192
DGB,1.0246799434145,0.168703828296198,0,-0.665196607964803,0,0.248875267544553,-0.262392673489556,0.165001823735206,0,-0.0976209393552342,0.000920758775903321,0.0192675532874008,0,0,0,0,0,0
BV010082.INDEX,0,-0.088600224277236,0,0,0.0680911659114506,0.0202072860375156,0,0,0,-0.033113134858366,0,0.0233716332572905,-0.00347713226076459,0,-0.160820337745769,0,0,0
CVIX.INDEX,0,0.0986634735029226,0,0.0482287515359687,0.0776766635394568,0.0781443131521691,-0.0182277442940434,0,0,-0.0662056086055682,-0.0406589486887254,0.01851487558328,-0.040480986678892,0,0,0,0,0.0789110151545011
DXY.INDEX,0,0,0,0.0232546257740489,0,0,0.0106638089747263,0.0350326192559057,0,-0.00250969499212275,-0.0129704382189906,0,-0.000684024761595913,0.0594886921243148,0,0,0,-0.0260769521168995
SPX.INDEX,-0.0374429205390347,0,-0.021496477384869,0,0.00766492419290087,-0.00268944992040907,0.0143775289134765,0,0,0.00453055361817458,-0.00605051612906409,0.0220647473370349,-0.000928980280770807,0,0,0,0,-0.0477180685408294
VIX.INDEX,-0.111386371590679,-0.263905854788775,0.459787737983123,0.126376533099496,0.19878260321372,-0.0598852688430429,-0.0784707369218341,0,0,0.0459080655971436,-0.0961222302795765,0.125244580544188,-0.00000000000000000173472347597681,0,0.35261461741478,0,-1.91562721661345,0
