,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.575043703278427,0.14877047219263,0.0518382485193478,0,0,0.146273795114633,0.0739836775423808,0.0306966543886631,0,0,0,0,0
XRP,0,0,0,-0.0275947758717345,0.0734361310726775,0,0.980106757261692,-0.273348063932925,0.0377299206411936,0,0,0,0,0,-0.0456704448364759
LTC,0.6039993164719,0,0,0,0.0191977485286427,0.0836503307242025,0,0,-0.00137679998941988,-0.0239633980871665,0.162665706148853,0.296663053892141,0,0,-0.0563071560377679
ETH,0.923148986478469,-0.226949475402009,-0.150890537187425,0,0.0878265805644506,-0.105326191321189,0.0175378859531848,0.142035480384977,-0.0183549985526393,0.0410583640612662,0,-1.23816883288765,0,3.39075280235146,0.615177060529002
DASH,0.325303335055596,0.265754965371554,0,0.000000000000000000433680868994202,0,0.116262168187181,-0.228011063532586,-0.09443161216125,0.0777346621167907,0,0,0.344750077112254,0,0,-0.00000000000000000346944695195361
DOGE,0.05700110295649,0,0.509243335677617,0,-0.0318600545255311,0,0,0,0.0949388082380784,0,0,0,0,0,0
XLM,0.255016708895683,-0.0522404047558422,0,0,0,0,0,-0.233065362372876,0.0543555564965316,0.264484641764432,0,0,0,0,-0.0878101783843937
XMR,0.276942024618861,0,0,-0.0904842555182885,0.118455042297295,0,0,0,-0.0542666306329744,0.105574382565,0,0,0,0,-0.0500998260333768
XEM,0,0.249013361834317,0.928114920236126,0,0,0.16778632885266,0,0.151897673825721,0,0,0.8779206502892,-2.09330810831272,0,0,0.45724197671805
DGB,0.356922453224626,0.0492673903943609,0,0,0,0,0.34792272194076,0.247539364409029,0.196737584155669,0,-0.714302587853814,0,0,0,0.0606837393836667
BV010082.INDEX,-0.0360807747828022,-0.00968439000032311,0.0844779824595475,0.0228235250863152,0.0544928800666836,0,0.00988808228725753,0,0.0224202546227494,-0.0451804067511206,0,0,0,0,-0.0698674904094708
CVIX.INDEX,-0.141417435790963,-0.124820915820078,0.250026486563025,0.0166206808426585,0.0267848998195401,0.0391197823338209,-0.072877096814421,-0.0407470728032709,-0.0261875609017525,0.0225787947922494,-0.172877483320478,0,0.361734200736721,0,0.0898476430750256
DXY.INDEX,0,0,-0.0144045430543607,-0.0176840119522938,0.00534307349147847,-0.0179445428146117,-0.049588692714114,0.0257573709987276,0.00646600140566142,0.0100033849088509,0,0.17868989779344,0,0,-0.0266230017240529
SPX.INDEX,0,0.0205930901223824,0,0.00219202442942623,0,0,0,0,0.0113461196374438,0,0,0,0,0,-0.101736115005514
VIX.INDEX,0,0,-0.43039610222724,0.242757392229554,0.0347378276564049,0,0.0676719195217355,0,-0.013035581418344,0.108556209629166,0,0,0,-6.80173058737,0
