,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.144800329362092,0.0110884804935951,0.111534674668951,0,0,0.115730808706187,0.0459095927168154,0.0886086591943688,0,0,0,0,0
XRP,0,0,0.0752847648865687,0,0,0.122018862037249,0.0391427333501034,0,0.112718239273433,0.0461046131022513,0,0,0,0,0.00248985197297925
LTC,0,0.180036564562878,0,0,0,0.743543376688232,0,0.108614039642802,0.177272114870676,0.233628594274878,0,0,0,0,0.0297587224096256
ETH,0,-1.28488623471228,0,0,0,0.376500698051208,0.0847497421529196,0,0.225147726239069,0.250963502805059,0.272114169856378,0,0,0,-0.0930084988086759
DASH,0,0,0.245854043629053,0,0,0.149184416091899,0.204536714802995,0.0845998224444196,-0.0871074762756916,0.121002498036732,0,0.395593504239157,0,0,-0.0495629769110503
DOGE,0.0889905004365981,0.060791053276112,0.292386642912113,0.0027456448638644,0,0,0.225561812429138,0.0132616381156742,0,0,0,0,0,0,-0.0494619054801554
XLM,0.657699104865685,0,0,-0.0622373482873434,0,0,0,0,-0.0581200323909748,-0.115847439723338,0,0,0,0,-0.0757131799702224
XMR,1.55272499338312,0,0,-0.0400586282337892,0.165784541280429,0,0.216914537225767,0,-0.103688831579654,-0.0794760390933514,0,0,0,0,0.0408718479157026
XEM,1.47053547180097,-0.0585015929264232,0.128160982163391,-0.061714239107853,-0.784233146657002,0,-0.515868069707325,0.0538143760454417,0,0.0172888555212846,0,0,0,0,-0.29876509223149
DGB,0.25485900802617,0,0.125391689223342,0,0.0621699871257762,0,0.301507041377224,0.110514276798447,0,0,0,0,0,0,0
BV010082.INDEX,0,0.0904968268967695,0.0256466886280825,-0.0169593030963555,0,0,-0.0518589767792305,-0.0401033771686948,-0.0542138736633616,0.0674635987238747,0,0,0,0,-0.017801370022541
CVIX.INDEX,-0.394603941157988,0,-0.118553961520761,0.0109723033993271,0.183838096232987,0,0.0213267556077037,0.145910471064271,0.0399454273221122,0.0591980795552667,0.00000000000000000693889390390723,0,-0.317382405604235,-0.821815345771182,0.0410458318655989
DXY.INDEX,-0.0657773831824983,-0.0116480940154017,0.0183637597821795,0.00187982140564202,-0.00621433967864242,-0.0497206888413857,0.0318787214944503,0.0105230478764392,0,0.0150821333392266,0,0,0,0,-0.0244270902549015
SPX.INDEX,-0.0399616399159954,-0.0249811221692621,0,0.00315273492235438,-0.0135123008622978,0,-0.000000000000000000433680868994202,-0.00146089809781798,0.0224043920352929,0.000369502942883544,0,-0.0802279528771299,0,0,-0.0756424388152848
VIX.INDEX,-0.854238359776727,0,0.356761177710833,-0.0242593243149728,-0.119320482711053,0,-0.226842739782736,0,-0.0322298439481947,0.356883811671535,0,1.02258063191813,-2.12870285002723,-3.90681984263605,0
