,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.306608457029119,0.200997969138236,0.0304975645133374,0.0692626881636729,0,0.0335172219499738,0.0239494441601128,0.0311011171707068,0.0558116241930107,0,0,0,0,0
XRP,0.537955063404343,0,-0.165411563886248,-0.0253924893227661,0,0.649237905072561,0.412678682235257,-0.230703359456723,0.00579727460891391,-0.0636833487439443,-0.01546680949224,-0.162787260181574,0,0,0
LTC,0.576903142965037,0.255902848949247,0,0.0588713265135812,0,0.200607028000496,0.0119203523031916,-0.191793002986255,0.0216483838724197,0.0247524115664209,0,0,0,0,-0.103274792681111
ETH,0.928613803870659,0.65507005092024,-0.844232928009029,0,0.756595462325004,0,0,-0.344907731790813,-0.0476031556624787,-0.236210387234133,0,0,0,0,-0.216942401346645
DASH,0,-0.0462055804583709,0.544430101991586,0.0103524634298598,0,0.099485140579039,-0.281384772497414,0,0.023671401840817,0.0529622271508425,0,0,0,0,-0.0914474074800522
DOGE,0.258740922563905,0,0.367335638251853,0,0.120641123847275,0,0,0.0329919968570092,0.0160571097529603,0.00347964334750564,0,0,0,0,0
XLM,0.142964583885914,-0.228187089452534,0,0.113053967539821,0,0,0,0.189505382339226,-0.0052639827108227,0.108826163026109,-0.0607234691804679,0,0,0,-0.211618892377727
XMR,0.149956102449292,0,0.0318102271171558,-0.0206712917705408,0.191974913544045,0.198706432793801,0.0254525381041474,0,0.0712386154789977,0,-0.507190413679636,-0.888328125214008,0,0,-0.251170629369473
DGB,0,0,0,0,0,0.891549890885615,0.936018556493852,0,0,0.145348991940121,0,0.524724352872831,0,0,-0.0495314339606016
XEM,0,0.00000000000000000693889390390723,-0.0281846514728862,0,0.0406984045233697,1.13737055597456,0.704290575685728,0,0.0552032883544312,0,0.150526861888393,0,0,0,0.393216206718091
BV010082.INDEX,0,0,0,0,0,0,0,0,-0.0227400195082233,0.0662090832480703,0,0,0,0,0
CVIX.INDEX,0,0,0.0545072111761428,0.0344043545664818,0.00665368299634782,-0.0618111083095561,-0.348605762156984,-0.155853733687259,0,0.0873613696859194,-0.0760647528375164,0,0.985808675125971,1.33551202785105,0.18368464917572
DXY.INDEX,-0.0122017073679755,-0.0244842396690415,0,0.00807010307117267,0.00952524317341437,0,0,0.013242183335387,-0.00258162318537177,0.00453318236466732,0.101369050666986,0.0418744528816902,0,0,-0.0225712670301671
SPX.INDEX,0,0,0.021761980620174,0,0.0231208822483804,0,0,0,0,-0.0105213462091391,0.019238858770061,0.0192991146635228,0,0,-0.0918426613813196
VIX.INDEX,0,-0.400996625108582,0,0.20226163729687,0,0,0.0421891318342972,0.020511542417928,-0.0104665425022138,-0.000000000000000000216840434497101,0,-0.237244949429361,0,-4.87033652779951,0
