,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0135018292561556,-0.0244258847948655,0.615306162628829,0.0470553219293074,0,0,0.0861760904356198,-0.0394263387027198,0,0,0,0,0,0
ETH,1.46757059048993,0,0,-0.811842560825674,-0.102237285880177,0.82564265582957,0,-1.47817932702807,0.111643541107545,0.283372906261598,0.143433589831811,0.0856123596546003,0,0,0.145330312887425
XRP,-0.239818787577719,-0.0205734938164454,0,0.276980888696266,0,0.097831480821763,0.155180493841508,-0.0490768725883561,0.0883689443024462,-0.0928129724076672,0,0.493290502402078,0,0,-0.0858868226631401
LTC,0.659810975734202,-0.107361995292889,0,0,-0.0378635192417604,0.0604104632876827,0.349582042080557,-0.117012103917258,0.0956687794000849,0,-0.235910117212699,0,0,0,-0.174294509033951
XEM,1.04981865906665,0.146918295334939,0.492790891555454,0,0,-0.212002656859699,0.186271451265593,-0.153763039073896,0.324319746483319,0.338801516554112,1.04942498831331,0.720658968110821,-0.693789615274278,-3.7458088132862,0
DASH,-0.435510954992817,0.0371365244687505,0.305017173854618,0.36828307629643,-0.0165118373471851,0,-0.0177053753747385,0.137639359687865,0.0823620114316975,0.132586699331507,-0.473641245708798,0.0684527565285192,0,0.834219658718526,-0.0074024356685263
DOGE,0.3002572846256,0.0750753053663836,-0.0498280373653155,0.287818861394039,-0.0603076960524336,0,0,0.22205873678976,0,0.01366164095431,0,-0.181006654394886,0,0,0.0831026559713153
XMR,0.78185678867514,-0.2404971878589,0.195303002443357,-0.202233117229639,-0.06990132968994,0.0812333347957679,0,0,0.0936568843463609,0.00599594386907068,0,0.00000000000000000346944695195361,0,0,-0.000000000000000000433680868994202
XLM,0.199195925266039,0.238259132762826,-0.288317600633323,0.140714309788653,0.144963418534308,0,-0.111720646695464,0,0,-0.312882319709573,0.0530868285575734,-0.192111432546501,0,0,0.130609176327003
DGB,-0.732920054476652,0.247445400252933,0.0565785608006442,0.580490370802555,0.125647121807604,0,-0.0808651343710041,0,-0.202453338515645,0,0,0,0,0,0.0833387367808071
BV010082.INDEX,-0.205088846222902,0,-0.112350548191679,0.00247201093250185,0.0306580116966646,-0.0947071050422628,0.00607781257022294,0,0.0373312139000581,0.0169476796239773,0,0.095945856046869,0,1.32216140003934,-0.018006301223722
CVIX.INDEX,0.323511575157299,-0.101920506762853,0.121915447262011,-0.414183310215344,0.0221083534031209,0.257019942071982,0,0,0.00000000000000000693889390390723,0.0292465763305253,0,0,0,0,0.16606565514224
DXY.INDEX,0,-0.0148744756936214,0.00579254996734872,0,0,0.036975240603252,0,-0.0331702568993398,0,-0.000000000000000000433680868994202,0,0.0417248299084815,0,0,-0.00161961702477443
SPX.INDEX,0,0,0,0,-0.00819171082222061,0,0,0,0.0157008663357078,0,0.0204958259222643,-0.00660245873208299,0,0,-0.0815281045291752
VIX.INDEX,0,0.40637378536706,-0.763127363832671,0,-0.159750950530638,0,-0.247732754203913,0.160019795972258,0.57127920061955,-0.253390525495601,0,1.13835029305198,0,-1.44066621378525,0
