,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.143677290202176,-0.00000000000000000010842021724855,0.13806305687261,0.0303749776849496,0.0267461508275765,0,0.0664680318596894,0,0.0129067513162003,0.0189063340861668,-0.120910703211818,0,0,0,-0.0311485205843684
ETH,0.169672629256547,0,0,0.121193885180252,0.029810775579169,0.0389774999620699,0,-0.119035076467226,0,0.0365003102050414,-0.0167116098039895,0.388771700482396,0,0,0,0.0309106936534555
XRP,0,-0.343858339068724,0,0,0.0584977327647081,-0.0891917444381204,0.121717076934282,0,0.376584143048659,0.53824869462574,0.177601076585621,-0.252653337910051,0.0327147227909679,0,0,0.170012002785486
LTC,0.474582248626389,0,0,0,0.00287520336681596,0.098398446323796,0,0,0.0579955751547433,0,-0.00933177735133861,0,0,0,0,0.0222519678550453
XMR,0,0.796698000666685,-0.0268317715754333,0,0,0.0490996133630271,0.48215224546433,0,0,0,0,0,0,0,0,0
ETC,0,0,0.13795520435357,0.249586089643567,0,0,0.110649173905971,0,0,0,-0.0538890982573528,0,0,0,0,-0.077786582786028
DASH,0,-0.710788249268403,-0.287840062379814,0,0.0281226956268499,0.107711846772987,0,0.117228686983698,-0.123395620661356,0.295836686552479,-0.146923839057963,0,0.140870021302074,0,0,-0.0348351913253604
XEM,0.839083321455436,0.116279458750058,0,-0.748985579367043,0.0467204972011548,0,0.319171795896602,0,-0.0329980944840172,-0.113045798902226,0.131281857549933,0,-0.5676349241766,0,0,0
DOGE,0,0.207226815738371,0.0941281563311996,0,-0.125914226062718,0.0266197412890703,0.135085277941115,-0.0746791100710019,0,0,0.0339235590926228,-0.50473960541484,0,0,0.928779686515859,0.0746594931901903
XLM,0,-0.0229071206089748,0.521608900294125,0,0.00848185828485877,0,0,-0.0503190306324534,0,0,0,0.283063010950438,0.54145588687417,0,0,0.0488032683020003
DGB,-0.899801935236576,0,0.194263989624434,0,0.00361800609828664,-0.213950422702122,-0.37266735792719,0.188682548611852,0,0,0,0,1.16940281232343,0,0,0.0132389790584439
BV010082.INDEX,0,0.0589490713250391,-0.0385091425518007,-0.0921057594820554,0.039963425977882,-0.0641533298406593,-0.0591709673531957,-0.0363308566054743,-0.193816342715846,0,0,0,0.233517901524321,0,0,0.0345929960480122
CVIX.INDEX,-0.180336288982462,0.0424953797488032,0.0646803153071413,0.013741625211681,-0.0127517666258693,0,0.100461296186262,-0.090049822636126,0,0,0.0779001666067573,-0.157520404036066,0,0,0,0.11212121128305
DXY.INDEX,0,0.00699078474341617,0.00789992416875178,0,0.00212274315438408,0,0,-0.0159062947388632,0.00309498033821907,0.00706736102385515,-0.00201203499809193,0.12648974349629,0,0,0,-0.000327076699756933
SPX.INDEX,-0.0197252095537693,0.0208344653070616,0.0232039993872759,0,0.00430764359485447,-0.00131647879383268,0.016400702885153,0.0016625307189921,0,-0.0222403718732681,0.0000000000000000000033881317890172,0,0,0,0,-0.069185398964531
VIX.INDEX,-0.322109042009952,0.290133738075531,0.0483384039284725,0,0.0289286615199348,-0.289786387284794,-0.534276302343992,0.476236366903842,0.100648183300908,-0.136354772900027,-0.0000000000000000000542101086242752,0,1.31882722095966,0,-4.56753959761466,0
