,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.119551539589425,0.0140360277527225,0.101071685490775,0,0.00751744745295973,0.103714416683374,0.0656842720460423,0.0917652271128384,0,0,0,0,0
XRP,0.284864643724151,0,0.0105993910921359,-0.0429454084958632,0,0.0615995745797972,0.0474949661087882,-0.152371705552644,0.143621410226624,0,0.199976711565609,0,0,0,0
LTC,0.568746771142716,0.197903340559244,0,-0.0202806861707787,0,0.736453615676628,0,0,0.115890182352006,0,0.391304847636867,0.0965789315465439,0,0.649985164569938,0.0752300619515953
ETH,0,0,0,0,0.250227069887495,0,0,0,0,0.483050049241556,0,0,0,0,0
DASH,0.157240655915419,0,0,0.0369902572671988,0,0.307016986812295,0.0915289257369506,0.121673026261225,0,0,0,0,0,0,-0.0530073631864311
DOGE,0.00257314002450346,0.0326021172289013,0.329105075817618,0,0.194878488928282,0,0.163840570334694,0,0,0,0,0,0,0,-0.0589728132783318
XLM,0.727733671973188,0,-0.0159696236425117,-0.0602387089150321,0,0,0,0.0337207048139947,-0.0884027828475463,-0.166846440282515,0,0,0,0,-0.127582131604794
XMR,1.52274449760476,0,-0.0000000000000000138777878078145,-0.0344020448965228,0.055718856810795,0,0.251367351589321,0,-0.0893077527226316,-0.0813146598079754,0,0,0,0,0.0608175627817428
XEM,1.59661821411609,-0.264411338333744,0.321033188530681,-0.0723534091602818,-1.00534083270616,0,-0.597806972197942,0,0,0.110539876766856,0,0,0,0,-0.330143332360198
DGB,0.360880552349798,0,0.1081950556649,0,0,0,0.266615859685303,0.00000000000000000346944695195361,0.0606166431821389,0,0,0,0,0,0
BV010082.INDEX,-0.0835962291239689,0.119820453885128,0.041862053564288,-0.0221036276188851,0,0,-0.0563280721018399,0,-0.0489811051070432,0.0715871685228375,0,0,0,0,-0.00898828440904796
CVIX.INDEX,-0.394605103473707,0,-0.118553019157681,0.0109724154108668,0.183837448522524,0,0.0213273271902424,0.145909982632288,0.0399437317853124,0.0591999779285951,0,0,-0.317385289293008,-0.821820226500124,0.0410462732918949
DXY.INDEX,0,-0.0311620240675318,0.0071127184517672,0.00402571347514563,-0.0564557284610182,-0.0192075882084772,0.0331107568576926,0.0148172392334263,0.0103493176795329,-0.0267937187356765,0.11694077675247,-0.00915618345380427,0,0,-0.0259006775528614
SPX.INDEX,0,-0.0159047811449771,0,0.00216808998759078,0,0,-0.0142187856991771,0,0.0171965831491363,-0.00634301477532845,0,-0.0718678967583577,0,0,-0.0963469849992564
VIX.INDEX,0,-0.154661362852383,0.613938670365431,-0.00738111371576915,-0.790939851635836,0,-0.533011761283866,0.114917577879644,0,-0.188611788253256,0.302969884409677,0.0422884092045479,-1.09737451876034,-4.1028004693385,0
