,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.571445913462595,0.0194605822787102,0.0568930416609889,0.247029932122196,0.0501978859459513,-0.0410744096652846,0,0,0,0,0,0
XRP,0,0,0.605291675476015,0.116577319706011,0,0,-0.147960543958422,-0.0970150319669561,-0.0281836026232337,0,0,0,0,-0.152618895289593
LTC,0.731357377989205,0.0845503605993025,0,-0.0541095537985946,0.0778398301556265,0,0,0,0,0,0,0,0,0.0648743775969847
DASH,0,0.340872495308222,0,0,0,1.23083361286994,-0.116008857574372,0,-0.20867141137443,0,0,0,0,0.0387113447708302
XLM,0,0,0.613619019074116,0,0,0,0,-0.0891307769768033,0,0,0,0,0,0
DOGE,0,0.296349498101722,0.341134268541555,0.0775196290472288,0,0,0.0290378017968043,0.0241065760539934,-0.0328141383942325,0,0.119977992397299,0,0,-0.0632810399593109
XMR,1.21112875109058,0,0.00000000000000000346944695195361,-0.125889173602488,0.192710713125572,0.340376408400937,0,-0.038564358523981,0.0362484850961931,0,-0.300192196128838,0,0,-0.43421109889533
XEM,0,-0.930872938539718,0.844273628943346,0.409056555554518,-0.0670172943520627,0.825749963310809,-0.250438077773444,0,0,0,0,0,0,-0.380325312057714
DGB,0.912817512259453,0.0340517753040418,0.626539476665475,0.217423843734319,-0.451638508694488,-0.61525684948443,0.178507711277644,0,0,2.38785734700026,-0.057257981948206,0,0,0
BV010082.INDEX,0,0,0,0.020558080940589,0,-0.102598914325571,0.000000000000000000216840434497101,-0.0421084555711997,0.00580230500685385,0,0.0720732922731719,0,0,0.0465673416976772
CVIX.INDEX,0,0,0,-0.0729108517532109,0,0,0,0,0,0,0,0,0,0.134980428116811
DXY.INDEX,0.0463138261563509,-0.0407589138204548,-0.00682141737133193,-0.0215181734353287,0.0295687104694155,-0.0272077337505731,0,-0.0272407959093569,0,0.244892348373173,0.118462661581775,0,0,-0.032604742265089
SPX.INDEX,0,0,0,-0.0078827394355421,0.0141548782392271,-0.0157269228908082,0,0,0,0,-0.00391430282632986,0,0,-0.0999277654554455
VIX.INDEX,0,0,0.0397518630813183,-0.027116783872124,0,0,-0.138430009942546,0,0,0,0.0662642569608409,0,-5.50272882721357,0
