,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0386825956777533,0,0.304046109753867,0.0351147597569446,-0.0119514259710953,0,0.0711260313417,0.181296400656986,0.0252404042971824,0.0694888083971371,0,0,0,0,-0.0932986723915005
ETH,0.616604280105924,0,0.0859002913763721,0.148981765265183,-0.0268069229877653,-0.0638820794115123,0,0.381693136314258,0.281631183825696,-0.115425584964867,0.0224936273957897,-0.474178460136958,0,0,0,0.257839614445703
XRP,0,-0.0533860254111539,0,0,0.0305948208725779,-0.010008162478141,0,0.0433668768886948,0,0.146737648410349,0.054551377298201,0,0,0,0,0.077416846593496
LTC,0.608050408333677,0.0404853605036911,0,0,0.00751644406338559,0.00501236489391816,0,0,0.0967647976081204,0,-0.00632338505500248,0,0,0,0,-0.00882969538168578
XMR,0,0,-0.386837548052345,0.590800207107769,0,0,0.421709105614603,0,0,0.611928497032875,0,0.215655800748284,0,0,0,0
ETC,0,-0.512200082315525,0,0,0,0,0,0,-0.900078814904109,0.354810639412048,0,0,0,0,0,-0.361206998614976
DASH,0,-0.000000000000000000433680868994202,0,0,0.0462579661324648,0.0166341932151732,0,0.160280957912187,0,0.136609772618676,-0.136193867087053,0,0,0,0,-0.231027357389094
XEM,0.747328846330425,0.327795924747646,0.152444385720458,0,0,0.0440963652880033,0.379368358696416,0,0,0.0459935574672804,0,-0.11007888434635,0,0,0,-0.12146654044155
DOGE,0,0.181059182322413,0.189557251015185,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0.235584704064597,-0.0438421967429224,0.501530747519398,0,0,-0.0403884901436604,0.062641567251106,-0.0028443721238817,-0.0243055568343976,0,0.0440505669442085,0,0.178738576307711,0,0,0.0960543072664578
DGB,0,0.495502026206305,0.242445029082566,0,0.0115239208831711,0.104776652311545,0,0.14019470483431,0,0.268335413092818,0,0,0.495033020157982,0,0,0
BV010082.INDEX,0,-0.0493335637469598,0.00552097118523416,-0.0482591111554167,0.0171642878888408,-0.00994081122529442,0,0,-0.107933335717699,-0.0945642347469309,-0.00214911102487203,0,0.104244008116967,1.05833695060708,0,0.0453246590306975
CVIX.INDEX,0,-0.0624888095980898,0,0,-0.0168004550284748,-0.00370100393226515,0,0,0,0,0.0816074844172157,0,0,0,0,0.159511912864565
DXY.INDEX,-0.0210113282889191,0.00498146579352759,0,0,0.00353856489827085,0.00316777260305337,0.0253086983851994,-0.00893471658282194,0,0.0458647947437053,-0.0279735527451319,0.173996698399787,0,0,0,0
SPX.INDEX,0,0,0,0,0.00426241664819049,0.00129604870357662,0.015699889720234,0,0.0148810733497743,0,0,0,0,0,0,-0.0663032078233422
VIX.INDEX,-0.0842374216368025,0,0.0763636551676569,0,0.083767757162996,0.0568693884481425,0,-0.397966139835561,0,0,0.0757128833721491,0.0377117264405752,0.861515042803216,0,-4.22108473359992,0
