,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.117010254713451,0.472911445355079,0.0847486242292067,0,0,0.0293200084329826,0.0235601187832026,0.0296006952840858,0.0080910618434984,0,0,0,0,0
XRP,0,0,0.0520719172688405,0,0.108219624581491,0,0.865563293078947,-0.199732491508731,0,-0.0244629000377673,0,0,0,0,0
LTC,0.78162289562728,0.00230777864606693,0,0.0515828442187513,0,0.235749840058359,0,-0.193651844232687,0,0,0,0,0,0,-0.0068742916721534
ETH,0,0,0,0,0.600100648804484,0,0,0,0.0822454633192474,0.307758887754761,0,0,0,0,0.142169564624956
DASH,0,0.0947878614540883,0.398514637690686,0.0524235162554247,0,0.339795284525546,-0.275607474214226,-0.0936171801876037,0,-0.0128018740675533,0,0,0,0,0.0162631432877424
DOGE,0.294100132451885,0,0.180358701037455,0,0.157162352183059,0,0,0,0.0657484376234097,0.0148218110026331,0,0,0,0,0
XLM,0,-0.0193844562903594,0.638522259598729,-0.297517627181136,0.163118066193392,-0.514118325197864,0,-0.260018156202909,0.0886615051472568,0.196331180265059,-0.570325550295072,-0.457447278456245,0,0,-0.00624461533242779
XMR,0.21827506340232,0.0968545689481646,0,0.00000000000000000173472347597681,0.0862772088725413,0.335707064973381,0.139425035009976,0,-0.0580592374045326,-0.0303802913339137,0,0,0,0,-0.124609235865944
XEM,0,0.251444192915417,0.672546240365907,-0.203311005589193,0.366184870287058,0,0.159226722944727,0.388657809768764,0,0.163770334315447,0.904000338303025,-1.26513140588773,0,0,0.365428267353847
DGB,0,0,-0.40673603661806,0.283088073915458,-0.938622572507221,1.13547474388237,0.485277418916255,0.247565782478876,0.304385904768748,0,0,1.30010375006622,0,0,0.214422717032564
BV010082.INDEX,0,0,0.0350628759082377,0,0.0159101856007632,0,0,0.0251672825367202,0.0216654756257675,-0.00656707696294866,0,0,0,0,-0.0286375305280653
CVIX.INDEX,0,-0.121468261183583,0.202813909845231,0.0327875689938974,0.0703870925678054,-0.264002749767905,-0.119156040471171,-0.117481867928731,-0.0283031501294577,0.0430155485219,0,0,0,0,0.0293306618737714
DXY.INDEX,0.0214052970085857,0.00339204661316037,-0.0180678063634873,0.0161535574530594,0,0,-0.0534488864739241,0.0134514679905192,0.00614918834034726,-0.0000000000000000000542101086242752,0,0.177937908936356,0,0,-0.0435484015989561
SPX.INDEX,0,0,0,0.0132330401788157,-0.00342137581240591,0,-0.00882967180785739,-0.0127635041153591,0.0129538293899624,0.0065725951312937,0,0,0,0,-0.0878964335714767
VIX.INDEX,0.00642394101589443,0,0.0315091621554043,0.1504761552712,0.0615277518429837,-0.0738027230856469,0,-0.207085356349716,-0.0357743056866145,0.0437255345352933,0,0,0,-6.02415278396329,0
