,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.593321168764451,0.0184906466735069,0.0608297991207203,0.265980392537841,0.049808382229513,-0.0453829506417707,0,0,0,0,0,-0.0110056860463738
XRP,-0.211995971058583,0,0.31212367845775,0.107776213265141,0.300085658529322,0.787243737510066,-0.26004461254653,-0.270220496329173,-0.0105672174925854,0,0.155612882128304,-2.35806451688696,0,-0.0778007249515127
LTC,0.698449685308038,0,0,-0.00386807065533441,0.00000000000000000346944695195361,0.0469509361936397,0.00781677639459449,0.0400701619411723,0.0140436149459635,-0.184535724185998,-0.2091004905678,0,0,0.175644575942451
DASH,0.1068152181254,0.188227749526037,-0.0107086847141225,0,0,1.49890296270304,-0.148642885322896,0,-0.0959106011373336,0.539645612103274,0.172940019855334,0,0,0
XLM,0,0.102660640290979,0.611047991295003,0,0,0,-0.00536568147981119,-0.0887760229877523,0,0,0,0,0,0.12197983562607
DOGE,0.453215748299493,0.0520684421388693,0,0.0720084706926912,0,0,0,0,0,0,0.0150455745712606,0,0,0
XMR,1.21215109563933,0,0,-0.137419945410087,0.0852418486709616,0.327296818466571,0,-0.0684181356377197,0,0.853101519628847,-0.117402134250557,0,0,-0.50630832573437
XEM,-1.01432962763597,-0.897016858478172,0.975765664869588,0.423699712225992,-0.0705355048942197,1.63883056353796,-0.210908188511332,0,0.202859328296408,0,0,0,0,-0.465913384422232
DGB,0.30299102064106,0,0,-0.349869503600476,0,0,0.271574249586236,0,0,0,0,0,0,0
BV010082.INDEX,0,-0.0442839238085841,-0.0410043803582099,0.027722781019624,0,-0.0927513704631988,0.0138070979451589,-0.00275542241345482,0.0250036451614499,0,0.00844455793047337,0.87451051227808,0,0.0292998625067145
CVIX.INDEX,0.697582694344222,0.0625955401157344,-0.0628947906114014,-0.0209723112652593,-0.164661881906401,-0.33505812411401,-0.0349100087224595,-0.00879896309661817,0,0.517454390033753,0,0,0,-0.0342638734208027
DXY.INDEX,0.0937664328917958,-0.00371214493613386,0,-0.0104664602607574,0.0121821385172059,0,0.0115366641200039,0.00468287824386596,-0.0233985341363036,0.15042953470639,0.119044089401346,0,0,0.041986486143686
SPX.INDEX,0,0,0,-0.0102852381546123,0.0197851485467727,-0.0212670497404817,0.000301994842779717,0,0.0143656931511216,0,-0.0263872411514782,0,0,-0.112375480429065
VIX.INDEX,0,0.0213393857216994,0,-0.0377465102936518,0,0,-0.0243022720597539,0.119299791635926,-0.0546091861598852,1.07049014440457,0.120963729600179,0,-1.76277940321714,0
