,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.110974147342806,0,0.140771991191025,0.00801676225848103,0.0194972194704286,0,0,0,0.00666474313026996,0.0267825024759382,0,0,0,0,-0.0564859562165145
ETH,0.341762429588999,0,0,0,0.0234279040224413,0,0,-0.134162247221387,0,0.130625414564139,-0.0669371762875166,0.21197292919645,0,0,0,0.0823600284019547
XRP,0,-0.256795762284194,0,0,0.0531386809869972,-0.0595493349848383,0.164227660521611,0.192779513933291,0.183826965561151,0.414229072938329,0.139983472403107,-0.32347463124541,0,0,0,0.180859381987081
LTC,0.513050601054855,0,-0.00505435650359592,0,0.00734888358390705,0.0766933387044767,0,0,0.0785679943953289,0.0193887413673831,-0.0144888378237834,0,0.120105874380319,0,0,0.0107888261447873
XMR,0,0.809384830216997,-0.0378700085720358,0,0,0,0.407404822384113,0,0,0,0,0,0,0,0,0
ETC,-1.03291697419951,-0.00284051584731383,0,0.488860149194619,-0.0929406703482973,0,0.525483210313045,-0.339810648014463,-0.878277050999357,0.263532324050545,-0.0673360520918028,0,0,0,0,0
DASH,0,-0.123779480343071,-0.278312155846644,0,0.0247400854338548,0,0,0.124772103543079,-0.0929125418325391,0.213938425430121,-0.182533229733928,-0.417359080502498,0.720245416450247,0,0,-0.125069253419456
XEM,0,0.222775496347385,0.10846729525208,-0.513003772655716,0,0.0472706273427968,0.25414147406801,0,0,0,0.0952162299360324,0,0,0,0,-0.0879351146262805
DOGE,0,0.158715614059647,0.17919621301235,0,-0.0576834312397578,-0.22447662326221,0.190938813757595,-0.0805068465572766,0,0,0,0,0,0,0,0.0131305552379127
XLM,0,0,0.51843729326382,0,0.0188093125772482,0,0.0137236471023326,-0.0786694287355662,0,0,0.0861100333527034,0.305539523705306,0.35424885095738,0,0,0
DGB,-0.488709344772683,0,0.270710760550949,0,0.0165705959335583,-0.174367532539081,-0.341443235012977,-0.0963043353546347,0.000000000000000000867361737988404,-0.0406923195667126,0,0,0.953286510324119,0,0,0
BV010082.INDEX,0,0,-0.00973472377941288,-0.183245191148563,0.0228919753200505,-0.0313401948061942,-0.0399347732367376,-0.100050325618616,-0.145574065167903,-0.045831659537243,0,0,0,0,0,0.0403472092462995
CVIX.INDEX,-0.219584298812253,0.0696956627854621,0,0.133904351250842,-0.0205191786865561,-0.0792122397208688,0.0714344391459757,0.0512226856042152,0,0.0747451359858975,0.0663308593919589,-0.264059911990176,0,0,0,0.125477403539641
DXY.INDEX,-0.050032411120993,-0.00436691990601998,0.0192719871488366,0,0.00651143327165567,0,0.0017354432168812,-0.0139096742679045,0,0,-0.00782524421513549,0.177287724714829,0,0,0,-0.00106113371393471
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675882473443059
VIX.INDEX,0,-0.0634885457156018,0.0614506487091085,0,0,0.195419664139202,0.070843195803268,0.0591787924273279,0.368524484256322,-0.245937040935006,0.211588928949476,0,1.38167800996789,0,-6.85728487625383,0
