,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.128389188538743,0.151916362023629,0.426345510308702,0,0.200984018470488,0.0215804142876144,0,0,0,0,-0.0503273239857618
XRP,0,0,0.0796333219972277,0.0495971268522095,0.325078278237218,0.458191794635099,0.160519786884335,-0.121337289738547,0,0,0,0,-0.112797238931235
LTC,0.469329464216085,0,0,0.0411563029356502,0,0,0.296050885090561,0.0901790410854615,0,0,0,0,-0.116563892440026
DASH,0.356746047988324,0,0.341178138133958,0,0,0.246137217632172,0,0.0694611375994931,0,0.147009923392305,0,0,0
DOGE,0.200330458910067,0,0.0477920549979978,0.0455727942154947,0,0.0517055531949248,0.174694135578949,0.0484118096796874,0,0,0,0,-0.0955568503928524
XLM,0.777174134132985,0.725870020508448,0,0,-0.232402724331308,0,-0.244643767473312,-0.0411874471683171,0,-0.181567823840529,0,0,0.0852084118169406
XMR,0.862418640367666,0,0.151176352767983,0,0,0,0,0.0800224077563573,0,0,0,0,0
DGB,-0.445303514881942,-1.1414131437119,0.276057551641433,-0.278890886542164,1.99338879543867,0.715446184302044,0.12872491407154,0,0.692981734417338,0.645822186104416,0,0,0
BV010082.INDEX,0.0860453407958987,-0.000000000000000000867361737988404,0.0161938109271616,0.000191352009832983,-0.0518003462732437,0,-0.0753010757781714,-0.00105973127243472,0,-0.0197046586700976,0.357723504187805,0.122370895250285,-0.00764305514480199
CVIX.INDEX,0.231186740619486,-0.131455374204784,0.0753694989221473,0.0858207937700556,-1.0220491001812,0.0855200413283199,0.129029168552516,0.101125939230585,-0.0982971835227258,0,1.6326737017158,0,-0.102635060241614
DXY.INDEX,0.0159210588633702,-0.026877690780105,0.00658192603854226,-0.0144554043883396,0.0180311686391923,-0.0136995385607783,0.0257638275075146,0,0.0985410337228866,0.00928218506074829,0,0,0.0227927347740608
SPX.INDEX,0,0.0353564694479575,0.0019091990041086,0,0,0,-0.0327426092833301,0.00320467370620699,0,0,0,0,-0.121297449009645
VIX.INDEX,0.108970335642077,0,-0.00622429343363038,0,0.266614238011101,-0.127064145977339,-0.326716816883378,0,-0.173024012196936,0,0,-6.68068928626232,0
