,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0521159742666301,0.00941199698730588,0.302316724988151,0.0380925611890473,-0.0119811627278955,0,0.054847499687037,0.166655989863531,0.0344200022344108,0.0663264686025014,0,0,0,0,-0.11473533885699
ETH,0.331797824081413,0,0.123916180602268,0,0,-0.0516191654989766,0,0.339919854532113,0.401605679902838,-0.128866424584411,0.12383996185102,-0.22077298004574,0,0,0,0.103563717280923
XRP,0,-0.0533860254111539,0,0,0.030594820872578,-0.010008162478141,0,0.0433668768886949,0,0.146737648410349,0.0545513772982009,0,0,0,0,0.077416846593496
LTC,0.361263455384363,0,0,0,0.0178520577702862,0,0.0348220327243458,0.0138651021227028,0,0,0,0,0,0,0,0
XMR,0,0,-0.41750919215809,0.308636837299388,0,0.00836605412945488,0.315005408711077,0,0,0.636621831292736,0,0.134779678557901,0,0,0,0
ETC,0,-0.512200082315525,0,0,0,0,0,0,-0.900078814904109,0.354810639412048,0,0,0,0,0,-0.361206998614976
DASH,0,0,0,0,0.0459937656156672,0.000702875171870235,0,0.148645027220285,0,0.152840482560185,-0.14133615277354,0,0,0,0,-0.242489754015648
XEM,0.675663858064265,0.168114746626201,0,0,0,0.013777632295975,0.248826534261553,0,0,0.269096587904607,0.162622899420508,0,0,0,0,-0.0542065664895014
DOGE,0,0.170405697618807,0.195929366141028,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0.72403412400744,-0.153210850645227,0.483907207482964,0.00989005748290723,-0.0235487089391429,-0.0575757711980795,0.000000000000000000867361737988404,0.0341755415603478,-0.120552105706988,0,-0.0305011668979515,0,0.103211735449205,0,0,0.0973010542904412
DGB,0,0.534630765798196,0.19995623288245,0,0.021850714391495,0.114927612954248,0,0,0.140820508921114,0.384840108866865,0,0,0.398483807867179,0,0,0
BV010082.INDEX,0,-0.0360667318392268,0,-0.0374631988305371,0.0186295422387536,0,0,-0.00661692215265329,-0.104927722985663,-0.094051433913752,-0.0096145367086985,0,0.176610056792349,0.860580927193266,0,0.0391129751774443
CVIX.INDEX,-0.120940181831893,-0.1080120161603,0,0,-0.0166510117569878,-0.00475324224232455,0.0580868193643689,0,0.113734620287217,0.0251545093647855,0.101916205384854,0,0,0,0,0.164307754451415
DXY.INDEX,0,0.00176079822929393,0.0146339831130318,0,0.00218357729669689,0.00251137602783561,0.0321874655395288,-0.0139935174375047,-0.00674682698792356,0.0369076723692653,-0.0283334491780985,0.175320527483179,0,0,0,0
SPX.INDEX,0,0,0,0,0.00426234964518723,0.00129641153250449,0.0157009628216018,0,0.0148825717952532,0,0,0,0,0,0,-0.0663031491792752
VIX.INDEX,-0.311001284543555,-0.0287588320302487,0.0794572725110587,0,0.103213499589425,0.0642013049198293,0,-0.319327233406298,0,0.00553375853146404,0.0879272583383813,0,0.932193967969221,0,-3.06756949360753,0
