,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.184479002557629,0,0.216435436009791,0,0,0.0677685663268242,0.0132423863910972,0.109359643584399,0.0492609064565854,0.0694800356390085,0,-0.173766184976208,0,0,0
ETH,1.01953980714803,0,0,0,-0.0121389480056258,-0.0999154457674349,0.0204168599533603,0.238487842577307,0.0939573255752415,0.0340935874645569,0.00354666142571349,0,0,0,0,0
XRP,0,-0.338937648745517,0,0,0.0476003990999576,0.0209355838270214,0.0862271126627583,0.161870289234699,0.0328908681516068,0.322814747093133,0.0651442940473939,0,0,0,0,0.161480353760085
LTC,0.452801642322133,0.0833728465351832,0,0,0.0111264567479334,0.00647688941481997,0.00908858656603475,0,0.121514834742114,0,0,0,0,0,0,0
XMR,0,0.796698000666686,-0.0268317715754329,0,0,0.0490996133630267,0.48215224546433,0,0,0,0,0,0,0,0,0
ETC,-1.57625762336267,-0.208085277175248,0.0320993466368937,0.98096045764079,-0.0764879576764458,0,0.463368793015083,-0.0851642718573655,-0.938481653283823,0.318181404363515,-0.00170399096185965,0,-0.161568122716141,0,0,-0.227237434610585
DASH,0,0,0,0,0.044402533296939,0,0,0.164265574177569,0,0.0983904961431896,-0.134772438668349,0,0,0,0,-0.202599981403842
XEM,0.169344001345241,0.463458663549452,0.113428186968323,-0.340501845615897,0.0622966027713207,0,0.334224937781739,0,0,0.0102538720627914,0.147801807700918,-0.0312186593033303,0,0,0,-0.220852427078446
DOGE,0,0.179207935751011,0.180047946482573,0,-0.0740954837474225,-0.195920361423559,0.199717456169649,-0.157887483747475,0,0,0,0,0,0,0,0.00000000000000000173472347597681
XLM,0,0,0.526254593575435,-0.00123938592070345,0.0212511538447892,-0.0820804234360502,0.0762730798250211,-0.0648851084397146,-0.062610249331043,0,0.118513816671842,0.272816140819831,0,0,0,0
DGB,0,0.48146055257538,0,0,0,-0.253379443753315,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0.0119248114210357,-0.0055320009908818,-0.167713071369871,0.0310077471690743,-0.0502907925596294,0,-0.101065446284663,-0.150324151161311,-0.0429888173016885,0.00900126038831628,0,0.0947978468511059,0.77024216529219,0,0.0347849103400806
CVIX.INDEX,-0.336042878465481,0.0695677663855261,0,0.0177104211190922,-0.0091360157743402,-0.0878064244491064,0.0845343955304933,0,0,0.07136710301453,0.0540718078291609,-0.214450468065319,0,0,0,0.116926003360965
DXY.INDEX,-0.00691186725171691,0,0.019944015829815,0,0.00597333080598843,-0.00112615406462723,0.00511161589393829,-0.011019078382132,0,0,-0.00518310404281877,0.175018314646247,0,0,0,-0.00372594684303993
SPX.INDEX,-0.0418203318953958,0.0158405075138635,0,0,-0.000981927849893808,-0.00323526352821847,0.0113467203717826,0,0,-0.0179813687619119,0,0,0,0,0,-0.0704019311497528
VIX.INDEX,-0.752683542683223,-0.152513380554916,0.0686023425011026,0,0,0.0435528851109337,0,0.0339458272747123,0.307819302921636,-0.23453138189293,0.134720736534047,0,1.09591290355406,0,-7.14357680155623,0
