,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.014575159965553,0.0566109993244268,0.118421656375933,0.0439211448793425,0.0440855780744359,0.0814955481627486,0.0563676141290225,0.049455980941522,0,0.0509595281923825,0,0,0.0195402635783373
XRP,0,0,-0.0437075156438129,0,0.155305809082582,0.628678329511498,0.0321106036842469,0,0.0811497749294023,0,0.342271712212176,0,0,-0.0524533894494954
LTC,1.04340052890521,0,0,-1.82163151030302,-0.205875391104189,0.125995646145485,0.0489762956451491,0,0.159917893975709,0,0.681467701430535,0,0,0.18929582456188
DASH,0.346474497410149,0.200257550468345,0.0868003442326595,0,-0.100898297596424,0.00000000000000000693889390390723,0.0171901075943514,-0.029400923501099,0,0,0.0961666999890176,0,0,0
DOGE,0.238636626078905,-0.13750663160571,0,0,0,0.552492877749562,0,0.100407087429656,0.391797676926576,0,-0.161449592067207,0,0,-0.130885027097686
XLM,1.2342786226104,0.428018678777114,0,0,0.136339285641254,0,0,0.0474267552621226,-0.0548033757658756,0,0.165848845802818,0.390018681465952,0,-0.146338348343342
XMR,0,0,0,0.351494045155791,-0.0740147438554473,0,0,0.133566159801294,-0.139485481760732,0,0,0,0,-0.0687792015102366
XEM,0,0.12698883776436,0,0.360879565116976,0.791757866742285,0,0,0,0,0,0,0,0,-0.294293346912297
DGB,1.39890342302595,0.105483738553513,-0.0750704412627044,-0.327570238507367,0.0899341475076578,0.147414960922973,0.329464282541982,0.115647525980272,0,0.479245965969236,0,0,0,0.0781242088961972
BV010082.INDEX,0,0,-0.0110357473744116,0.0689332410493486,0.0618825964935813,0,-0.0502918209752026,0,0.0602468260601741,0,0.200314068124469,0,0,-0.0847559062920378
CVIX.INDEX,0,-0.0491765411264587,0,-0.166551411928918,0.00404688647007995,0.0532543487173726,0,-0.0372502067783466,-0.0119040587516772,0.500393447256318,0,0,0,0.0704561421378502
DXY.INDEX,0,0.0100376314152627,-0.0239411105592573,-0.0123169227140204,0.0288473196192988,0.0218229874052562,0.0167266497635091,0,-0.0372101062515607,0.119759840668326,0.085132501040214,0,0,0
SPX.INDEX,0,0.000655155650502072,-0.00338164430394408,0.0116292211356966,0.0158703778280405,0,0,0,0.0018312112659971,0,0,0,0,-0.0731943347684166
VIX.INDEX,0,0,-0.131064317477261,-0.0314088775356592,0.226012618795012,0,-0.0959605579688665,0.14274433462666,0.301651423038439,-0.441708378040305,0.235594411416649,0,-5.20273449676947,0
