,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0357322733182402,0.0527257218536248,0.297103761253949,0,-0.0435841633846267,0.0185412085992118,0,0.0483965446590183,0.0126764579535715,0,0,0,0,0
ETH,-1.21849558445432,0,0.240144825136199,0,0.337588201658122,-0.486703959254458,0.523943456946704,0.0274783565995624,0.513204042328919,-0.0638837273480129,0.73594644540189,0.268584365144798,0,0,0
XRP,0.263018225481216,0.166805257691271,0,0.2771546831821,0.396582595556121,0.226442033121443,0.0721296692289639,0.069177856589631,0,-0.168845713642129,-0.619656601131481,0,0,0,-0.0165886180396379
LTC,1.06862832176327,-0.0228209578223272,0,0,-0.00550527957639494,0,0,0.0191687259260257,0,0.0287390008505526,0.219029644250454,0,0,0,0
DASH,0,0.103318683217225,-0.19529284931406,-0.353743751398076,0,0.0809899776927548,-0.0350865951533765,0.128144992118309,0.138460780351582,-0.0595444312133391,0.0648650134405943,0.205263326034963,0,0,0.0972639549412683
DOGE,0,-0.0677149816427015,0.136955397066678,0.487655741351981,0,0,0.0611885985226625,0.00717603487531099,0,0.0545216879848725,0.477775535144192,0,0,0,0.151431147279213
XEM,0,0.0907954374055731,0,0,-0.128814838646002,0,0,0.0562341925990609,0,0.201526231556058,0,0,0,0,0
XMR,0,0.37428562429575,0.193331330616033,0.565623262768347,0.105091278700733,0,-0.223398356162605,0,0.801582543381407,0,0,0,0,0,-0.542490909301587
XLM,0,0.129913751320849,0.234174814057048,0.265106240387688,0.142958073200172,0.145397164356038,0.0244589898857645,0.0736615702929069,0,0.0571779824947555,0,-0.129194205038353,0,0,-0.0885916082003728
DGB,0,0.288165394940175,-1.47988249547302,-0.488628970389038,0,0.730214357610897,0.571816772384286,0.221306107326888,0.264830259260254,0,-0.0000000000000000138777878078145,-0.998021318177164,3.03509208760614,0,-0.0934177355746895
BV010082.INDEX,0,0.0882416188626206,0,0.0233483118930649,0,0.0987711836946948,-0.0100065041531851,0,0.0492601783985192,-0.11685321626506,0,0.124135891591477,0,0,-0.111430464862055
CVIX.INDEX,0,0.0250632597226231,0.0369853368129211,-0.0716232783158324,0,0.065035490517703,-0.167214785310813,0.0430389126718517,0,0,0,0,0,0,0.180683869295772
DXY.INDEX,0,0,-0.0228749894235164,0.0556735363202554,0.0161003952879459,0,0,0,0.0793495896728475,0,0.0168316963853887,0.0210183010333592,0,0,0
SPX.INDEX,0,0,0,0,0.0178779100228297,0,0.0168105555075743,-0.01121248905335,0,-0.0047517757441034,0,-0.0116424798265654,0,0,-0.0919396542120495
VIX.INDEX,0,0,0.113469908975989,0,0.223048420902699,0.389243344838908,0,-0.19308103592338,0.0396536060389079,-0.0529072745675909,-0.247992665626143,0.117539922988459,0,-4.15683760386042,0
