,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.329070077195342,-0.00926493197855379,0,0,0,0,0,0.00432753042961549,0.0203582572691631,0,0,0,0,0,0
ETH,0,0,0,0.0772958485131673,0.15012809892861,0,0,0.0634034477653198,0,0.179703150888892,-0.00874686867866454,0.13876479064427,-0.064025929727597,-0.442339247625117,0,0,0,-0.164516659766921
XRP,0,0.0665370910850392,0,0,0.0602935215748905,0.0907123975063029,-0.0608187386000308,0.0944048347732357,0,0.123406467430816,-0.0155321423117263,-0.000000000000000000433680868994202,0.201611468197668,-0.224745679515178,0,0,0,-0.0371470273866776
LTC,0.689307631879544,0,0,0,-0.030206671032055,0,0.0357989930933688,0.0449488504834748,0,0,0,-0.0489620927921542,0,0,0,0,0,0
XMR,-1.01822589400801,0,0,-0.197059604623392,0,0.0652823582294267,0.479348545598774,0.120587401367056,0,-0.0103390294934804,-0.0251378202326779,-0.000000000000000000867361737988404,0.0141765023141237,-0.10372044266147,0,0,0,0
ETC,0,0.275082300697696,-0.597127660508903,-0.242594943425942,0.094381309792971,0,-0.132448486660868,0,-0.117306069743472,0,0.00473054166032997,-0.077543122199242,0.447290350015311,0,0.228663796550541,0,0,0.0402304198986705
DASH,0,0,0,0.109008473858591,0.0971242360202821,0.0735607689400388,0,0.0910979012723228,0,0.077805056413185,-0.0629046873623291,-0.0969728446877521,-0.199502836651522,0,0,0,0,-0.0826381396126527
XEM,-0.06528392049129,0.127524363499245,0.111830177616012,0,-0.0837636340776323,0,0.277297848361975,0,0,-0.0118556050878244,0.0219693608581438,-0.0967395294055305,0.263585853913604,0,0,0,0,0.0682178545158141
DOGE,0,0.112021328029799,0,0.0710180674611032,-0.074113516084026,0,0,0.0683555408724305,0,-0.0148078271327238,-0.010800429001328,0.0317596717758947,-0.057793533284185,0,0.0663429731033166,0,0,0.0579741852776415
XLM,0,0.227431795221564,-0.0344395794814105,-0.438461958821587,0.157873617864295,0,0,0.0275444164807854,0,0,-0.0164764476633175,0.0745807660131508,0.772573221877041,0,0,0,-2.28787808042589,0.106337333558113
ZEC,0,-0.335499284097201,-2.90644539473566,1.37188770514352,0.718715745605221,0.559720728859961,-5.48361331461693,0,0,0.685219961404071,0,-0.367749481346067,-1.38847218460647,0,0.174678007658139,0,0,-0.730255927618875
NEO,0,0.341585253025615,0,-0.138466150646156,0,0,0,0,0,-0.0317755142694443,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0.0774449773620631,0,0.0574314226563918,0,-0.011901331546672,-0.039435000377862,0.0908988047301018,0,0.388129820449288,0.0106171744616536,0,0,-0.0401857030184053
BV010082.INDEX,0,0,0,0,0,0.0805755235229953,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.INDEX,0,0,0,0,0,-0.0937509217409745,0.241359348083234,-0.0193394404505362,0.0791671920540361,0,0.0114103411936023,0.0447948795830196,0.101131621108747,0,0,0,0,0.23874367461192
DXY.INDEX,-0.0112760724232213,0,-0.0109203893872736,0,0,-0.00587373224792357,0,0.0259231026910581,0,-0.011532264679293,0.0018583425791184,0.0055626047612187,0,0.10708389338635,0.00997047893093787,0,0,-0.0187304248347167
SPX.INDEX,0.00777016126560907,0.00159851079200126,0,0,0.00952479298631892,0,0.0102791114481805,0,0,-0.00918056982416005,-0.000281401375567666,0.01762244035659,0,0,0,0,0,-0.0300218084116198
VIX.INDEX,0,-0.051459620108418,0,0,0.10619367898083,0,0,-0.404052978832944,0.360083008841549,-0.0681027333788727,0.046264071222694,0.0236901907702425,0,-0.514617782292142,0.700755992528044,0,-3.61537793965316,0
