,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.159245654786124,0,0.21581311628784,0.00973707636765742,-0.0549620862480358,0.0191296594412688,0.0370833058679285,0.0830856390589103,0.0278212417392613,0.0439998213925052,0,0,0,0,-0.0606055726520548
ETH,1.01323699007594,0,0.121589151285717,0,-0.000394020722398468,-0.113489362710421,0.127074203537347,0.143522433148431,0.136051069280182,0,0.0275316378816135,0,0,0,0,0.0617807944558598
XRP,0,-0.0468262901450375,0,0,0.0331000763289147,-0.00177705104084598,0,0,0,0.146555876333348,0.070133710161435,0,0,0,0,0.0724203124879734
LTC,0.25506698379516,0.0871380604210315,0,0,0.00625697435626609,0.055595954672099,0.00824410985476812,0,0.118707238272835,0,0,0,0,0,0,0.0120882337248205
XMR,0,0.796698000666686,-0.0268317715754324,0,0,0.0490996133630268,0.482152245464331,0,0,0,0,0,0,0,0,0
ETC,-1.57625762336267,-0.208085277175248,0.0320993466368924,0.980960457640791,-0.0764879576764461,0,0.463368793015083,-0.0851642718573659,-0.938481653283823,0.318181404363516,-0.00170399096185914,0,-0.16156812271614,0,0,-0.227237434610585
DASH,0,0,0,0,0.044402533296939,0,0,0.164265574177569,0,0.0983904961431896,-0.134772438668349,0,0,0,0,-0.202599981403842
XEM,0.169344001345245,0.46345866354945,0.113428186968323,-0.340501845615899,0.0622966027713208,0.0000000000000000000542101086242752,0.334224937781739,0,0,0.010253872062792,0.147801807700919,-0.03121865930333,0,0,0,-0.220852427078446
DOGE,0,0.186578654516905,0.181507617056865,0,-0.067134214197915,-0.200535824689442,0.190200061922683,-0.161124867239941,0,0,0,0,0,0,0,0
XLM,0,0,0.540087677560096,0,0.0151766565865811,-0.0841940083863431,0,-0.020510266248179,-0.0564653558385763,0,0.101051138264994,0.330263900512457,0,0,0,0
DGB,0,0.478150014823776,0,0,0,-0.257986630192349,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0.00572589951799857,-0.0173613322523925,-0.194020767813086,0.0371641937088789,-0.054895796526505,-0.038332193916633,-0.101093352557653,-0.102310487780012,-0.0397534161534079,0.00410574242912609,0,0.150429890852048,0.506252495217517,0,0.0428907372327928
CVIX.INDEX,-0.191690154286288,0.0599778085385754,-0.00900626578157887,0.076227355899529,-0.0133460993701041,-0.0801558693672728,0.074136612766319,0.0151275914528981,0,0.0801488669043603,0.0569033178492897,-0.155364383439977,0,0,0,0.11528074841998
DXY.INDEX,-0.0073483845929146,0,0.0183265482619346,0,0.00463057164960648,-0.00313472306936631,0.00818981495761947,-0.0120470810425841,0,0,-0.00523547157851788,0.16484590136269,0,0,0,-0.00259204533123946
SPX.INDEX,0,0,0,0,0,-0.00511927196764211,0.0104355149242648,0,0,-0.0108190641279509,0.00225489211998111,0,0,0,0,-0.0687151070826481
VIX.INDEX,-0.5117225338559,-0.122656870083119,0.065763773538828,0,0,0.147503661781004,-0.00000000000000000693889390390723,0.0620437193379149,0.287663996350143,-0.254580047563533,0.153476830354326,0,1.27782716999546,0,-7.00911711655278,0
