,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.127419531750776,-0.0589029918929505,0,-0.0267636127706097,0,0,0,0,0.00292695823105752,-0.0106867267883963,0,0,0,0,0.0122667485286037
ETH,0,0,0.0940322040844307,0.485994323461053,0.138938347432805,0,-0.10593274868168,0,0.257685825785397,0.322244316872532,0,0.016441707159907,0.031047070272061,0,0,0,0,-0.127224013273254
XRP,0,0.2371291107663,0,0,0,0.0139524886905996,-0.103415487556695,0,0.0642427825483592,0.00000000000000000173472347597681,-0.0706598695931809,-0.0485269321227628,-0.254001037966263,0,0.004013137646066,0,0,-0.13622122452059
LTC,0.650281002219237,0.00814803485727131,0,0,-0.0298952518645486,0,0.0972118298532758,-0.0115267326043085,0,-0.051605673415981,0,-0.00283186498738056,0,0,0,0,0,-0.0239323699204691
XMR,-1.1356564564618,0,0,-0.075892035373868,0,0.126097343969978,0,0.135647836903754,0,0.0318174114034799,-0.0154158997392618,-0.0911152125232726,-0.0264394965377554,0,0,0,0,0
ETC,0,0,0,0,0.126942778773764,0,-0.250641232229796,0.00182730488020003,-0.107199510827472,-0.0727011921470181,0.0172863093618948,-0.0444190145291575,0,0,0,0,0,-0.17258018467496
DASH,0,0,-0.107561089227596,0.414636829264792,0.219944905969583,0.0282921164857148,0,0,-0.0200701774265564,0,-0.0645951546688139,-0.101213482479703,0,0,0,0,0,0.0604279744357339
XEM,-0.192920630314091,0,0.225030092840108,0.446233452615372,0.124995909194823,0.136223019361277,0,0,0,0,-0.018018738844159,0,0,0,-0.494280659468254,0,0,0
DOGE,0,0.0212930611555012,0.0000000000000000000271050543121376,0,-0.139352327412916,0.0296939497006062,0.0746267101456012,0.0919724458487622,0,0.0000000000000000000542101086242752,-0.00688301366875214,0.00782297322962139,-0.0153718042172375,0,0,0,0,0.0534483448847976
XLM,0,0.372950553861193,0,-0.46198999131363,0.0204002780469795,0.201316894850249,-0.237885480424463,0,0,0,-0.0764304464917656,0.0159456098630791,0.0751636859541314,0,0,0,0,-0.0763709106669926
ZEC,0,-0.0455885466769164,0,0,0.427013109783296,-0.0836785128679943,-5.78184942170812,0,0,0,0,-0.680017534151924,-1.59130290191009,0,0,0,0,-0.547967813196798
NEO,0.456073461369381,0.9762431025521,-0.231028410428564,0,0.145739669190209,0,-1.4812538952613,0.346364909133014,0,0,0,0,0,0,0,0,0,0.292341825525176
DGB,0,0,0,0,0,0,0.0440251358685224,0.148515931301695,0,-0.0399116148248759,-0.029938347505065,-0.110115131164251,0,0.29823968341999,0,0,0,-0.0855190347751389
BV010082.INDEX,-0.095224389016893,-0.0469372461632105,-0.040989846046153,0,-0.0268588610726153,0.0256310035860562,0,0.0641389354662872,0,0.0134049872724342,-0.00460189314816776,0.0132062238377837,0,0,0.0914635014698183,0,0,-0.154408043996809
CVIX.INDEX,0,-0.0224186530979941,-0.000000000000000000433680868994202,0,0.0414587193704232,-0.236271634665344,0,-0.126965294040964,0.137735444487133,0.0140430953037688,-0.0281982436782114,-0.0383495529284537,0.120725693316661,0.334551961323759,0,0,0,0.218601988233496
DXY.INDEX,0,0,-0.00582440535662131,0,-0.00247781310160546,0.00216472922472826,0,0.0269126199263793,0,-0.0120555366346027,0.00260432992628714,0,0.000000000000000000867361737988404,0.102880181088549,0,0,0,-0.0154982975067727
SPX.INDEX,0,-0.00548269049562266,0,0.0157874361621143,-0.00289483000138712,0,0.0118444853198941,0.0122702649836803,0,0,0,0.011543043287691,0,0,-0.00325567277982874,0,0,-0.0434141148732802
VIX.INDEX,-0.763366912635261,0,-0.289491280278918,0,-0.108496277365426,0,0,0,0.573596003295847,-0.0674293362323147,0.0270232376076438,0.0336486382698687,0,-1.81385530747336,1.02009448745854,0,0,0
