,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.051487416011639,0.0723703443910463,0.326588607430874,0.0382381801933679,-0.00941904664787088,0,0.0821325189619523,0.0764262500199442,0.0443539712539808,0.0561096496857466,0,-0.100913822085914,0,0,-0.119804153503308
ETH,0.321568643059822,0,0.404339103644436,0,0.00150212362422766,-0.050918512105376,0,0.294902888465098,0.421361179621389,-0.143348201381227,0.158325417734505,0,0,0,0,0.129206285352895
XRP,0.203139031261532,0.0322066606219517,0,-0.601206031510161,0.0422773241191545,0,-0.00254576691339914,-0.0310243210115782,-0.00363863623727741,0.124753902026365,0.046298318165139,-0.0779087860271747,0.326114316008761,0,0,-0.0885748149966844
LTC,0.741206652727068,0.0462516865598162,0,0,0.00923506487729336,0.00457484290030311,0.0427847031800757,0,0,-0.0119366377666002,-0.000000000000000000867361737988404,0,0,0,0,0
XMR,0.572407066788249,0.0323418052433939,-1.17572370649972,0,0,-0.0375831242820852,0.400453732802583,-0.150833285624633,0,0.283554121777311,0.187857673886073,0.314831017349537,0,0,0,0.068222941573996
ETC,0,-0.512200082315525,0,0,0,0,0,0,-0.900078814904111,0.354810639412046,0,0,0,0,0,-0.361206998614976
DASH,0,0.20581815867959,-0.552128908780556,0,0.0554251582004127,0.0490977049978413,0,0.00373560772654473,0.0502219958940645,0.311138135556384,-0.158598118842501,-0.657965416369848,0.175389393799841,0,0,-0.211379775929403
XEM,0.988586190107574,0.123265395345859,0.497314254936144,-0.759856398570194,0.11138623001435,0.0489503016162765,0.0310634691603142,0,0.230162923093193,0.353630573143069,0.0758121851868896,0,0,0,0,0.00000000000000000173472347597681
DOGE,0,0.167991477327017,0,0,0.00822803085160485,0,0,-0.00000000000000000693889390390723,0,0.204449931767665,-0.0111962369504617,0,0,0,0,0
XLM,0.772322643554374,-0.177755482980387,0.138071192888587,0.0626499589090201,-0.0165797639728412,-0.0670723048373416,0.00808688784128495,0.0501289934500605,-0.161257015907542,0,-0.015380036561737,0,0,0,0,0.126035774044781
DGB,0,0.628701708788012,0,0,0.00501116001851316,0.120444657575586,0,0,0,0.416133047236012,0,0,0.70492740125501,0,0,-0.0563931918783131
BV010082.INDEX,0,-0.0379506055663223,0.0927447222107574,-0.0686298563980952,0.0174081663458846,-0.00000000000000000173472347597681,-0.00556368470258565,-0.0106956691168934,-0.106869825265547,-0.0972688736972688,0,0,0.140502917421903,1.08162462113512,0,0.0367534713564486
CVIX.INDEX,-0.133194557390115,-0.113812017744026,-0.00290836498120063,0,-0.0201051795731857,-0.0065179056134234,0.0665077521796811,0,0.109712252510731,0.0103359439940813,0.10396002036716,0,0,0,0,0.1640048879494
DXY.INDEX,0,0.00830161014000024,0,0,0.0047012211572591,0.000583722732717716,0.0229671760165814,-0.0110469694758999,0,0,-0.0269978159062583,0.164262638705017,-0.00595624213645391,0,0,0
SPX.INDEX,0,-0.00251148334851447,0,0,0.00199113777317759,0.00167811112874895,0,0,0,0,0,0,0,0,0,-0.0568031034797902
VIX.INDEX,-0.958813353896882,0.139227443551796,0,0,0.111357525585312,0.0172463655245981,-0.0100239734207129,-0.175946088309172,-0.240250459224996,0.159189653473425,0.0548189593001981,0,0.871207023168655,0,0,0
