,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.150807590634322,0.237441828157568,0,0,0,0.0526624423045272,0.039623204092575,0,0.0260278225670259,0,0,0,0,0
XRP,0,0,0.145807371592095,-0.0222436341530861,0.182122456457958,0,0.381365753897094,-0.121645992244155,-0.0430807032679223,0.0824475259387092,0,-0.704258595613513,0,0,0
LTC,0.641647053171448,0.153620948285522,0,0.0698544367451874,-0.132660274708535,0.268313704044312,-0.0818404646790462,-0.163360156611846,0.0676717899108545,0,0,0,0,0,-0.181711389787485
ETH,0,0.097903899162382,0.283636406516503,0,0.300482031921934,0,0,0,0,-0.0632863233592452,0,0,0,0,0
DASH,0,0,0.532884832120559,0.0162046243384295,0,0.258896255752486,-0.310755982376803,-0.0663278617932558,0,0.0118753477540138,0,0.0447328069493651,0,0,0
DOGE,0.291070768448301,0,0.169948137611402,0,0.163056196440617,0,0,0,0.071689067239107,0.017325997477912,0,0,0,0,0
XLM,0,-0.129952747804596,0,0.229279612012052,0,0,0,0,0.122716427892136,0.012555338888472,0,0,0,0,-0.128586388110565
XMR,0.0682292199623039,0.320190832806806,0,0,0,0.25341839926805,0,0,-0.0187405121411273,0.033861000323442,0,0,0,0,-0.145046047635844
XEM,-0.0275782154404149,0,0.891470944599853,0,0,0.214332506679087,0.319052009409101,0.286754460446161,0,0.0966931368117999,1.53176964921239,0,0,0,0.463412050753252
DGB,0,-0.0431333562946753,-0.790606017990672,0.245776184488552,-0.774403078905599,0.842576519520796,0.427583672212338,0.515930567628614,0.508708817526805,0,0,1.02865316138483,0,0,0
BV010082.INDEX,0,0,0.0413742438114031,0,0.0183927312438176,0,0,0.0251859071764979,0.020237739125628,-0.00688519148101448,0,0,0,0,-0.0272957803326306
CVIX.INDEX,0,-0.205174796298521,0.238936674964914,0.0154670650601387,0.115808069736949,-0.274744147175699,-0.0466120565039387,-0.0938691381314221,-0.0402889750900579,0.0239932397042914,0,0,0,0,0
DXY.INDEX,0.00177082386781472,-0.00256901851544341,0,0.00447825556926115,0,0,-0.0576043042608444,0.00745117719754857,0,0,0.0513155086115751,0.127653752481733,0,0,-0.0515093875270183
SPX.INDEX,0,0,0.000737857740762781,0.00585100055404214,0,0,-0.00359589695490911,0,-0.00186355251024878,0.0042009799561604,0,0,0,0,-0.0793576180176154
VIX.INDEX,0,-0.132566898128313,0,0.173612754812889,-0.00000000000000000693889390390723,-0.137685191386145,-0.0532438485172743,-0.236134513767108,0.0214508831443738,0.109929533763046,0,-0.230670121754338,0,-5.52741374257788,0
