,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.00933128302183922,0,0.727128096109992,0,-0.0315996795754541,0.00694529838497404,0,0.0385050579400457,0.022466272766628,-0.0832715106157618,0.10356142713851,0,0,0.0122182159015069
ETH,-2.26833223695753,0,1.04335808576916,0,0.373466962424913,0,0.139058688161308,0.290275824037236,-0.349845522246307,0,1.08215037739035,0,0,0,-0.250435879525418
XRP,0,0.0868147104566842,0,0.835593692151122,0.135511292910613,0.217291562462696,0.0311306838403356,0.072680821302493,0.130353351539011,-0.0735688009275867,-0.431889048193584,-0.224409266501039,0,0,0.0228671973994218
LTC,0.365734087633712,-0.0327856246061553,0,0,-0.00756963380014155,0.0367519392892391,0.0103697769561012,0,0.0228201209781607,0.00101467327118371,0,0,0,0,0
DASH,0.382625131460631,0.0565132789882794,0.139120478629519,0,0,-0.117620449325442,-0.0545670943704953,0,-0.245403214763723,0.0414216046670611,0,0.754398336080297,0,0,0
DOGE,0,0.0077162900961212,0.173739601566419,0.345076510654596,-0.10152289575143,0,0,-0.10296023602527,0.113288043035353,0.0756915417861079,0.22871061164188,0,0,0,0.175533737945776
XEM,0,0.167663541626042,0,0,0,0,0,-0.140027272046643,0.294824271160894,0.152161229339546,0,0,0,0,-0.359882635629313
XMR,0,0.734168910648122,0,2.01605248563186,-0.194079099560871,-0.0880357688890538,-0.06476568791874,0,0.492528397896287,-0.297729409867679,0,0,0,0,-0.469687347024719
XLM,0,-0.0368609003907988,0.680788580502762,0.799248742039573,-0.654653871954299,0.22932417549536,0.145029312273273,0.181385826117617,0,-0.00785125668619,0.239373893802964,0,-2.08091789462947,-0.750771275229915,0.119900399429079
DGB,0.236247838369116,0.0974046219715213,0,1.08087015989734,0,0.607058569922592,0.0755680029640692,0.0597058882564994,0.195448970718131,0,-0.529102358118962,-0.812957329878563,2.39804171274505,0,-0.610508687231032
BV010082.INDEX,0,0.0217512535151276,0,0,0.0596099284190688,0.0995657745048576,0,0,0.113763759242321,-0.121738097200078,0,0,0,0,-0.0535738407819255
CVIX.INDEX,0.0844544250334106,0.0402955290929595,-0.0804547971232862,0,0,0.114259433576305,0,0.0440446699158359,0,-0.0194049300063905,0,0,0,0,0.196955888272829
DXY.INDEX,0.0399310922621102,0.00477865114757338,-0.0580983464970253,0,0,0.00223329423030188,0.00702217584405103,0.00892603477834903,0,0.00394939929583879,0,0.0655365683257636,0,0,0.0236894371478461
SPX.INDEX,0,-0.00560512129627345,0,-0.061714367939268,0,-0.0256471892332908,0.0043640530287801,0,0.00682237391011847,-0.00928767275074494,0,-0.0145098212853693,0,0,-0.0829494350724377
VIX.INDEX,0,-0.0281170354433789,0.151274994997783,0,0.285174278886933,0.119383803958895,0,-0.101639087950518,0,-0.045261936808897,0,0,0,-2.83454093102431,0
