,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0438655924019021,0,0.357977238352389,0.149410002054601,0.00964173961626465,0.216793437352816,0,0,0.0407944287761724,0.0526116270681174,0.0273226969162089,0.0410163089690417,0,0,0,0,0
ETH,0,0,0.26637943457872,0.0358356753222694,0.27895090828793,0,0.0826706378950607,0.275041749220145,0,-0.0622632873855882,0.0409078533091603,0.155819952059528,0,0,0,0,0,-0.354085998092301
XRP,0.0305575064302091,0.0730711055714036,0,0,0,-0.124792856050793,0.246216763658189,0.0339975992269453,0,-0.0801065805925753,0.0678380646733177,0.0395417511336091,0.00415509855583918,0,0,0,0,0.0253579363493484
LTC,0.469734013889608,0.0208605252153085,0,0,0,-0.000000000000000000867361737988404,0,0.156412450190181,0,0.114804013245167,0.0519061645115212,0.0583119231509762,0,0,0,0,0,0
XMR,0.405930413252496,0.202540376026162,-0.223190342644363,0.234167909035915,0,0,-0.00000000000000000173472347597681,0,0,0.0864748953038098,-0.0615156092322099,0.0149337084326786,-0.137436104592372,0,0,0,0,0
ETC,0.226772965523915,0.285640241579453,-0.338591290182331,0,0.0372714524161564,0,0,0.439165436635509,0,0.0683624868415721,-0.0279340309017058,0.152713538339321,0.188999026564742,0,0,0,0,0
DASH,0.548422363956243,0,0,0,0.155851984557149,0.328485685691193,0,0.114331184731977,0,-0.00000000000000000173472347597681,0.114213561363107,-0.0186213482006743,-0.0788333327085751,0,0,0,0,0
XEM,-0.354229286803018,0.105068550375177,0.0284433408067856,0.273735132758638,-0.0442438175705084,0.0853839185307944,0.341941313802819,0,0,-0.00217410186161618,0,0,0,0,0,0,0,0.076943537610686
DOGE,0.207527973606739,0,0,0.0130547408862917,0,0.104820941253143,0,0,0,0,-0.00901569859611483,0.132638353620581,0.0321688536254794,0,0,0,0,-0.158852001982438
ZEC,0,0.451409372843803,0,0.211092726264882,0,0.096637707630903,0.0900093594285723,0,0,0,0,0.0152797723153719,0.090773321577921,0,0,0,0,0.118554470883794
XLM,0,0.151276579113009,0,0,0.0371061913030828,0.00000000000000000346944695195361,0.0860900011881596,0.0800043558126988,0,0.133816820701883,0,0.0878410066966466,0.141671188700585,-0.42164279102038,0,0,0,0
NEO,0.48800725462822,0.116749186173344,0.589273669689139,-0.372894216962959,0.125569821914147,0,-0.1904388495212,0,0,-0.0354926988561589,-0.0313963120072094,0,0.0900097713870115,0,0.00242147761563208,0,0,-0.161527622982954
DGB,0.638124826433408,-0.00000000000000000693889390390723,-0.250623636721542,-0.207733317492333,-0.0126702528099588,0.104735160441397,0,0,0,-0.0703517999318679,0,0.15249631887392,0,0.131913526314954,0,0,0,0
BV010082.INDEX,0,-0.0932432474572907,0,0.00582010112617875,0.0292562621103883,0,0.0737799877757355,-0.128789231041328,0.0790568472680803,0,0,-0.00473994264134491,0,0,-0.0796618810283456,0,0,-0.0573023967528908
CVIX.INDEX,0,0.100957351858118,0,0.0635525369317608,0.0608896702985367,0.0577174260031528,0,-0.066511246061043,0.0369522872175802,-0.0535053385440464,-0.0495918550531986,0,-0.0180017268132572,0,0,0,0,0.0647974152195942
DXY.INDEX,0,0,0,0.0226079863169659,0,0,0.015429581281521,0.00479074441869073,0.00870144425498341,0.000229822678992937,-0.0156311145947499,0,-0.00806745342867395,0.0578833292972244,0,0,0,-0.0298852422556266
SPX.INDEX,0,0,0,-0.0168990443533688,0.0146174657845749,0,0.0166629188944459,0,0,0,-0.0063463415952613,0.0186365469364676,0,0,0,0,0,-0.0573260796172583
VIX.INDEX,0.289600332810787,-0.317021310437957,0.302747669771367,0.228863254260838,-0.000000000000000000433680868994202,0.0450520547183899,-0.0831648449842997,0,-0.837732629879035,0,-0.123437956244571,0.119137347263877,0.0818520709887846,0,0.363628083844658,0,0,0
