,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0990780500212881,0.0174386083158166,0.0343336723073438,0,0.0813116995587247,0.192170075194729,0,0.0687997233137677,0,0,0,0,0
XRP,0.32380595060928,0,0,-0.0328043816978609,0,0.0669852147907329,0.183451418863461,-0.234247687043145,0.0976722497636157,-0.0870883731307727,0,0,0,0,-0.0243844775762506
LTC,0,0.0492598748210366,0,0.0221190297086862,0,0.181715481455001,0.0563888207364955,0.216299067124704,0.00512600929616312,0.147007712114734,0.305547906098112,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0.0000000000000000000542101086242752,0.281338812116273,0,0,0,0.036882550752362,0.133094557773578,-0.030128284028041,0.0822557654333304,0,0,0,0,0
DOGE,0.190567700433132,0,0.141326097557498,0.00470647115792765,0,0,0.182173135104453,0.0648520906947107,-0.0542868469903019,0,0,0,0,0,-0.0618827946252176
XLM,0.699043695032497,-0.250631330233429,0,-0.0738149853979484,0,0.289367846244495,0,-0.201887789241903,0.037231577496231,-0.0560171242424528,0,-0.0199457633981974,0,0,-0.000000000000000000216840434497101
XMR,2.06747078293302,-0.198826834789625,0,-0.0675826449649588,0,0,0.10412306412668,0,-0.104497133538111,-0.0370667933444964,0,0,0,0,0.0399317526421158
XEM,2.24192611707567,0.348725500650807,-0.55845857496708,-0.0627007099061997,0.505149985304581,-0.666957534320851,0.123528779406737,-0.622093803125169,0,-0.187881748873677,0.344622179403131,0.555078064669615,8.40309700332412,3.08053327195944,0.512637422349713
DGB,0.418729603455992,0,0,-0.0159685754175876,0,0,0.245391925087508,0,0.0914168440152117,0,0,0,0,0,0
BV010082.INDEX,-0.301024050752768,0.111638914493618,0.40608462173174,-0.0382282859097239,0,0,-0.0114934508403302,-0.063083830276114,0.0286410623223793,-0.0308538071867007,0,0.0382853210838268,0.418907031132998,0,0.0218871086718878
CVIX.INDEX,0,-0.010210195122695,0.308784025623563,-0.0161815654861116,0.175175205407451,0,-0.0946378300708712,-0.123859536760947,0.0347227922856412,-0.0443594583503627,0,0,0,0,0.0785293063722767
DXY.INDEX,0,-0.0193054185132156,0,-0.00000000000000000010842021724855,-0.070857790249191,0,0,0.00984943415484747,0.0281474671722683,0,0.00272617288273308,0,0,0,-0.024208897294417
SPX.INDEX,0,0,0.0139567395183588,-0.00170453056506798,0,0,-0.0915359868938257,0,0,0,0,0,0,0,-0.116382451190399
VIX.INDEX,0,-0.396909265616649,0.290750956505491,-0.0301692212280843,0,0,0,0,-0.0348735457282422,-0.225615302775121,0,0.37562390344988,0,-3.42346376921711,0
