,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.152137045645086,0.150324557089252,0.397167957590013,0,0.184872990837615,0.0270606400634319,0,-0.0421697010377808,0,0,-0.0617049457947019
XRP,0.153437687149634,0,0.0733549815381979,0.186382792791565,0,0.210656630526318,0,0,0,0,0,0,0
LTC,0.347052566948046,0,0,0.0371342391121826,0.424523687497499,-0.209295133248536,0.0689348369492062,0,0,0,0,0,0
DASH,0.581787894655665,0,0.3549236760558,0,0.397705482650429,0.0837573701141043,-0.472175746420156,0.108892423989483,0,0,0,0,0.0468772237912882
DOGE,0.358540333595665,0.126000318333768,0.186327660184038,0.0253542875054553,0,0.0461477298632597,-0.0324265761510671,0,0.161928109374286,0,0,0,0
XLM,0.177423112466743,0.729585323198677,0.090964965343359,0.0603267177331327,0,0,-0.0508444367856177,-0.0437824479449767,0,-0.241256168065446,0,0,0.0374759484536496
XMR,0.955928651661257,0.0773128970919055,0.19842441415638,-0.0586311447890423,0,0,0,0,-0.0827165998055954,0,0,0,-0.196640919741658
DGB,-1.22123487040464,0,1.0909138552816,-0.358502155250218,1.46505983400847,0.424602464161691,0.470808098433012,0,2.30841520995409,0,-4.05863857413498,0,0.681893773086086
BV010082.INDEX,0.10732831169857,-0.105386546750956,0,0.0106080845951614,0,0,-0.0844057451169749,-0.00452791518031667,0,-0.0236741694120837,0,0,0
CVIX.INDEX,0.219702160828456,-0.0347378881590115,0.0396826957373083,0.0882286162414166,-0.776828337084826,-0.00557623288547976,0.121359591067011,0.0980575011442342,0,0,0.803240053296718,0,0
DXY.INDEX,0,-0.0241430491595299,0,0,0.0134304923099713,0,0.00554509535539519,0,0,0.0132184808867461,0,0,0.013430717466256
SPX.INDEX,0.0137026540225975,0,0.00106867970460112,0.0157365819821186,-0.0455886932846644,-0.0180957370818219,0,0.00465689048546529,0,-0.0256718589135115,0,0,-0.112265819433066
VIX.INDEX,0,0,0,0,0.101660505451447,0,-0.246019957674633,0,0,0,0,-5.82527951180717,0
