,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0498353740109988,0.697165150287767,0.0268368813983957,0.356447231273214,0.0115862502223256,0.0601937017203714,0,0.0109172242584075,0,0,0,0,-0.0534049281363641
XRP,0,0,0,0.205117940057184,0,0,-0.0370507470344672,0,0.0940043587315177,0,0,0,0,0
LTC,0.571948358457397,-0.0507302544807397,0,-0.0381922493266862,0,0.144348830754059,0.0563768359360806,0,0.0328131298293554,0,0,0,0,0
DASH,0.946325374275535,0.112249309381923,-0.83070648879898,0,0.635915619186417,0.0630305136064938,-0.276631232585825,0.295249214353917,0,0,0.277049617772448,0,0,-0.0374929776072541
DOGE,0.440459519944389,0,0.0748106781507573,0.0331804076564182,0,0,0,0,0.0118016657015537,0,0,0,0,0.0482189637150498
XLM,0,0.724596047077578,0.730818722436165,0.112221915156391,0.223007568285016,0,-0.116133451196874,-0.193274409947519,-0.088154729293629,0,0,1.22142747151987,0,0
XMR,0.996365842141061,0,0.0596015013011681,-0.0257836231227552,0,-0.00000000000000000173472347597681,0,-0.0612142083398066,-0.0145468126946507,0,-0.524456638548028,0,0,-0.112946198587382
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,-0.444977625405648,0,0.412678529988581,-0.448633139241332,0.718667984493002,0.392105542132688,0.203659084722643,0.866358995244647,0,0.535327858319668,0,-5.53404376662075,0,-0.070614209108017
BV010082.INDEX,0,-0.0665299795923775,0,0.0108598248412996,-0.0909133082255373,-0.0288991261966846,-0.0213913714150015,-0.0117172640137914,0.0169892974039708,0,0.0273834278454908,0.425410053769975,0,0.0154373121594385
CVIX.INDEX,0.731023426999063,0.0248035082876077,-0.38176360833659,0,-0.924540456555343,-0.0720949383498392,0.010358474596393,0.0542583870998625,0.0543618907331205,-0.135398043778342,0,1.07554902571479,0,0.0829328952270005
DXY.INDEX,0,-0.0178321685562316,0,-0.0243782061321345,0.0814766805487265,0,0.0102604071020785,0.0323006660995444,0,0,0.0640185674122463,0,0,0.0154413506752051
SPX.INDEX,0,0.00225308136316055,0,0,-0.0377530839239044,0.0078856341385201,0,-0.00866003946025211,0.0109709100136687,0,-0.014415184549896,0,0,-0.117543492444094
VIX.INDEX,-0.0141005824112778,-0.174556370795483,0,-0.124346564606645,0,0,-0.0593621597394745,0,-0.0130845256387554,0,0.314825289320584,0,-4.08294090379417,0
