date,BTC,ETH,BNB,ADA,XRP,DOGE,DOT,ICP,BCH,MATIC,UNI,LINK,LTC,XLM,ETC
20210526,0.125587797256879,0.0129125685186834,0.0343967615828318,0.0712222399074861,0.0801358801099884,0.026862812239066,0.0446409304001119,0.0363990408353031,0.0243199311586482,0.0741259199099242,0.0341737084666063,0.0310912243469475,0.0438285353216231,0.178254372395828,0.0369438047622152
20210527,0.151311692983993,0.0144460354769071,0.0379760775698681,0.0483679729872067,0.0793189618980853,0.0260524526352357,0.0553479300507296,0.0292421379745888,0.026127919784065,0.0637061007580751,0.0413143828860418,0.0406302142987336,0.0287349892381018,0.120503534971968,0.0513812247856135
20210528,0.130748139028075,0.035028965562474,0.0344937859556741,0.0846196392566677,0.0678683871261511,0.0328303058065529,0.0466185966956627,0.0313541149998914,0.0202825691211428,0.0717003941107902,0.0395511836506332,0.0306781095528273,0.0284507122910238,0.101662618069827,0.049788087400032
20210529,0.155918966227884,0.0312809798180227,0.0347527660684509,0.0729263804105312,0.0789465662523881,0.0141812870432918,0.0206164567752938,0.0223269042152871,0.0227657574157357,0.0697588140054067,0.0404872669568234,0.0316808583853442,0.0313318553770011,0.114548156799266,0.0482102075419086
20210530,0.152840435473484,0.0279640679786537,0.0344029769848282,0.0752371102808706,0.0838633632715524,0.0353474598029129,0.0229023163148041,0.0275159723472954,0.0239942085091722,0.0597958747358672,0.0402768923796055,0.0320803794572341,0.027894890244415,0.166842548711165,0.0432378517265831
20210531,0.167029263181699,0.0279782986832195,0.0326039813376883,0.0788001444984444,0.0875922394771652,0.0352588195198164,0.0265317974531752,0.0237299111044686,0.0256954066732509,0.0708062392461136,0.0403688523286224,0.0275380318140383,0.0261345661619418,0.0688920272033753,0.0426549499798835
20210601,0.154766846317169,0.0288142796480564,0.033047764668581,0.0777875855692501,0.0838781734686817,0.0347722240465244,0.0475337878532481,0.0247447510273458,0.0262684252652435,0.0706821588010622,0.0416808034358668,0.0270370695066758,0.0212736932167032,0.0687677694114852,0.0440096170805352
20210602,0.167052185518225,0.0141854404054734,0.03200628867302,0.0787782379946207,0.0699736888513415,0.0331746207071995,0.0480509246996291,0.0279073102457213,0.0262721159053973,0.0667696962977077,0.042414590559981,0.0318223067837533,0.014498450237119,0.0718492622229049,0.0436060393781012
20210603,0.0821133651472236,0.032037874076515,0.0313688887912827,0.0813002755511528,0.0720841404549877,0.0376004950784635,0.0462165309700973,0.0297834195902814,0.0242010147697593,0.0710323804650088,0.0300003487783488,0.0296554996626032,0.015873657353658,0.0848730071010445,0.0451820078508437
20210604,0.172347860394586,0.0203197223734273,0.030741030931624,0.0739928578867553,0.0713713358218443,0.0330260690486872,0.0460908272087905,0.0341139540541645,0.0310765364486197,0.0696752935043569,0.0363587773740559,0.0251042243109447,0.0154259369026327,0.106341281952937,0.044290496930114
20210605,0.149229835530054,0.0143990911541431,0.0298842979160367,0.0722457017517728,0.072632174127116,0.0325175563674066,0.0255443176803599,0.023930189548274,0.0286151216293015,0.0692235296102586,0.0373047334857364,0.0252397025111419,0.0282972943927495,0.10349063660034,0.0421753558240641
