date,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX
20200804,0.0197955075376965,0.0518610919861129,0.0297660423164281,0.0193903536681069,0.0236883066199389,0.0179403113439149,0.0038423417240685,0.00587654667289707,0.0505239281718447,0.0300973248610131,0.0226778204756657,0.0249144016529989,0.0101924119146131,0.0171536650718949,0.0113188880562261
20200805,0.0204441109992812,0.0568003282678901,0.0328173790194585,0.0174429606920431,0.0146134516009923,0.0187099309818624,0.00455129673464609,0.00501812391743347,0.0231544059791721,0.0184184662324325,0.0218163491174538,0.0292585185384458,0.0118695047837564,0.0154610334537033,0.0110851114686733
20200806,0.0211192296520354,0.0370683439176319,0.028983693674996,0.0372558181053401,0.0156164698624114,0.0118606228480308,0.00433097763807336,0.00734742851839946,0.0453184488008429,0.0156304190057007,0.0106660072551105,0.0312618625653468,0.0160992626055479,0.009528922494489,0.0120208780849395
20200807,0.0181652426477991,0.0479702443106678,0.0154073749410481,0.0215411141883285,0.0153272977265187,0.0154316916020119,0.00463206521577744,0.0091130530249851,0.0514084713101763,0.0142892889524481,0.00863496268913449,0.0350703879390775,0.0138647829481325,0.00843341843559677,0.0121085314872949
20200808,0.018443014019007,0.0473689639169628,0.0362942385660659,0.0446122154540032,0.0191571144079068,0.0102299708318113,0.0063459468343051,0.00889521308864452,0.0524828408128065,0.0149244522894631,0.0139686460690443,0.0370117164371269,0.0166405301725659,0.0124459487109412,0.0120870077311794
20200809,0.0341616251767621,0.0436206131442428,0.0271097813409759,0.0457287026453885,0.0219512468940421,0.0317085863579572,0.00591124192555401,0.00525992009823634,0.05701888162642,0.0101968149489004,0.0119919129892198,0.0375535595602241,0.00875167161910518,0.0320775429958153,0.0125862547673473
20200810,0.0143633130020414,0.0470823089798343,0.0267984356879199,0.0114392022793204,0.0316026136049825,0.0582083334474968,0.00744727300762888,0.00707050408138673,0.0487016158549716,0.0237876275705002,0.00812809324979324,0.0437425728443615,0.0208018384365545,0.0510503432511993,0.0128899339804401
20200811,0.0286805804553297,0.0298771073661091,0.0249839243576693,0.00688474179234793,0.0188162136447504,0.0603173693374631,0.00586848245296839,0.00712802480412765,0.0566080777433113,0.025583885689311,0.00845093883965193,0.026849109698944,0.0176947233624023,0.0628275994194797,0.0124637481766243
20200812,0.0352425967238106,0.0528716537671857,0.0339919677607308,0.00669647250694403,0.0302433948066008,0.0558591271685642,0.00724691543053432,0.00887537251102942,0.0561156321170486,0.00934359623575689,0.0188070528825617,0.0313978794755154,0.00904693775979197,0.051815959046664,0.0123425911132284
20200813,0.0131030416863604,0.0363202954369194,0.0212157372435274,0.0291389197939244,0.0346770591517576,0.0200987312619314,0.00611640081005641,0.0111868099434075,0.0409209255040586,0.00602220453844426,0.0220365258638408,0.0365276056519225,0.00829675509777225,0.0158622246029632,0.0037766478478353
20200814,0.0201161349602574,0.0409071471221261,0.0178016719084448,0.0378343030877309,0.0232796014365055,0.0133009943867505,0.00675061130632469,0.0114434802587288,0.041840195959644,0.00587478609688602,0.0153106658927455,0.0263513093200739,0.0138329317835043,0.0189560909570435,0.00529590990344195
20200815,0.00871981173050965,0.0296365383739562,0.0171694151110644,0.0463531203344115,0.0350199529997908,0.0224428916376415,0.00334438212171912,0.00852445367496234,0.0257926347464148,0.0106128363725226,0.0201724567460186,0.0166493520489541,0.00900693919512742,0.0178876971353767,0.0108332067104686
20200816,0.021060459248648,0.0600922509498214,0.017766027234125,0.0310929892049845,0.0221404458172099,0.0219774247135574,0.00541311761726867,0.00599956652783615,0.025436393466485,0.0138062939912365,0.00767136593200438,0.0157171392579359,0.0077048271696488,0.0179317184092093,0.0117672245340794
20200817,0.00954679526858155,0.0437958065857839,0.0306356754005182,0.0250215416182346,0.0184843068353224,0.0212424747425742,0.00476749351856922,0.0075331674409818,0.0269958556305478,0.0106223220451082,0.0132795499656285,0.0334576585103902,0.0105958126713068,0.0191831705712591,0.0124969709499452
20200818,0.0110498208684195,0.0377229084206638,0.0534030685571431,0.0254441262877684,0.0199910167870397,0.0211828739753853,0.00430060507989799,0.0117865988490478,0.0252993389749025,0.0110788186330357,0.0139266141622912,0.0174886771618498,0.010111064440128,0.0169653524110209,0.0161353455097762
